pair_index,p_start,q_start,start_gap,Qp,Qq,sig_p,sig_q,sig_8,p_mod12,q_mod12,p_mod420,q_mod420,P_E,P_A,P_B,P_C,n_E,n_A,n_B,n_C,log_P_EAB,log_P_CE,log_raw_sqrt_EAB_times_CE,shadow_center_mu_geomean,shadow_start_mu_minus_4,root_1,root_2,root_3,root_4,poly_c4,poly_c3,poly_c2,poly_c1,poly_c0,projected_quad_start,projection_distance,projected_quad,projected_mod12,projected_mod420,projection_equals_left,projection_equals_right,projection_between_pair,model_note,p_mod60,q_mod60,R_11_47,typ_11_47_pfeil,mischung_homogen_gemischt,u_E,u_A,u_B,u_C,E_diag,E_1,E_2,Ptolemy_defect,Ptolemy_energy_norm
4072,80908691,80911091,2400,"(80908691,80908693,80908697,80908699)","(80911091,80911093,80911097,80911099)",CEAB,CEAB,CEABCEAB,11,11,311,191,6546410783831449.0,6546411431110609.0,6546411754750201.0,6546410460191881.0,2,2,2,2,109.25308021448524,72.83538659542674,91.044233404956,80909894.59110117,80909890.59110117,80909890.59110117,80909892.59110117,80909896.59110117,80909898.59110117,1.0,-323639578.3644047,3.927846625645859e+16,-2.1186777096734572e+24,4.28554975405487e+31,80908691,1199.5911011695862,"(80908691,80908693,80908697,80908699)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,11,-2,11→11,homogen,36.41769332243223,36.417693421307646,36.417693470745355,36.41769327299451,2.1996784727847935e-14,1.9552697301680797e-14,2.4440874261671374e-15,0.0,0.0
4073,80911091,80913731,2640,"(80911091,80911093,80911097,80911099)","(80913731,80913733,80913737,80913739)",CEAB,CEAB,CEABCEAB,11,11,191,311,6546818575740169.0,6546819223039489.0,6546819546689161.0,6546818252090521.0,2,2,2,2,109.2532670859808,72.83551117643046,91.04438913120563,80912414.58923289,80912410.58923289,80912410.58923289,80912412.58923289,80912416.58923289,80912418.58923289,1.0,-323649658.35693157,3.928091300795942e+16,-2.1188756791624008e+24,4.286083685385758e+31,80911091,1319.589232891798,"(80911091,80911093,80911097,80911099)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,11,-2,11→11,homogen,36.41775561293332,36.41775571180566,36.41775576124183,36.417755563497145,2.1995414772549773e-14,1.9551479797822032e-14,2.4439349747277414e-15,0.0,0.0
4074,80913731,80968031,54300,"(80913731,80913733,80913737,80913739)","(80968031,80968033,80968037,80968039)",CEAB,CEAB,CEABCEAB,11,11,311,11,6551425803697189.0,6551426451224269.0,6551426774987821.0,6551425479933661.0,2,2,2,2,109.25537754956224,72.83691815222676,91.0461478508945,80940880.04653753,80940876.04653753,80940876.04653753,80940878.04653753,80940882.04653753,80940884.04653753,1.0,-323763520.18615013,3.930855637624786e+16,-2.1211127643016212e+24,4.292118345512922e+31,80913731,27145.0465375334,"(80913731,80913733,80913737,80913739)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,11,-2,11→11,homogen,36.41845910082277,36.41845919966035,36.418459249079135,36.41845905140398,2.1979949883544486e-14,1.9537732995722918e-14,2.442216887821567e-15,0.0,0.0
4075,80968031,80973461,5430,"(80968031,80968033,80968037,80968039)","(80973461,80973463,80973467,80973469)",CEAB,ABCE,CEABABCE,11,5,11,401,6556262510116477.0,6556262186266057.0,6556262510149057.0,6556262186233477.0,2,2,2,2,109.25759123918556,72.83839414298356,91.04799269108456,80970750.15446213,80970746.15446213,80970746.15446213,80970748.15446213,80970752.15446213,80970754.15446213,1.0,-323883000.6178485,3.933757428345795e+16,-2.123461932658977e+24,4.298457640296026e+31,80973461,2714.8455378711224,"(80973461,80973463,80973467,80973469)",5,401,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,41,0,11→41,gemischt,36.41919709619206,36.41919704679647,36.419197096197024,36.4191970467915,2.4668046537721062e-23,2.4404147857295706e-15,2.440414810397617e-15,-4.880829571459141e-15,0.9999999898918633
4076,80973461,80989421,15960,"(80973461,80973463,80973467,80973469)","(80989421,80989423,80989427,80989429)",ABCE,ABCE,ABCEABCE,5,5,401,401,6557995018459201.0,6557993722756081.0,6557994046681849.0,6557994694533409.0,2,2,2,2,109.25838359540192,72.83892257804607,91.048653086724,80981445.40682086,80981441.40682086,80981441.40682086,80981443.40682086,80981447.40682086,80981449.40682086,1.0,-323925781.62728345,3.934796700106742e+16,-2.1243034943775516e+24,4.300729186436355e+31,80989421,7979.593179136515,"(80989421,80989423,80989427,80989429)",5,401,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,41→41,homogen,36.41946131372004,36.41946111614392,36.41946116553795,36.41946126432602,2.19579325004336e-14,1.9518162456584782e-14,2.4397700438488182e-15,0.0,0.0
4077,80989421,81009821,20400,"(80989421,80989423,80989427,80989429)","(81009821,81009823,81009827,81009829)",ABCE,ABCE,ABCEABCE,5,5,401,221,6560939794097641.0,6560938498103641.0,6560938822102129.0,6560939470099129.0,2,2,2,2,109.2597304010228,72.83982044841932,91.04977542472103,80999625.15777479,80999621.15777479,80999621.15777479,80999623.15777479,80999627.15777479,80999629.15777479,1.0,-323998500.63109916,3.936563565420011e+16,-2.125734488058494e+24,4.304592417942301e+31,81009821,10199.84222520888,"(81009821,81009823,81009827,81009829)",5,221,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,41→41,homogen,36.41991024890113,36.41991005136936,36.419910100752304,36.41991019951819,2.1948076384109567e-14,1.9509401230319627e-14,2.4386751537899407e-15,0.0,0.0
4078,81009821,81012221,2400,"(81009821,81009823,81009827,81009829)","(81012221,81012223,81012227,81012229)",ABCE,ABCE,ABCEABCE,5,5,221,101,6562786818198841.0,6562785522022441.0,6562785846066529.0,6562786494154729.0,2,2,2,2,109.26057483687904,72.84038340563134,91.0504791212552,81011025.79111214,81011021.79111214,81011021.79111214,81011023.79111214,81011027.79111214,81011029.79111214,1.0,-324044103.16444856,3.937671779836941e+16,-2.126632200755363e+24,4.30701640159005e+31,81012221,1199.208887860179,"(81012221,81012223,81012227,81012229)",5,101,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,41→41,homogen,36.42019172750366,36.420191529999684,36.42019157937568,36.42019167812767,2.1941899805363444e-14,1.950391093810085e-14,2.4379888672625937e-15,0.0,0.0
4079,81012221,81055361,43140,"(81012221,81012223,81012227,81012229)","(81055361,81055363,81055367,81055369)",ABCE,ABCE,ABCEABCE,5,5,101,401,6566476115107501.0,6566474818566781.0,6566475142701949.0,6566475790972309.0,2,2,2,2,109.26226082514978,72.84150739776098,91.05188411145538,81033792.92919186,81033788.92919186,81033788.92919186,81033790.92919186,81033794.92919186,81033796.92919186,1.0,-324135171.71676743,3.939885357894685e+16,-2.1284256950426168e+24,4.311860175931359e+31,81012221,21567.929191857576,"(81012221,81012223,81012227,81012229)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,41→41,homogen,36.42075372356155,36.42075352611305,36.42075357547518,36.42075367419943,2.1929574508736955e-14,1.9492955118877305e-14,2.4366193898596505e-15,0.0,0.0
4080,81055361,81063881,8520,"(81055361,81055363,81055367,81055369)","(81063881,81063883,81063887,81063889)",ABCE,ABCE,ABCEABCE,5,5,401,101,6570663435470041.0,6570662138516041.0,6570662462754529.0,6570663111231529.0,2,2,2,2,109.2641732600734,72.84278235431904,91.05347780719622,81059625.6880599,81059621.6880599,81059621.6880599,81059623.6880599,81059627.6880599,81059629.6880599,1.0,-324238502.7522396,3.942397750013026e+16,-2.1304619061967008e+24,4.317361116474371e+31,81063881,4259.311940103769,"(81063881,81063883,81063887,81063889)",5,101,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,41→41,homogen,36.42139120183271,36.421391004447145,36.42139105379354,36.42139115248632,2.191559698189033e-14,1.948053041681772e-14,2.4350665650726077e-15,0.0,0.0
4081,81063881,81080171,16290,"(81063881,81063883,81063887,81063889)","(81080171,81080173,81080177,81080179)",ABCE,CEAB,ABCECEAB,5,11,101,11,6572674144172797.0,6572673819786937.0,6572674144075057.0,6572673819884677.0,2,2,2,2,109.26509145481684,72.84339428678476,91.0542428708008,81072029.79091163,81072025.79091163,81072025.79091163,81072027.79091163,81072031.79091163,81072033.79091163,1.0,-324288119.1636465,3.943604408651075e+16,-2.131440094011534e+24,4.320004369981158e+31,81063881,8144.790911629796,"(81063881,81063883,81063887,81063889)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,11,0,41→11,gemischt,36.421697168061804,36.42169711870809,36.42169716804693,36.42169711872296,2.211662550781133e-22,2.434321318068938e-15,2.4343215392351932e-15,-4.868642636137876e-15,0.9999999091466548
4082,81080171,81107231,27060,"(81080171,81080173,81080177,81080179)","(81107231,81107233,81107237,81107239)",CEAB,CEAB,CEABCEAB,11,11,11,191,6576188483191309.0,6576189131940949.0,6576189456315781.0,6576188158816501.0,2,2,2,2,109.26669539024704,72.84446337975353,91.0555793850003,81093703.47130015,81093699.47130015,81093699.47130015,81093701.47130015,81093705.47130015,81093707.47130015,1.0,-324374813.8852006,3.945713245614693e+16,-2.133149999484393e+24,4.324625837949779e+31,81080171,13528.471300154924,"(81080171,81080173,81080177,81080179)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,11,-2,11→11,homogen,36.42223171453959,36.422231813190905,36.422231862516554,36.422231665213936,2.1897182404989125e-14,1.9464162371421357e-14,2.433020033567768e-15,0.0,0.0
4083,81107231,81129311,22080,"(81107231,81107233,81107237,81107239)","(81129311,81129313,81129317,81129319)",CEAB,CEAB,CEABCEAB,11,11,191,11,6580174092620929.0,6580174741567129.0,6580175066040241.0,6580173768147841.0,2,2,2,2,109.26851303978268,72.84567514617535,91.057094092979,81118273.8487411,81118269.8487411,81118269.8487411,81118271.8487411,81118275.8487411,81118277.8487411,1.0,-324473095.3949644,3.94810461131961e+16,-2.135089540296676e+24,4.329869450534205e+31,81107231,11038.848741099238,"(81107231,81107233,81107237,81107239)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,11,-2,11→11,homogen,36.42283759774303,36.42283769636446,36.422837745675174,36.42283754843232,2.188391840103898e-14,1.9452371912034648e-14,2.431546489004331e-15,0.0,0.0
4084,81129311,81151121,21810,"(81129311,81129313,81129317,81129319)","(81151121,81151123,81151127,81151129)",CEAB,ABCE,CEABABCE,11,5,11,401,6583735344944377.0,6583735020514357.0,6583735345075237.0,6583735020383497.0,2,2,2,2,109.27013593308284,72.84675727226292,91.05844660267287,81140219.46711993,81140215.46711993,81140215.46711993,81140217.46711993,81140221.46711993,81140223.46711993,1.0,-324560877.8684797,3.95024112910343e+16,-2.1368228810899715e+24,4.334556938350088e+31,81129311,10904.467119932177,"(81129311,81129313,81129317,81129319)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,41,0,11→41,gemischt,36.42337866078015,36.42337861150265,36.42337866080003,36.423378611482775,3.9511233135520446e-22,2.4302313191947416e-15,2.430231714307073e-15,-4.860462638389483e-15,0.9999998374178359
4085,81151121,81157001,5880,"(81151121,81151123,81151127,81151129)","(81157001,81157003,81157007,81157009)",ABCE,ABCE,ABCEABCE,5,5,401,401,6585982906613161.0,6585981608148121.0,6585981932764369.0,6585982581996889.0,2,2,2,2,109.27115960532416,72.84743991760898,91.05929976146658,81154065.74674566,81154061.74674566,81154061.74674566,81154063.74674566,81154067.74674566,81154069.74674566,1.0,-324616262.98698264,3.951589432336269e+16,-2.1379169906397504e+24,4.337516400486567e+31,81157001,2939.253254339099,"(81157001,81157003,81157007,81157009)",5,401,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,41→41,homogen,36.423719983448976,36.423719786293105,36.42371983558208,36.423719934160005,2.1864619869990544e-14,1.94352171952549e-14,2.429402674735643e-15,0.0,0.0
4086,81157001,81187781,30780,"(81157001,81157003,81157007,81157009)","(81187781,81187783,81187787,81187789)",ABCE,ABCE,ABCEABCE,5,5,401,101,6588958122563101.0,6588956823804781.0,6588957148494349.0,6588957797873509.0,2,2,2,2,109.27251454854476,72.8483432130486,91.06042888079668,81172394.34105505,81172390.34105505,81172390.34105505,81172392.34105505,81172396.34105505,81172398.34105505,1.0,-324689577.3642202,3.953374561835846e+16,-2.139365859408231e+24,4.34143622949187e+31,81157001,15389.341055050492,"(81157001,81157003,81157007,81157009)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,41→41,homogen,36.42417163116321,36.42417143405186,36.424171483329694,36.424171581885375,2.1854749006331587e-14,1.9426443794610365e-14,2.4283052117212214e-15,0.0,0.0
4087,81187781,81244061,56280,"(81187781,81187783,81187787,81187789)","(81244061,81244063,81244067,81244069)",ABCE,ABCE,ABCEABCE,5,5,101,101,6596026331473441.0,6596025032018641.0,6596025356882329.0,6596026006609729.0,2,2,2,2,109.27573103015,72.85048753402192,91.06310928208596,81215920.92497322,81215916.92497322,81215916.92497322,81215918.92497322,81215922.92497322,81215924.92497322,1.0,-324863683.6998929,3.957615487014899e+16,-2.1428092429656743e+24,4.350755650850042e+31,81187781,28135.924973219633,"(81187781,81187783,81187787,81187789)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,41→41,homogen,36.425243791636674,36.42524359463095,36.42524364388238,36.42524374238525,2.1831331959684898e-14,1.940562864191045e-14,2.425703317774446e-15,0.0,0.0
4088,81244061,81257381,13320,"(81244061,81244063,81244067,81244069)","(81257381,81257383,81257387,81257389)",ABCE,ABCE,ABCEABCE,5,5,101,401,6601680918675841.0,6601679618664241.0,6601679943667129.0,6601680593672929.0,2,2,2,2,109.27830174388056,72.85220134309824,91.0652515434894,81250725.52704477,81250721.52704477,81250721.52704477,81250723.52704477,81250727.52704477,81250729.52704477,1.0,-325002902.1081791,3.961008239202698e+16,-2.1455652883588065e+24,4.358218408619894e+31,81257381,6659.472955226898,"(81257381,81257383,81257387,81257389)",5,401,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,41→41,homogen,36.42610069616429,36.42610049924297,36.4261005484733,36.42610064693396,2.1812628558007783e-14,1.9389003162673585e-14,2.423625395334198e-15,0.0,0.0
4089,81257381,81404621,147240,"(81257381,81257383,81257387,81257389)","(81404621,81404623,81404627,81404629)",ABCE,ABCE,ABCEABCE,5,5,401,221,6614727605053681.0,6614726303757601.0,6614726629081609.0,6614727279729649.0,2,2,2,2,109.28422469549378,72.85614997732904,91.0701873364114,81330972.47995521,81330968.47995521,81330968.47995521,81330970.47995521,81330974.47995521,81330976.47995521,1.0,-325323889.91982085,3.968836250721138e+16,-2.151928745898994e+24,4.375461440288384e+31,81257381,73587.47995521128,"(81257381,81257383,81257387,81257389)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,41→41,homogen,36.4280750132554,36.4280748165283,36.42807486571007,36.42807496407363,2.176962406354678e-14,1.935077741131828e-14,2.418846652228502e-15,0.0,0.0
4090,81404621,81408161,3540,"(81404621,81404623,81404627,81404629)","(81408161,81408163,81408167,81408169)",ABCE,ABCE,ABCEABCE,5,5,221,401,6627001795014301.0,6627000492511981.0,6627000818137549.0,6627001469388709.0,2,2,2,2,109.28978629268826,72.85985770862486,91.07482200065655,81406395.78075792,81406391.78075792,81406391.78075792,81406393.78075792,81406397.78075792,81406399.78075792,1.0,-325625583.1230317,3.976200764408038e+16,-2.157921154207684e+24,4.39171458857751e+31,81408161,1769.219242081046,"(81408161,81408163,81408167,81408169)",5,401,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,41→41,homogen,36.429928878880524,36.42992868233577,36.42992873147196,36.429928829744334,2.1729284616057202e-14,1.9314919425961765e-14,2.414365190095437e-15,0.0,0.0
4091,81408161,81517481,109320,"(81408161,81408163,81408167,81408169)","(81517481,81517483,81517487,81517489)",ABCE,ABCE,ABCEABCE,5,5,401,101,6636189520967641.0,6636188217562441.0,6636188543413729.0,6636189195116329.0,2,2,2,2,109.2939426353348,72.86262860359783,91.0782856194663,81462807.46208966,81462803.46208966,81462803.46208966,81462805.46208966,81462809.46208966,81462811.46208966,1.0,-325851229.84835863,3.981713399763293e+16,-2.1624103470275943e+24,4.403900443848478e+31,81408161,54642.46208965778,"(81408161,81408163,81408167,81408169)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,41→41,homogen,36.43131432635,36.431314129941306,36.43131417904348,36.43131427724783,2.1699210534818034e-14,1.9288187142060486e-14,2.411023392757548e-15,0.0,0.0
4092,81517481,81576491,59010,"(81517481,81517483,81517487,81517489)","(81576491,81576493,81576497,81576499)",ABCE,CEAB,ABCECEAB,5,11,101,311,6649910870786077.0,6649910544244057.0,6649910870432017.0,6649910544598117.0,2,2,2,2,109.30013949064,72.86675964414715,91.08344956739356,81546984.86252736,81546980.86252736,81546980.86252736,81546982.86252736,81546986.86252736,81546988.86252736,1.0,-326187939.4501094,3.989946444101557e+16,-2.1691206818629617e+24,4.422131285221842e+31,81517481,29499.86252735555,"(81517481,81517483,81517487,81517489)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,11,0,41→11,gemischt,36.433379846599315,36.433379797494595,36.433379846546075,36.433379797547836,2.834600587380356e-21,2.406044789151577e-15,2.406047623752164e-15,-4.812089578303154e-15,0.9999988218850868
4093,81576491,81595601,19110,"(81576491,81576493,81576497,81576499)","(81595601,81595603,81595607,81595609)",CEAB,ABCE,CEABABCE,11,5,311,101,6656283626419237.0,6656283300189697.0,6656283626533897.0,6656283300075037.0,2,2,2,2,109.30301307999856,72.86867537030008,91.08584422514932,81586049.64040981,81586045.64040981,81586045.64040981,81586047.64040981,81586051.64040981,81586053.64040981,1.0,-326344198.56163925,3.993770097556446e+16,-2.172239502877495e+24,4.430610997815554e+31,81576491,9554.640409812331,"(81576491,81576493,81576497,81576499)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,41,0,11→41,gemischt,36.434337709664035,36.43433766065327,36.43433770968126,36.43433766063605,2.9665087835109734e-22,2.4037433871536803e-15,2.4037436838045586e-15,-4.8074867743073605e-15,0.9999998765879738
4094,81595601,81624371,28770,"(81595601,81595603,81595607,81595609)","(81624371,81624373,81624377,81624379)",ABCE,CEAB,ABCECEAB,5,11,101,311,6660190424178157.0,6660190097565577.0,6660190424005537.0,6660190097738197.0,2,2,2,2,109.30477336475408,72.86984889353275,91.08731112914342,81609988.9323184,81609984.9323184,81609984.9323184,81609986.9323184,81609990.9323184,81609992.9323184,1.0,-326439955.7292736,3.996114176119878e+16,-2.1741522245694903e+24,4.435813474607281e+31,81595601,14383.932318404317,"(81595601,81595603,81595607,81595609)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,11,0,41→11,gemischt,36.43492447127318,36.43492442223365,36.43492447124726,36.43492442225957,6.718774525461967e-22,2.402333037989267e-15,2.4023337098667194e-15,-4.804666075978534e-15,0.9999997203230135
4095,81624371,81645581,21210,"(81624371,81624373,81624377,81624379)","(81645581,81645583,81645587,81645589)",CEAB,ABCE,CEABABCE,11,5,311,101,6664270010340697.0,6664269683928037.0,6664270010467957.0,6664269683800777.0,2,2,2,2,109.30661040117744,72.87107358442663,91.08884199280205,81634979.5110873,81634975.5110873,81634975.5110873,81634977.5110873,81634981.5110873,81634983.5110873,1.0,-326539918.0443492,3.998561927865384e+16,-2.17615014036736e+24,4.441249303048473e+31,81624371,10604.511087298391,"(81624371,81624373,81624377,81624379)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,41,0,11→41,gemischt,36.43553681671261,36.435536767733105,36.435536816731705,36.435536767714005,3.6465094081663822e-22,2.4008628572357624e-15,2.400863221886703e-15,-4.801725714471525e-15,0.9999998481167367
4096,81645581,81667511,21930,"(81645581,81645583,81645587,81645589)","(81667511,81667513,81667517,81667519)",ABCE,CEAB,ABCECEAB,5,11,101,191,6667792201050157.0,6667791874292377.0,6667792200918577.0,6667791874423957.0,2,2,2,2,109.30819553808652,72.87213034242211,91.09016294025432,81656549.4638796,81656545.4638796,81656545.4638796,81656547.4638796,81656551.4638796,81656553.4638796,1.0,-326626197.8555184,4.000675242208208e+16,-2.177875572028618e+24,4.445945109338241e+31,81645581,10964.463879600167,"(81645581,81645583,81645587,81645589)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,11,0,41→11,gemischt,36.43606519570388,36.43606514669849,36.43606519568415,36.43606514671822,3.893428172645842e-22,2.3995946676599924e-15,2.3995950570028097e-15,-4.799189335319985e-15,0.9999998377464497
4097,81667511,81671531,4020,"(81667511,81667513,81667517,81667519)","(81671531,81671533,81671537,81671539)",CEAB,CEAB,CEABCEAB,11,11,191,11,6669910983007429.0,6669911636363629.0,6669911963041741.0,6669910656329341.0,2,2,2,2,109.30914897150905,72.87276576876855,91.0909573701388,81669524.5752656,81669520.5752656,81669520.5752656,81669522.5752656,81669526.5752656,81669528.5752656,1.0,-326678098.3010624,4.001946746609946e+16,-2.1789139211410987e+24,4.448771600750526e+31,81667511,2009.5752656012776,"(81667511,81667513,81667517,81667519)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,11,-2,11→11,homogen,36.43638290887321,36.43638300682897,36.43638305580684,36.43638285989533,2.1589492583119294e-14,1.9190660073883828e-14,2.398832509235466e-15,0.0,0.0
4098,81671531,81700601,29070,"(81671531,81671533,81671537,81671539)","(81700601,81700603,81700607,81700609)",CEAB,ABCE,CEABABCE,11,5,11,101,6672613984063597.0,6672613657493737.0,6672613984238017.0,6672613657319317.0,2,2,2,2,109.31036419025492,72.87357611047909,91.091970150367,81686068.90673374,81686064.90673374,81686064.90673374,81686066.90673374,81686070.90673374,81686072.90673374,1.0,-326744275.62693495,4.003568312061389e+16,-2.18023838007908e+24,4.452377563706124e+31,81671531,14533.906733736396,"(81671531,81671533,81671537,81671539)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,41,0,11→41,gemischt,36.43678807972353,36.43678803078171,36.43678807974967,36.43678803075557,6.833449405096646e-22,2.3978599359053432e-15,2.3978606192502837e-15,-4.7957198718106864e-15,0.9999997150189068
4099,81700601,81706901,6300,"(81700601,81700603,81700607,81700609)","(81706901,81706903,81706907,81706909)",ABCE,ABCE,ABCEABCE,5,5,101,101,6675504224807581.0,6675502917547501.0,6675503244362509.0,6675503897992549.0,2,2,2,2,109.31166306422168,72.87444222232477,91.09305264327324,81703755.73927729,81703751.73927729,81703751.73927729,81703753.73927729,81703757.73927729,81703759.73927729,1.0,-326815022.95710915,4.00530222114209e+16,-2.181654895587852e+24,4.456234967412701e+31,81706901,3149.2607227116823,"(81706901,81706903,81706907,81706909)",5,101,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,41→41,homogen,36.43722113564107,36.43722093981163,36.43722098876899,36.43722108668371,2.1571406529526596e-14,1.9174583349892777e-14,2.396823179633819e-15,0.0,0.0
4100,81706901,81749111,42210,"(81706901,81706903,81706907,81706909)","(81749111,81749113,81749117,81749119)",ABCE,CEAB,ABCECEAB,5,11,101,311,6679467336721717.0,6679467009556417.0,6679467336468457.0,6679467009809677.0,2,2,2,2,109.31344386878568,72.8756292295934,91.09453654918954,81728007.4751343,81728003.4751343,81728003.4751343,81728005.4751343,81728009.4751343,81728011.4751343,1.0,-326912029.9005372,4.007680323513362e+16,-2.183598182920323e+24,4.461528215410039e+31,81706901,21102.475134298205,"(81706901,81706903,81706907,81706909)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,11,0,41→11,gemischt,36.43781463926812,36.43781459028737,36.4378146392302,36.43781459032528,1.437783287975295e-21,2.3953995411971243e-15,2.3954009789804123e-15,-4.790799082394249e-15,0.9999993997734407
