n,e(E),a(A),b(B),c(C),k_ABC,resid_E8_abs_base,resid_E8_rel_base,min_resid_E8_abs_over_units,min_resid_E8_rel_over_units,best_unit_abs_idx,best_unit_rel_idx,pol_E8_axial_mean_deg,pol_E8_axial_spread_1minusR,octo0_count_tol5deg,octo90_count_tol5deg,H_balance_alpha_min,H_balance_alpha_max,H_balance_alpha_range,H_balance_alpha_absmax,improve_abs,improve_rel,stability_score
5730205,13,5,199,443,1,0.004892704230922397,0.01570177155607794,0.004892704230922397,0.01570177155607783,0,2,44.9473298319467,0.6207299419947327,8,8,-0.0006918819697997767,0.0005292901491958272,0.001221172118995604,0.0006918819697997767,0.0,1.1102230246251565e-16,2.7387067165316616
4478665,37,5,43,563,1,0.005053134229541929,0.00042126698225943454,0.005053134229541929,0.00042126698225943454,0,0,44.28220631584365,0.5181051538043207,4,4,-0.0019474350515955947,0.0006611186964676808,0.0026085537480632754,0.0019474350515955947,0.0,0.0,1.7370957542031313
3228805,37,5,31,563,1,0.005066868298272948,0.02203230035385638,0.005066868298272948,0.02203230035385638,0,0,44.280025518795306,0.5180944516199844,4,4,-0.0018094345614312092,2.8302888208111886e-06,0.0018122648502520203,0.0018094345614312092,0.0,0.0,1.7371316370098868
1978945,37,5,19,563,1,0.005129401471817285,0.055303695006220184,0.005129401471817285,0.055303695006220184,0,0,44.275404328320604,0.5175375323983811,4,4,-0.0021877306756858967,0.007265594646111956,0.009453325321797853,0.007265594646111956,0.0,0.0,1.7390009509614928
4228693,37,29,7,563,1,0.005132381314390892,0.004257655732717925,0.005132381314390892,0.004257655732717925,0,0,44.27145318125819,0.5176493996142773,4,4,-0.00598019405059965,0.0012898877223016514,0.007270081772901301,0.00598019405059965,0.0,0.0,1.7386251428968804
729085,37,5,7,563,1,0.005132384341975281,0.12666649493087428,0.005132384341975281,0.12666649493087428,0,0,44.27400396017228,0.5176756233127562,4,4,-0.0023599737770295,0.000649612635756818,0.003009586412786318,0.0023599737770295,0.0,0.0,1.7385370701899778
8045485,457,5,7,503,1,0.005327174395548653,0.04749524223524741,0.005327174395548653,0.04749524223524741,0,0,19.34632320764249,0.1624240292558795,8,0,-0.010588068674923436,0.0016179847678906526,0.012206053442814089,0.010588068674923436,0.0,0.0,5.541017933770337
2109037,37,17,7,479,1,0.27402792061244097,0.3198203783018672,0.005544511247411215,0.04024794644201496,9,9,44.056413114976806,0.5256718933751889,4,4,-0.0057296394470001295,0.00105049193173159,0.00678013137873172,0.0057296394470001295,0.26848340936502973,0.27957243185985226,1.712091323981665
6575233,37,53,7,479,1,0.2740278645581109,0.2446324141619884,0.0055445432935454725,0.03493999368966806,9,9,44.04648818175678,0.525570137797009,4,4,-0.009991438850825346,0.0020171889994707003,0.012008627850296046,0.009991438850825346,0.2684833212645654,0.20969242047232034,1.712422801169128
5724529,37,17,19,479,1,0.2740228132918251,0.2534920253313484,0.005548794412838261,0.02607958237331519,9,9,44.058924191817866,0.5255797875042205,4,4,-0.007856464400394236,0.011155217655355999,0.019011682055750233,0.011155217655355999,0.2684740188789868,0.2274124429580332,1.7123913609432933
9340021,37,17,31,479,1,0.27391574793249585,0.2224083084036513,0.005583104707606921,0.05709054423645139,10,10,44.064605286521676,0.5246894032815583,4,4,-0.003757635872122978,-3.456439478661055e-05,0.0037230714773363676,0.003757635872122978,0.2683326432248889,0.1653177641671999,1.7152972388500953
8823505,709,5,19,131,1,0.007988789376189432,0.039967807658343804,0.00570547161461177,0.039967807658343804,8,0,17.10006685635714,0.003012193564481902,0,0,0.0011402417006990215,0.017493771499341046,0.016353529798642026,0.017493771499341046,0.002283317761577662,0.0,33.187380053758446
3250765,709,5,7,131,1,0.007992970202732482,0.024506247745167055,0.005706876396742766,0.022220153939177173,8,8,17.059916788559534,0.002907906410274941,0,0,-0.009328584971915875,0.03733799271215919,0.04666657768407507,0.03733799271215919,0.0022860938059897163,0.002286093805989882,34.37718025123686
4952365,709,5,127,11,1,0.008048679292952039,0.003126624108569594,0.005710014882631643,0.003126624108569594,9,0,16.99144511677432,0.002643333092228528,0,0,-0.020639618130583754,0.0018194715226619504,0.022459089653245706,0.020639618130583754,0.0023386644103203956,0.0,37.81671843607432
5758597,13,17,367,71,1,0.3571480333784969,0.3362359884103971,0.005723578113624167,0.026635623081723882,8,8,44.9118938296107,0.5965935969640599,4,4,-0.0012380520204510962,0.0024858613294898788,0.003723913349940975,0.0024858613294898788,0.3514244552648727,0.3096003653286732,1.5085621032773413
5381701,13,41,439,23,1,0.037499842010857515,0.05405392194943799,0.005845619018241556,0.010708460920338798,8,8,44.931534357422095,0.5002902090048595,4,4,-0.00470443174789425,0.0004061785598877112,0.005110610307781961,0.00470443174789425,0.03165422299261596,0.0433454610290992,1.7989522578064285
6893845,457,5,7,431,1,0.03480363998886721,0.002398549550640611,0.005849689986837485,0.002398549550640611,9,0,16.257492903222076,0.11435853975793175,8,0,-0.009879614189352614,0.001460137796395174,0.011339751985747788,0.009879614189352614,0.028953950002029723,0.0,7.869916247521255
7093801,13,113,439,11,1,0.037489675663909275,0.07170894991927562,0.005881138082570312,0.028338136172795726,11,8,44.92555822723886,0.5007078876883508,4,4,-0.002459885438090875,0.0039764300729969665,0.006436315511087842,0.0039764300729969665,0.03160853758133896,0.0433708137464799,1.7974516173560997
2573857,13,41,439,11,1,0.037489467278899326,0.0052822152250453875,0.005881365350363031,0.005282215225045276,8,2,44.93124320466866,0.5010093124388508,4,4,-0.0016019167898106558,0.002394097950882432,0.003996014740693088,0.002394097950882432,0.031608101928536296,1.1188966420050406e-16,1.7963702096647893
8402905,409,5,7,587,1,0.006081397274695711,0.0388165709054476,0.006081397274695711,0.0388165709054476,0,0,24.471787084102814,0.25977618243395184,8,0,-0.013356839177050085,0.0008607609266464571,0.014217600103696543,0.013356839177050085,0.0,0.0,3.464507512043805
6924049,61,17,607,11,1,0.006221356085912531,0.026461334002755722,0.006221356085912531,0.026461334002755722,0,0,44.692866952482916,0.5897505664240268,8,8,-0.0073591134706869656,-0.00019952911521356633,0.007159584355473399,0.0073591134706869656,0.0,0.0,2.882569706949643
1131865,73,5,7,443,1,0.5470434275351492,0.6365158315504961,0.00626427092548606,0.08320813308986072,9,9,42.40126286829172,0.5898870718467448,8,4,-0.008314382995911324,0.000678944268502066,0.00899332726441339,0.008314382995911324,0.5407791566096631,0.5533076984606353,2.2038079121181906
3848341,73,17,7,443,1,0.5470434263070756,0.5523652420644932,0.006264271331581073,0.0009424555741632811,9,9,42.39985530809848,0.5898681497637848,8,4,-0.001566463487265104,0.01539418005771373,0.016960643544978834,0.01539418005771373,0.5407791549754946,0.5514227864903299,2.2038786068411778
6564817,73,29,7,443,1,0.5470434211961334,0.5177489632584638,0.006264273021648441,0.03555873095931816,9,9,42.39806127828261,0.5898414208506744,8,4,-0.020852185291584002,0.0011164906452365425,0.021968675936820545,0.020852185291584002,0.5407791481744849,0.4821902322991456,2.203978476361758
3072205,73,5,19,443,1,0.5470371821602482,0.5673253024160823,0.006267300403794214,0.014020819852039866,9,9,42.40789076966057,0.589549985009294,8,4,-0.0012506724724565838,0.003661214800365547,0.004911887272822131,0.003661214800365547,0.540769881756454,0.5533044825640424,2.2050679806420916
2567305,13,5,127,311,1,0.5353185269787765,0.5676984689641283,0.0062709107986912115,0.03865085278404298,9,9,44.90736928381189,0.6266468465800665,4,4,-0.0013214752261751265,1.1732569289766514e-05,0.001333207795464893,0.0013214752261751265,0.5290476161800852,0.5290476161800853,1.4362133452013823
5012545,73,5,31,443,1,0.546997217486979,0.5350386830747121,0.006344612867486883,0.01830314727975386,10,9,42.41928034647279,0.5878757423927321,8,4,-0.0011075647946555357,0.0026669311348563136,0.0037744959295118495,0.0026669311348563136,0.5406526046194922,0.5167355357949582,2.2113479004269445
6952885,73,5,43,443,1,0.5468775117035154,0.5139309940503471,0.0063476418590472095,0.03929415951221521,9,9,42.44548386446306,0.5907292244424063,8,4,-0.002729046834929936,0.0018760911853137388,0.004605138020243675,0.002729046834929936,0.5405298698444682,0.47463683453813194,2.200666135251633
7468321,97,17,7,647,1,0.006415470931282857,0.031059971912097913,0.006415470931282857,0.031059971912097913,0,0,42.85221164776401,0.5065156389780658,4,4,-0.0025308928932267836,0.007566311955993761,0.010097204849220545,0.007566311955993761,0.0,0.0,1.7768419253034125
219505,13,5,307,11,1,0.5641186639004687,0.77878024850519,0.00657651556053808,0.20808506904418347,9,9,44.89472657423787,0.6372332680330384,4,4,-0.001815533488111904,0.0008438083230418753,0.0026593418111537795,0.001815533488111904,0.5575421483399307,0.5706951794610066,1.4123534234560942
1273129,13,29,307,11,1,0.5641186455476317,0.6451891284564458,0.006576521421969264,0.07449396148684491,9,9,44.888697887496306,0.6371326675573485,4,4,-0.004576438779230746,0.001913662055293713,0.0064901008345244595,0.004576438779230746,0.5575421241256624,0.5706951669696009,1.4125764275657129
1799941,13,41,307,11,1,0.5641186419920899,0.6208538999397849,0.006576522557519228,0.05015873539017586,9,9,44.89134904934894,0.637091316297109,4,4,-0.002285690238232651,0.004837540579918282,0.007123230818150934,0.004837540579918282,0.5575421194345707,0.570695164549609,1.4126681125758287
2326753,13,53,307,11,1,0.5641184618925248,0.6031869733385515,0.00657658007676687,0.0324919313692601,9,9,44.87391513546461,0.6368994936150625,4,4,-0.006457564402851522,0.002375361411291803,0.008832925814143324,0.006457564402851522,0.5575418818157579,0.5706950419692914,1.4130935821568897
4960813,13,113,307,11,1,0.5641179479010648,0.5528320857858112,0.006576744232720843,0.01786260634797453,9,9,44.88241727952498,0.6363723871252862,4,4,-0.003531292708088188,0.008055745846925276,0.011587038555013463,0.008055745846925276,0.557541203668344,0.5349694794378367,1.41426404404748
6014437,13,137,307,11,1,0.5641140413311843,0.5404133720550844,0.006577991896711327,0.030278661172811156,9,9,44.79671115519896,0.6355965903949676,4,4,-0.010133707931340077,0.004018272968807655,0.014151980900147732,0.010133707931340077,0.5575360494344729,0.5101347108822732,1.415990264281414
458965,13,5,307,23,1,0.5640841084493724,0.7205035454474106,0.006628037624346329,0.14979139937369165,9,9,44.89495940669185,0.6348381235643925,4,4,0.00010891441512402666,0.002967217690964266,0.0028583032758402395,0.002967217690964266,0.557456070825026,0.5707121460737189,1.41768200256283
2661997,13,29,307,23,1,0.564084090097804,0.5940128456432624,0.006628043485173583,0.023300712060284702,9,9,44.88894415408116,0.6347389072363021,4,4,0.00010982763547999515,0.007125601851299626,0.007015774215819631,0.007125601851299626,0.5574560466126305,0.5707121335829777,1.4179036007341292
3763513,13,41,307,23,1,0.5640840865425079,0.5708769496076271,0.006628044620606589,0.00016481844451284212,9,9,44.891589490263826,0.6346981224012795,4,4,-0.008195672875776843,-0.0006603753388605867,0.007535297536916256,0.008195672875776843,0.5574560419219012,0.5707121311631143,1.417994713140611
4865029,13,53,307,23,1,0.5640839064553891,0.5540634785497145,0.006628102133927373,0.016648530039601685,9,9,44.874194374382164,0.6345089417805836,4,4,-0.00011035539974833201,0.00950381277735449,0.009614168177102821,0.00950381277735449,0.5574558043214617,0.5374149485101128,1.418417491575292
481117,13,17,7,311,1,0.6146214443868256,0.7674317307882711,0.006636056928457908,0.14617422947298744,9,9,44.88228296020236,0.6137297307452072,4,4,6.132845710426543e-05,0.006298835214574364,0.006237506757470099,0.006298835214574364,0.6079853874583677,0.6212575013152837,1.4664411523066434
1499953,13,53,7,311,1,0.614621224842351,0.6840955303105898,0.006636120301589784,0.06283818516664906,9,9,44.8624777346915,0.6134743495187509,4,4,0.0002631766233134551,0.011102819097014825,0.01083964247370137,0.011102819097014825,0.6079851045407613,0.6212573451439407,1.4670516112929675
2858401,13,101,7,311,1,0.6146187886451188,0.6397474729138906,0.0066368235292171745,0.018491860739554514,9,10,44.80590068139808,0.6127622019602448,4,4,-0.0007806343310907956,0.015267153745276594,0.01604778807636739,0.015267153745276594,0.6079819651159016,0.621255612174336,1.468756604706153
4896073,13,173,7,311,1,0.6146055184706483,0.6041720734633786,0.006640654112984568,0.017074099120254184,9,9,44.69171750062292,0.6113043516179721,4,4,-0.00058331878416493,0.020066066084387588,0.020649384868552518,0.020066066084387588,0.6079648643576637,0.5870979743431245,1.4722593178972267
5575297,13,197,7,311,1,0.6145951423045641,0.5957633692232814,0.0066436493593564315,0.02547542244063911,9,9,44.63665065047392,0.6106056194964236,4,4,-0.0013591119636418502,0.021228767907380368,0.022587879871022218,0.021228767907380368,0.6079514929452077,0.5702879467826423,1.4739440603219198
1305889,13,17,19,311,1,0.6146014411595093,0.6938661707500335,0.0066445271070440185,0.07262020248348021,9,9,44.883054322218356,0.6139995887520482,4,4,-0.0015916251394317929,0.001991625806199307,0.0035832509456311,0.001991625806199307,0.6079569140524653,0.6212459682665533,1.4657966400801725
4071301,13,53,19,311,1,0.6146012216238177,0.6162156209905968,0.006644590479102293,0.005030191112323153,9,9,44.86337853578588,0.6137457394408743,4,4,-0.0029848099569733974,0.003446932359125187,0.006431742316098584,0.003446932359125187,0.6079566311447154,0.6111854298782736,1.4664029023109817
7758517,13,101,19,311,1,0.6145987855240469,0.5747175088230343,0.006645293694816909,0.04652657039582937,9,9,44.807170746885916,0.6130378633104197,4,4,-0.002852555505724311,0.0051391605718607,0.00799171607758501,0.0051391605718607,0.60795349182923,0.5281909384272049,1.46809615811302
8292193,13,293,7,311,1,0.6145242607404371,0.5704584837186203,0.006664111639740535,0.050729888661557275,9,9,44.41049482024168,0.6076917265212389,4,4,-0.001165001607494162,0.02602400477793704,0.027189006385431203,0.02602400477793704,0.6078601491006965,0.519728595057063,1.4810116374966105
2130661,13,17,31,311,1,0.6141822482858141,0.6592744296116513,0.006712374909271359,0.038379806416565604,9,9,44.88334913824721,0.6055977774109333,4,4,-2.1225699025745353e-05,0.0022257377283983436,0.002246963427424089,0.0022257377283983436,0.6074698733765428,0.6208946231950857,1.4861324586018747
8548345,13,5,379,347,1,0.006814349893574456,0.052788013942403435,0.006814349893574456,0.052788013942403435,0,0,44.95360427637207,0.5736437310797204,4,4,-0.0005424543245839399,0.0001068173025590644,0.0006492716271430043,0.0005424543245839399,0.0,0.0,1.5689153080967204
6642649,13,53,31,311,1,0.6144732323932596,0.5844282107603084,0.006860718723250438,0.036905740356201484,9,9,44.86484553482235,0.6117214857331554,4,4,-0.00431405986539423,0.004477193975186534,0.008791253840580764,0.004477193975186534,0.6076125136700091,0.5475224704041068,1.4712553829394404
2955433,13,17,43,311,1,0.6141264403986548,0.6370120278855674,0.007063661143183847,0.0158219263437286,9,9,44.88479502910475,0.6106800272688349,4,4,-0.0008364210331082621,0.0027374362754697935,0.0035738573085780556,0.0027374362754697935,0.607062779255471,0.6211901015418388,1.4737644691944896
9213997,13,53,43,311,1,0.6141262210714235,0.5634655519677482,0.0070637244621414765,0.057724393565816885,9,9,44.865411630566875,0.6104357015233801,4,4,-0.001582002998515289,0.00479110202115157,0.006373105019666859,0.00479110202115157,0.607062496609282,0.5057411584019312,1.474354339694841
8574685,409,5,7,599,1,0.007211037273670116,0.05337743463541184,0.007211037273670116,0.05337743463541184,0,0,24.761215963285544,0.26329452072307946,8,0,-0.010525236082630058,0.0019281531097031879,0.012453389192333245,0.010525236082630058,0.0,0.0,3.4182123475870805
7206985,709,5,19,107,1,0.00828047950352737,0.026941756569212407,0.0073641112378459795,0.026941756569212407,9,0,16.655272001383604,0.0016018521315469547,0,0,0.0008810766962641313,0.027920241819718545,0.027039165123454414,0.027920241819718545,0.00091636826568139,0.0,62.38878685801626
9027697,709,17,7,107,1,0.008284662591174045,0.04110142641250554,0.007366357735735952,0.04110142641250554,9,0,16.613822388233505,0.0015017695065405734,0,0,-0.08734885078655011,0.07942884451413364,0.16677769530068376,0.08734885078655011,0.0009183048554380936,0.0,66.54380433244444
2655205,709,5,7,107,1,0.008284662769803932,0.03838611317017242,0.007366357914037985,0.03746780831440664,9,9,16.61410402402116,0.0015018266768102029,0,0,-0.027249470400476403,0.052895490755170534,0.08014496115564694,0.052895490755170534,0.0009183048557659477,0.0009183048557657794,66.541272884677
7853545,457,5,7,491,1,0.007416743109653889,0.03323161090606706,0.007416743109653889,0.03323161090606706,0,0,18.858621115958975,0.15489395828985308,8,0,-0.011145657176788892,0.0035894595612411106,0.014735116738030003,0.011145657176788892,0.0,0.0,5.810389246600531
937885,13,5,307,47,1,0.563434202702567,0.6664849658980324,0.0074369604410375705,0.09561380275442798,9,9,44.89800286622894,0.6357130937099662,4,4,-0.0044535604001431665,0.005611823389132908,0.010065383789276076,0.005611823389132908,0.5559972422615295,0.5708711631436044,1.4157307646707762
5439733,13,29,307,47,1,0.5634341843748365,0.5461883107995482,0.007436966292390761,0.02468283986767916,9,9,44.89216131908707,0.6356162571171025,4,4,-0.009975615413549245,0.01443392838126793,0.024409543794817176,0.01443392838126793,0.5559972180824457,0.521505470931869,1.4159464519293081
7690657,13,41,307,47,1,0.5634341808241586,0.5241068160189002,0.007436967425988284,0.04676433223124651,9,9,44.89472978943704,0.6355764452855828,4,4,-0.015342878941285465,0.012083971722373616,0.02742685066365908,0.015342878941285465,0.5559972133981703,0.4773424837876537,1.4160351451672497
9941581,13,53,307,47,1,0.563434000970967,0.508045115510878,0.007437024846336438,0.06282591030642554,9,9,44.877837299246245,0.6353918077293264,4,4,-0.011950010221751486,0.021016278617510646,0.03296628883926213,0.021016278617510646,0.5559969761246305,0.4452192052044525,1.4164466280571981
6828601,13,29,307,59,1,0.5627429138600284,0.5309419102832402,0.007451754121671166,0.03925275769845919,9,9,44.892708087690266,0.627771974534826,4,4,-0.0003590384752064935,0.0025605563447675807,0.002919594819974074,0.0025605563447675807,0.5552911597383572,0.491689152584781,1.43363928762128
8398105,709,5,103,23,1,0.008615583164492763,0.03624654700015306,0.007484620758817361,0.03624654700015306,9,0,16.60751461291586,0.0014776069400660452,0,0,-0.002823075135081466,0.043851939929322924,0.04667501506440439,0.043851939929322924,0.0011309624056754014,0.0,67.63122591290778
4016485,709,5,103,11,1,0.008617320437396249,0.011122782359350892,0.007492713060257847,0.00999817498221247,9,9,16.55552354502547,0.0013363670598960375,0,0,-0.022409291357337588,0.0058439017703657,0.02825319312770329,0.022409291357337588,0.0011246073771384018,0.0011246073771384226,74.77378724115852
5966785,157,5,691,11,1,0.007758504271551599,0.03094945648864134,0.007758504271551599,0.03094945648864134,0,0,41.64269870188453,0.5498456825137392,8,0,-0.003814152944792803,0.0007242026288092212,0.004538355573602024,0.003814152944792803,0.0,0.0,1.6368199147541667
4112485,13,5,151,419,1,0.15496188300353989,0.15400857995791642,0.00786518428888967,0.008818487334512862,8,8,44.94900047311571,0.6449662004219654,4,4,-0.0008460295189777192,0.00013025007517210814,0.0009762795941498274,0.0008460295189777192,0.14709669871465023,0.14519009262340354,1.395419797179114
8563945,13,5,367,359,1,0.007916033968000724,0.038171853439645145,0.007916033968000724,0.038171853439645145,0,0,44.95231964529748,0.5180048578396925,4,4,8.147955878883277e-06,0.0009170128549244509,0.0009088648990455677,0.0009170128549244509,0.0,0.0,1.7374320895778812
5978497,37,41,7,563,1,0.008099736831454606,0.03141636872497677,0.008099736831454606,0.03141636872497677,0,0,44.28819607545872,0.5834539837061488,4,4,-0.008033244299130594,0.002470022602227953,0.010503266901358548,0.008033244299130594,0.0,0.0,1.5425354571198178
6421285,13,5,223,443,1,0.008126806716389014,0.03601197445890115,0.008126806716389014,0.03601197445890115,0,0,44.94858663775559,0.5982151300293703,4,4,-0.0008117763870664595,0.00021945970435274985,0.0010312360914192093,0.0008117763870664595,0.0,0.0,1.504472973598711
9121285,709,5,31,83,1,0.008853574404200065,0.041176258455516104,0.008194902993978135,0.041176258455516104,8,0,16.341871468101342,0.0007731591085794465,0,0,-0.009313353395535094,0.006719117352840139,0.016032470748375233,0.009313353395535094,0.0006586714102219306,0.0,129.17241286936004
5590465,709,5,19,83,1,0.00885611582560652,0.010150542416544967,0.008200564241105811,0.010150542416544967,8,0,16.270606408535027,0.0006858663323617842,0,0,0.0018216985217250526,0.022851071392455742,0.02102937287073069,0.022851071392455742,0.000655551584500709,0.0,145.58873435556353
7002793,709,17,7,83,1,0.008860303731920875,0.02454009625096816,0.008201975872289442,0.02454009625096816,8,0,16.228887896867278,0.0006324700388011806,0,0,-0.02677403229589292,0.05077086044302303,0.07754489273891595,0.05077086044302303,0.0006583278596314322,0.0,157.86066250149167
2059645,709,5,7,83,1,0.008860303910756744,0.05628148920836475,0.008201976050889834,0.05562316134849782,8,8,16.22916635286386,0.0006324942930319155,0,0,-0.011185496683042029,0.03276448099896883,0.04394997768201086,0.03276448099896883,0.0006583278598669105,0.0006583278598669348,157.85461858132632
4439305,13,5,163,419,1,0.1565327294148976,0.16058804961839396,0.008301209315627386,0.004245889112131225,8,8,44.948507181545104,0.6227850668785777,4,4,-0.0010863175177777196,1.846094441664554e-05,0.001104778462194365,0.0010863175177777196,0.1482315200992702,0.15634216050626273,1.4451190350336942
6441265,709,5,79,23,1,0.008907639287119996,0.019175701508854028,0.008346496690363948,0.019175701508854028,9,0,16.234025896097833,0.0006449991335047978,0,0,-0.0013680379731761166,0.048700262206964544,0.05006830018014066,0.048700262206964544,0.0005611425967560479,0.0,154.79896924545534
3080605,709,5,79,11,1,0.008909377575083989,0.02901472710641623,0.008354602953066807,0.028459952484399045,9,9,16.181512923103107,0.0005517100498685368,0,0,-0.023603465520367503,0.007671151470645137,0.03127461699101264,0.023603465520367503,0.0005547746220171818,0.0005547746220171852,180.9266902669586
5550265,457,5,7,347,1,0.08760750330885848,0.06906545654950652,0.008491405607179108,0.02096378388370515,8,9,12.480543426341965,0.0675703047062598,8,0,-0.013255966615374478,0.0026390413124365714,0.01589500792781105,0.013255966615374478,0.07911609770167938,0.04810167266580137,13.319263316172496
1177345,13,5,307,59,1,0.562003534118593,0.6486537443117355,0.008566422050577257,0.07808378814256511,9,9,44.90040771517064,0.6313816798093905,4,4,-0.0010629075439604228,0.0005132727613631174,0.0015761803053235403,0.0010629075439604228,0.5534371120680158,0.5705699561691704,1.425442966334938
9654229,13,41,307,59,1,0.5620035123026967,0.5084366415826059,0.008566429019767431,0.06213329973985811,9,9,44.897210678826454,0.6312474779650472,4,4,-0.0014255687781237095,0.0030924193258728724,0.004517988103996582,0.0030924193258728724,0.5534370832829293,0.44630334184274784,1.4257460119370517
6731881,13,17,367,83,1,0.3555722974369578,0.32467820282573295,0.008606731450265116,0.039500826061489906,8,8,44.91428256046788,0.6000917923309441,4,4,-0.0010427329525134377,0.0012432387176013779,0.0022859716701148156,0.0012432387176013779,0.34696556598669265,0.28517737676424304,1.4997680550438282
8171917,13,17,103,359,1,0.4154125465476737,0.37226433994450725,0.00864257911005227,0.051790785713218705,8,8,44.909026334531916,0.5838244611818508,4,4,-0.0008311651667873555,0.0015528331473182724,0.002383998314105628,0.0015528331473182724,0.4067699674376214,0.32047355423128854,1.5415566121047717
7802545,709,5,31,71,1,0.008973672176145527,0.031264238301519615,0.00864910256824912,0.031264238301519615,8,0,16.175388832315267,0.000512557405639047,0,0,-0.013558328527482127,0.009516653087443932,0.02307498161492606,0.013558328527482127,0.00032456960789640707,0.0,194.72019856390668
4782205,709,5,19,71,1,0.008976214208064798,7.157963733495662e-05,0.008654768960414387,7.157963733495662e-05,8,0,16.103267320511677,0.00041256951198409553,0,0,0.0013598537802516487,0.025717701926022782,0.024357848145771133,0.025717701926022782,0.00032144524765041066,0.0,241.79732089111457
5990341,709,17,7,71,1,0.008980403120426108,0.014463058768827902,0.00865618187452181,0.014463058768827902,8,0,16.061382018565933,0.0003752326838886155,0,0,-0.02443114466222125,0.07782020441228456,0.10225134907450581,0.07782020441228456,0.0003242212459042982,0.0,265.792963456639
1761865,709,5,7,71,1,0.00898040329930454,0.06720121786027763,0.008656182053284563,0.06687699661425743,8,8,16.061659074970922,0.00037524719618986513,0,0,-0.007626468949614645,0.04815206474890609,0.05577853369852073,0.04815206474890609,0.0003242212460199765,0.00032422124602020375,265.78271150633935
5462845,709,5,67,23,1,0.008979625793683953,0.0085395789051572,0.008739843849375414,0.0085395789051572,9,0,16.0728526062981,0.00039697848691666593,0,0,-0.07372041013953483,0.02350064272644489,0.09722105286597972,0.07372041013953483,0.00023978194430853902,0.0,251.26986329022185
8883061,709,17,67,11,1,0.008981364153053993,0.03939576915428951,0.008747956312994335,0.03939576915428951,9,0,16.01967191399404,0.00031563464936190666,0,0,-0.0573718247055375,0.0012967693362527888,0.058668594041790284,0.0573718247055375,0.0002334078400596587,0.0,315.8214055269173
2612665,709,5,67,11,1,0.008981364331932914,0.040175289031896357,0.008747956491789987,0.039941881191753334,9,9,16.019948617854975,0.0003156468959409908,0,0,-0.02781860542323839,0.0007720467248502181,0.028590652148088605,0.02781860542323839,0.00023340784014292716,0.00023340784014302257,315.8091908743537
8993665,709,5,43,59,1,0.00897229975164402,0.0401779409592468,0.008752353350197266,0.0401779409592468,9,0,16.12460178589353,0.0003724732343516335,0,0,-0.009265811335852752,0.0069439924649959805,0.016209803800848733,0.009265811335852752,0.00021994640144675295,0.0,267.75680504549285
6483805,709,5,31,59,1,0.008989739562277287,0.019513367763857627,0.008753687186677094,0.01947265457835117,9,8,16.027907697701583,0.00031070930578414035,0,0,-0.03269606863160816,-0.001940929613192671,0.030755139018415492,0.03269606863160816,0.0002360523756001938,4.0713185506455196e-05,320.81172472037235
3973945,709,5,19,59,1,0.008992281675885637,0.012198231917220085,0.008786811563836693,0.011992761805170967,9,9,15.955652892191168,0.00023584798306630628,0,0,-0.005626863062909482,0.019002365658200595,0.024629228721110077,0.019002365658200595,0.00020547011204894404,0.0002054701120491175,422.2117440282559
1464085,709,5,7,59,1,0.008996470901744387,0.08017417380457795,0.008789064641840465,0.07996676754467405,9,9,15.913693185763139,0.00019860035983276791,0,0,-0.05484041679620926,0.052354208338118616,0.10719462513432787,0.05484041679620926,0.00020740625990392156,0.00020740625990389727,501.00110081857304
8491693,709,29,7,59,1,0.009033801626455644,0.0365231850583724,0.008826347178562437,0.0365231850583724,8,0,15.912659965918898,0.0001976287666236587,0,0,-0.01579512574739757,0.09194001774784774,0.10773514349524531,0.09194001774784774,0.00020745444789320618,0.0,503.4517492094672
4977889,709,17,7,59,1,0.009033802370984062,0.002474921923967212,0.008826347922782031,0.002474921923967212,8,0,15.912968354424168,0.00019763902301628278,0,0,-0.01604162241158376,0.06699689010762262,0.08303851251920638,0.06699689010762262,0.00020745444820203032,0.0,503.4257543232219
1416805,13,5,307,71,1,0.5616856152917272,0.6351782260124401,0.008831657382677384,0.06466095333803534,9,9,44.90107048715537,0.6347524458447917,4,4,-0.00024833810002316707,0.001484869299146899,0.0017332073991700662,0.001484869299146899,0.5528539579090498,0.5705172726744048,1.4178733583749077
8217469,13,29,307,71,1,0.5616855970279802,0.5181882016449773,0.008831663217731633,0.052329058600734585,9,9,44.89540484619548,0.6346604344954325,4,4,-0.0007167546747154015,0.003423687563413532,0.0041404422381289335,0.003423687563413532,0.5528539338102485,0.4658591430442427,1.4180789174869532
6488965,397,5,7,467,1,0.2513996904503316,0.22284586578013774,0.008872364440467137,0.00872689785989015,11,10,22.514328407733494,0.21260867023728824,8,0,-0.01479288769360323,0.0014553823705830916,0.01624827006418632,0.01479288769360323,0.24252732600986449,0.2141189679202476,4.233109430043952
4604977,13,17,67,311,1,0.6119515187761955,0.6055052383183465,0.008885663300511487,0.01533194375836051,9,9,44.89039607491874,0.6189622161370958,4,4,-0.008016329913805104,0.002026567105087628,0.010042897018892731,0.008016329913805104,0.603065855475684,0.5901732945599859,1.4540444028594044
6340477,13,101,439,11,1,0.00892748502403179,0.03600440614952962,0.00892748502403179,0.03600440614952962,0,0,44.89874674174955,0.6669641755503632,8,8,-0.008261534001600346,6.5588087603822e-05,0.008327122089204168,0.008261534001600346,0.0,0.0,2.548858714545631
