pair_index,p_start,q_start,start_gap,Qp,Qq,sig_p,sig_q,sig_8,p_mod12,q_mod12,p_mod420,q_mod420,P_E,P_A,P_B,P_C,n_E,n_A,n_B,n_C,log_P_EAB,log_P_CE,log_raw_sqrt_EAB_times_CE,shadow_center_mu_geomean,shadow_start_mu_minus_4,root_1,root_2,root_3,root_4,poly_c4,poly_c3,poly_c2,poly_c1,poly_c0,projected_quad_start,projection_distance,projected_quad,projected_mod12,projected_mod420,projection_equals_left,projection_equals_right,projection_between_pair,model_note
43,122201,135461,13260,"(122201,122203,122207,122209)","(135461,135463,135467,135469)",ABCE,ABCE,ABCEABCE,5,5,401,221,16555531021,16553469661,16553984989,16555015669,2,2,2,2,70.58974034220775,47.05994103802813,58.82484069011794,128665.0941437646,128661.0941437646,128661.0941437646,128663.0941437646,128667.0941437646,128669.0941437646,1.0,-514660.3765750584,99328238686.14284,-8520051451026857.0,2.740583053484751e+20,122201,6460.094143764596,"(122201,122203,122207,122209)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
44,135461,144161,8700,"(135461,135463,135467,135469)","(144161,144163,144167,144169)",ABCE,ABCE,ABCEABCE,5,5,221,101,19530430261,19528193221,19528752469,19529870989,2,2,2,2,71.08551837903462,47.3904505883927,59.23798448371366,139748.11418784672,139744.11418784672,139744.11418784672,139746.11418784672,139750.11418784672,139752.11418784672,1.0,-558992.4567513869,117177212494.35667,-1.091686297752334e+16,3.8140275329370666e+20,135461,4283.114187846717,"(135461,135463,135467,135469)",5,221,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
45,144161,157271,13110,"(144161,144163,144167,144169)","(157271,157273,157277,157279)",ABCE,CEAB,ABCECEAB,5,11,101,191,22673891137,22673209597,22673812477,22673288257,2,2,2,2,71.5334062599057,47.688933269082554,59.61116976449413,150577.61626138163,150573.61626138163,150573.61626138163,150575.61626138163,150579.61626138163,150581.61626138163,1.0,-602310.4650455265,136041711093.7594,-1.3656557708396496e+16,5.14092976289849e+20,144161,6412.616261381627,"(144161,144163,144167,144169)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
46,157271,165701,8430,"(157271,157273,157277,157279)","(165701,165703,165707,165709)",CEAB,ABCE,CEABABCE,11,5,191,221,26061551557,26060956177,26061602137,26060905597,2,2,2,2,71.95115992961412,47.96742910324474,59.95929451642943,161435.1678015578,161431.1678015578,161431.1678015578,161433.1678015578,161437.1678015578,161439.1678015578,1.0,-645740.6712062312,156367880398.70276,-1.6828850002987398e+16,6.791920557742661e+20,157271,4160.167801557807,"(157271,157273,157277,157279)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
47,165701,166841,1140,"(165701,165703,165707,165709)","(166841,166843,166847,166849)",ABCE,ABCE,ABCEABCE,5,5,221,101,27648380941,27645720541,27646385629,27647715829,2,2,2,2,72.12833062588845,48.08564195906071,60.10698629247458,166274.82297413427,166270.82297413427,166270.82297413427,166272.82297413427,166276.82297413427,166278.82297413427,1.0,-665099.2918965371,165883900510.47815,-1.8388210789991772e+16,7.643741232027637e+20,165701,569.8229741342657,"(165701,165703,165707,165709)",5,221,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
48,166841,171161,4320,"(166841,166843,166847,166849)","(171161,171163,171167,171169)",ABCE,ABCE,ABCEABCE,5,5,101,221,28559376481,28556672401,28557348409,28558700449,2,2,2,2,72.22558772462686,48.15047861317825,60.18803316890256,168991.99632845473,168987.99632845473,168987.99632845473,168989.99632845473,168993.99632845473,168995.99632845473,1.0,-675967.9853138189,171349768918.45874,-1.9304493008793376e+16,8.155762026305896e+20,166841,2146.9963284547266,"(166841,166843,166847,166849)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
49,171161,187631,16470,"(171161,171163,171167,171169)","(187631,187633,187637,187639)",ABCE,CEAB,ABCECEAB,5,11,221,311,32116952977,32116136557,32116854157,32116235377,2,2,2,2,72.5779210759589,48.38527737200111,60.481599223980005,179211.12244208288,179207.12244208288,179207.12244208288,179209.12244208288,179213.12244208288,179215.12244208288,1.0,-716844.4897683315,192699758421.70734,-2.3022626662602628e+16,1.031477691121344e+21,171161,8046.12244208288,"(171161,171163,171167,171169)",5,221,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
50,187631,194861,7230,"(187631,187633,187637,187639)","(194861,194863,194867,194869)",CEAB,ABCE,CEABABCE,11,5,311,401,36563855077,36563133457,36563898457,36563090077,2,2,2,2,72.96695951989844,48.64463112385313,60.805795321875785,191216.0203202373,191212.0203202373,191212.0203202373,191214.0203202373,191218.0203202373,191220.0203202373,1.0,-764864.0812809492,219381398542.65643,-2.7966158635977348e+16,1.3368943891383703e+21,187631,3581.020320237294,"(187631,187633,187637,187639)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
51,194861,195731,870,"(194861,194863,194867,194869)","(195731,195733,195737,195739)",ABCE,CEAB,ABCECEAB,5,11,401,11,38142293977,38141507557,38142288757,38141512777,2,2,2,2,73.09374798947748,48.72915868165781,60.91145333556764,195299.7168637878,195295.7168637878,195295.7168637878,195297.7168637878,195301.7168637878,195303.7168637878,1.0,-781198.8674551512,228851876422.4541,-2.9796471107493228e+16,1.4548105923269456e+21,194861,434.7168637877912,"(194861,194863,194867,194869)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
52,195731,201491,5760,"(195731,195733,195737,195739)","(201491,201493,201497,201499)",CEAB,CEAB,CEABCEAB,11,11,11,311,39438829369,39440418289,39441212761,39438034921,2,2,2,2,73.19415077298277,48.79601322584827,60.99508199941552,198593.71824032202,198589.71824032202,198589.71824032202,198591.71824032202,198595.71824032202,198597.71824032202,1.0,-794374.8729612881,236636789527.09845,-3.132971993113015e+16,1.555471392743371e+21,195731,2858.7182403220213,"(195731,195733,195737,195739)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
53,201491,201821,330,"(201491,201493,201497,201499)","(201821,201823,201827,201829)",CEAB,ABCE,CEABABCE,11,5,311,221,40667130697,40666326037,40667132677,40666324057,2,2,2,2,73.28603827258195,48.857352171676624,61.071695222129286,201660.13198220797,201656.13198220797,201656.13198220797,201658.13198220797,201662.13198220797,201664.13198220797,1.0,-806640.5279288319,244000852966.4892,-3.280349613661809e+16,1.6537893396903952e+21,201821,164.86801779203233,"(201821,201823,201827,201829)",5,221,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
54,201821,217361,15540,"(201821,201823,201827,201829)","(217361,217363,217367,217369)",ABCE,ABCE,ABCEABCE,5,5,221,221,43871367901,43868014381,43868852749,43870529509,2,2,2,2,73.51344942272272,49.00903635443095,61.26124288857683,209451.72825033215,209447.72825033215,209447.72825033215,209449.72825033215,209453.72825033215,209455.72825033215,1.0,-837806.9130013286,263220158782.3059,-3.67546114392685e+16,1.9245792213423536e+21,201821,7626.728250332148,"(201821,201823,201827,201829)",5,221,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
55,217361,225341,7980,"(217361,217363,217367,217369)","(225341,225343,225347,225349)",ABCE,ABCE,ABCEABCE,5,5,221,221,48983886781,48980345101,48981230509,48983001349,2,2,2,2,73.8441451848094,49.22949640339735,61.53682079410338,221319.83662354617,221315.83662354617,221315.83662354617,221317.83662354617,221321.83662354617,221323.83662354617,1.0,-885279.3464941847,293894820478.439,-4.3363169095961176e+16,2.399282374459509e+21,217361,3954.8366235461726,"(217361,217363,217367,217369)",5,221,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
56,225341,240041,14700,"(225341,225343,225347,225349)","(240041,240043,240047,240049)",ABCE,ABCE,ABCEABCE,5,5,221,221,54094802101,54091078981,54092009749,54093871309,2,2,2,2,74.1418913670204,49.427990670608956,61.78494101881468,232579.69134698497,232575.69134698497,232575.69134698497,232577.69134698497,232581.69134698497,232583.69134698497,1.0,-930318.7653879399,324559876942.3528,-5.032402399570977e+16,2.926086491524177e+21,225341,7234.691346984968,"(225341,225343,225347,225349)",5,221,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
57,240041,243701,3660,"(240041,240043,240047,240049)","(243701,243703,243707,243709)",ABCE,ABCE,ABCEABCE,5,5,221,101,58502101741,58498231741,58499199229,58501134229,2,2,2,2,74.37686978451063,49.58464049726162,61.980755140886124,241868.87711129495,241864.87711129495,241864.87711129495,241866.87711129495,241870.87711129495,241872.87711129495,1.0,-967475.5084451798,351003322270.47217,-5.659785294014556e+16,3.4223147838007966e+21,240041,1823.877111294947,"(240041,240043,240047,240049)",5,221,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
58,243701,247601,3900,"(243701,243703,243707,243709)","(247601,247603,247607,247609)",ABCE,ABCE,ABCEABCE,5,5,101,221,60344541781,60340611301,60341593909,60343559149,2,2,2,2,74.46989502502387,49.646656391505715,62.058275708264794,245648.06036905452,245644.06036905452,245644.06036905452,245646.06036905452,245650.06036905452,245652.06036905452,1.0,-982592.2414762181,362057817358.4719,-5.9292533710490744e+16,3.6412739744837775e+21,243701,1943.060369054525,"(243701,243703,243707,243709)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
59,247601,247991,390,"(247601,247603,247607,247609)","(247991,247993,247997,247999)",ABCE,CEAB,ABCECEAB,5,11,221,191,61405298737,61404305197,61405296397,61404307537,2,2,2,2,74.52226968279734,49.68150779198868,62.10188873739301,247800.12372692346,247796.12372692346,247796.12372692346,247798.12372692346,247802.12372692346,247804.12372692346,1.0,-991200.4949076938,368429407894.47144,-6.0864568567316776e+16,3.7705619047776796e+21,247991,194.87627307654475,"(247991,247993,247997,247999)",11,191,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
60,247991,257861,9870,"(247991,247993,247997,247999)","(257861,257863,257867,257869)",CEAB,ABCE,CEABABCE,11,5,191,401,63949706917,63948754417,63949766137,63948695197,2,2,2,2,74.64407437728705,49.762709743234424,62.20339206026074,252882.03952655493,252878.03952655493,252878.03952655493,252880.03952655493,252884.03952655493,252886.03952655493,1.0,-1011528.1581062197,383695955470.6605,-6.4686543844930376e+16,4.0895162837179847e+21,247991,4887.0395265549305,"(247991,247993,247997,247999)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
61,257861,260411,2550,"(257861,257863,257867,257869)","(260411,260413,260417,260419)",ABCE,CEAB,ABCECEAB,5,11,401,11,67152439897,67151388037,67152424597,67151403337,2,2,2,2,74.7906773911179,49.86044675251948,62.32556207181869,259137.06633955298,259133.06633955298,259133.06633955298,259135.06633955298,259139.06633955298,259141.06633955298,1.0,-1036548.2653582119,402912114886.4193,-6.960630895597744e+16,4.509393674722616e+21,257861,1272.0663395529846,"(257861,257863,257867,257869)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
62,260411,266681,6270,"(260411,260413,260417,260419)","(266681,266683,266687,266689)",CEAB,ABCE,CEABABCE,11,5,11,401,69449282557,69448265977,69449320177,69448228357,2,2,2,2,74.89157363107267,49.92770997194359,62.40964180150813,263531.54635280406,263527.54635280406,263527.54635280406,263529.54635280406,263533.54635280406,263535.54635280406,1.0,-1054126.1854112162,416693255518.6007,-7.320787864737312e+16,4.823146365593177e+21,260411,3116.5463528040564,"(260411,260413,260417,260419)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
63,266681,268811,2130,"(266681,266683,266687,266689)","(268811,268813,268817,268819)",ABCE,CEAB,ABCECEAB,5,11,401,11,71689470157,71688386377,71689457377,71688399157,2,2,2,2,74.98681384601159,49.991204488519976,62.48900916726578,267748.0842939347,267744.0842939347,267744.0842939347,267746.0842939347,267750.0842939347,267752.0842939347,1.0,-1070992.3371757388,430134219838.4317,-7.67784088935309e+16,5.139317973377933e+21,266681,1063.0842939346912,"(266681,266683,266687,266689)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
64,268811,276041,7230,"(268811,268813,268817,268819)","(276041,276043,276047,276049)",CEAB,ABCE,CEABABCE,11,5,11,101,74205559837,74204513497,74205603217,74204470117,2,2,2,2,75.09030122812322,50.06019514419995,62.57524818616159,272406.2064254447,272402.2064254447,272402.2064254447,272404.2064254447,272408.2064254447,272410.2064254447,1.0,-1089624.8257017788,445230847774.6119,-8.08557641433136e+16,5.506402993735588e+21,268811,3591.2064254446886,"(268811,268813,268817,268819)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
65,276041,284741,8700,"(276041,276043,276047,276049)","(284741,284743,284747,284749)",ABCE,ABCE,ABCEABCE,5,5,101,401,78604676701,78600190381,78601311949,78603555109,2,2,2,2,75.26299122085838,50.17537980037735,62.71918551061786,280362.0554694852,280358.0554694852,280358.0554694852,280360.0554694852,280364.0554694852,280366.0554694852,1.0,-1121448.2218779407,471617292862.44806,-8.814906240710374e+16,6.178413080254854e+21,276041,4317.055469485174,"(276041,276043,276047,276049)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
66,284741,285281,540,"(284741,284743,284747,284749)","(285281,285283,285287,285289)",ABCE,ABCE,ABCEABCE,5,5,401,101,81235757461,81231197221,81232337269,81234617389,2,2,2,2,75.36176580962504,50.241228665792036,62.80149723770854,285015.672093799,285011.672093799,285011.672093799,285013.672093799,285017.672093799,285019.672093799,1.0,-1140062.688375196,487403600014.4797,-9.261177641844232e+16,6.598951924113406e+21,285281,269.3279062010115,"(285281,285283,285287,285289)",5,101,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
67,285281,294311,9030,"(285281,285283,285287,285289)","(294311,294313,294317,294319)",ABCE,CEAB,ABCECEAB,5,11,101,311,83964261457,83963048077,83964207277,83963102257,2,2,2,2,75.46095616270605,50.307300366853255,62.884128264779655,289765.0360258209,289761.0360258209,289761.0360258209,289763.0360258209,289767.0360258209,289769.0360258209,1.0,-1159060.1441032835,503782656598.27167,-9.731906641786088e+16,7.049915695803041e+21,285281,4480.036025820882,"(285281,285283,285287,285289)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
68,294311,295871,1560,"(294311,294313,294317,294319)","(295871,295873,295877,295879)",CEAB,CEAB,CEABCEAB,11,11,311,191,87079270249,87081631009,87082811401,87078089881,2,2,2,2,75.57032185424335,50.38015583089277,62.97523884256806,295093.5691276924,295089.5691276924,295089.5691276924,295091.5691276924,295095.5691276924,295097.5691276924,1.0,-1180374.2765107695,522481287223.121,-1.0278724522486533e+17,7.582963762681414e+21,294311,778.5691276923753,"(294311,294313,294317,294319)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
69,295871,299471,3600,"(295871,295873,295877,295879)","(299471,299473,299477,299479)",CEAB,CEAB,CEABCEAB,11,11,191,11,88605974929,88608356329,88609547041,88604784241,2,2,2,2,75.62246257790679,50.41491682071057,63.01868969930868,297669.1577515535,297665.1577515535,297665.1577515535,297667.1577515535,297671.1577515535,297673.1577515535,1.0,-1190676.631006214,531641564839.11554,-1.0550219787964712e+17,7.851187595057004e+21,295871,1794.1577515535173,"(295871,295873,295877,295879)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
70,299471,300491,1020,"(299471,299473,299477,299479)","(300491,300493,300497,300499)",CEAB,CEAB,CEABCEAB,11,11,11,191,89989540189,89991940069,89993140021,89988340261,2,2,2,2,75.66894451126063,50.445905226628824,63.05742486894473,299984.1664630317,299980.1664630317,299980.1664630317,299982.1664630317,299986.1664630317,299988.1664630317,1.0,-1199936.665852127,539943000751.1196,-1.0798290067058224e+17,8.098290111581334e+21,299471,509.16646303172456,"(299471,299473,299477,299479)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
71,300491,301991,1500,"(300491,300493,300497,300499)","(301991,301993,301997,301999)",CEAB,CEAB,CEABCEAB,11,11,191,11,90746782549,90749192509,90750397501,90745577581,2,2,2,2,75.69408295779476,50.46266443247148,63.07837369513312,301243.6663575184,301239.6663575184,301239.6663575184,301241.6663575184,301245.6663575184,301247.6663575184,1.0,-1204974.6654300736,544486479103.1192,-1.0934873549004682e+17,8.235153496737571e+21,300491,748.6663575184066,"(300491,300493,300497,300499)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
72,301991,326141,24150,"(301991,301993,301997,301999)","(326141,326143,326147,326149)",CEAB,ABCE,CEABABCE,11,5,11,221,98494714957,98493603577,98494859857,98493458677,2,2,2,2,75.93979637270729,50.62652470197477,63.28316053734103,313837.9683899408,313833.9683899408,313833.9683899408,313835.9683899408,313839.9683899408,313841.9683899408,1.0,-1255351.8735597632,590965622398.7529,-1.2364496687291198e+17,9.701121300274113e+21,301991,11842.968389940797,"(301991,301993,301997,301999)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
73,326141,334421,8280,"(326141,326143,326147,326149)","(334421,334423,334427,334429)",ABCE,ABCE,ABCEABCE,5,5,221,101,109073683921,109068399361,109069720489,109072362769,2,2,2,2,76.24578368171707,50.8305668675865,63.538175274651785,330259.8523452051,330255.8523452051,330255.8523452051,330257.8523452051,330261.8523452051,330263.8523452051,1.0,-1321039.4093808203,654429420406.46,-1.4408784249372347e+17,1.1896607395588354e+22,326141,4114.852345205087,"(326141,326143,326147,326149)",5,221,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
74,334421,340931,6510,"(334421,334423,334427,334429)","(340931,340933,340937,340939)",ABCE,CEAB,ABCECEAB,5,11,101,311,114017882257,114016492477,114017843197,114016531537,2,2,2,2,76.37885087303582,50.9192304232528,63.64904064814431,337664.5174475098,337660.5174475098,337660.5174475098,337662.5174475098,337666.5174475098,337668.5174475098,1.0,-1350658.0697900392,684103958038.3579,-1.5399842190763136e+17,1.2999950704139418e+22,334421,3239.517447509803,"(334421,334423,334427,334429)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
75,340931,346391,5460,"(340931,340933,340937,340939)","(346391,346393,346397,346399)",CEAB,CEAB,CEABCEAB,11,11,311,311,118096804669,118099553989,118100928661,118095430021,2,2,2,2,76.48436971068864,50.98952936719489,63.736949538941765,343653.75654067664,343649.75654067664,343649.75654067664,343651.75654067664,343655.75654067664,343657.75654067664,1.0,-1374615.0261627065,708587426287.1119,-1.6233915391153978e+17,1.3947115017652952e+22,340931,2718.756540676637,"(340931,340933,340937,340939)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
76,346391,347981,1590,"(346391,346393,346397,346399)","(347981,347983,347987,347989)",CEAB,ABCE,CEABABCE,11,5,311,221,120540953677,120539574457,120540963217,120539564917,2,2,2,2,76.54575482718434,51.03049927222132,63.78812704970283,347189.2884106365,347185.2884106365,347185.2884106365,347187.2884106365,347191.2884106365,347193.2884106365,1.0,-1388757.153642546,723242411902.5048,-1.6740134554862365e+17,1.4529988508797024e+22,346391,794.28841063648,"(346391,346393,346397,346399)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
