n,e(E),a(A),b(B),c(C),k_ABC,resid_E8_abs_base,resid_E8_rel_base,min_resid_E8_abs_over_2s,min_resid_E8_rel_over_2s,best_u_abs_idx,best_v_abs_idx,best_u_rel_idx,best_v_rel_idx,theta_best_abs_deg,theta_best_rel_deg,pol_axial_mean_deg,pol_axial_spread_1minusR,octo0_count_tol5deg,octo90_count_tol5deg,tri60_count_tol5deg,tri120_count_tol5deg,H_balance_alpha_at_best_abs,H_balance_alpha_at_best_rel,improve_abs,improve_rel,stability_score
4396405,13,5,283,239,1,0.5593270828159018,0.555906399194704,0.009026439933665508,0.0056057563124675205,11,8,11,8,87.82058228860481,87.82058228860481,44.91703376661329,0.5513769761012104,160,160,96,0,-0.00043749839997422733,-0.00043749839997422733,0.5503006428822363,0.5503006428822365,305.9835529008506
7608745,109,5,607,23,1,0.1186666172977637,0.0800148273974441,0.014888549101852985,0.00562305592868339,0,8,8,9,63.37823962845949,60.531299085073954,41.70931002617385,0.5308584310344007,96,96,96,0,-0.0012070729400853132,0.00357551763172783,0.10377806819591072,0.0743917714687607,146.07577258670443
8887957,13,17,307,131,1,0.6547426324082478,0.6063310608595879,0.036923636389274615,0.005709665052493439,0,9,9,0,88.48042431196588,2.0407709886369867,44.91279209596413,0.6664084723738894,128,128,0,0,0.0008870332596792492,-0.0005845187726947655,0.6178189960189732,0.6006213958070944,82.18646500423314
2870101,13,29,331,23,1,0.5331672292117459,0.558021169468405,0.030644791134638336,0.00579085087797976,8,0,8,0,87.71877153719912,87.71877153719912,44.8803254041323,0.5423064802136188,160,160,96,0,0.0042444491244837046,0.0042444491244837046,0.5025224380771075,0.5522303185904252,145.63123799838985
5555665,73,5,31,491,1,0.4057583988417849,0.3871537337052949,0.01280228061724852,0.0058023845192417866,9,0,9,0,6.731761080344168,6.731761080344168,42.57772471426662,0.4778946877559348,96,96,0,0,0.0014285364421107504,0.0014285364421107504,0.39295611822453635,0.38135134918605307,177.1111533719921
8240245,13,5,331,383,1,0.061068133327337,0.0173969142213188,0.04951557180066096,0.005844352694642818,8,9,8,9,34.843195474113266,34.843195474113266,44.94983777246033,0.45348103976367227,96,96,32,0,0.00013282522581836177,0.00013282522581836177,0.011552561526676039,0.011552561526675982,71.50997185447807
2514085,109,5,7,659,1,0.0093182709957342,0.0244820632655805,0.0003827445132853303,0.005862473249656213,9,9,8,9,41.20671749250212,52.42089493432181,41.842087041506204,0.48284085239614893,96,96,0,0,-0.0011770652114334618,0.00019799612402040032,0.00893552648244887,0.018619590015924288,384.981831332217
4290409,37,17,19,359,1,0.6309662708104553,0.6291423516706419,0.00768671046289888,0.005862791323085588,9,8,9,8,0.17834564340912282,0.17834564340912282,43.548979043694956,0.5117999670554123,96,96,32,0,0.0030652953088211835,0.0030652953088211835,0.6232795603475564,0.6232795603475564,213.21077093994998
5815849,13,53,367,23,1,0.3587398515180581,0.3371924708068113,0.0028872331597678837,0.005869878972872613,0,8,9,8,7.4041356106226335,8.399329719880075,44.904896317983514,0.666088338609705,96,96,64,0,-0.004973771985948325,-0.00042581916120127707,0.3558526183582902,0.3313225918339387,224.83563260868712
6731881,13,17,367,83,1,0.3555722974369578,0.3246782028257329,0.005775188138095411,0.005894040434955351,0,8,8,9,7.36904504684762,8.708481038276723,44.924782307525604,0.6699707420290826,96,96,32,0,0.0014169854153927317,-0.0007728023056302354,0.3497971092988624,0.31878416239077756,182.61072306146647
3736705,241,5,7,443,1,0.5950068192322742,0.6022719348093057,0.013169256109896619,0.005904140532865395,0,9,0,9,71.78568516874248,71.78568516874248,29.583847519396247,0.3414569948896917,160,0,64,0,0.007753326535891199,0.007753326535891199,0.5818375631223776,0.5963677942764404,203.50566353171024
4835785,109,5,19,467,1,0.568794553376228,0.5591657702936219,0.003684831379991121,0.005943951702615169,8,0,8,0,82.2926075634313,82.2926075634313,40.27831645645486,0.5453673710106055,160,32,64,0,0.003798399140187087,0.003798399140187087,0.5651097219962369,0.5532218185910067,258.5996372354126
6498709,97,17,7,563,1,0.238320653066523,0.2096711720718545,0.022688048359690023,0.00596126427571349,8,8,9,9,14.239501128975025,14.26316372505202,42.56481834786499,0.5523035419207687,96,96,32,0,-0.0007689265393094369,0.003536416020470728,0.215632604706833,0.203709907796141,106.90295313427157
4014673,13,29,463,23,1,0.013367354539158,0.0108322167215891,0.008498489657294477,0.005963351839725576,0,8,0,8,41.8923880707124,41.8923880707124,44.92915464381559,0.5035729416688507,96,96,0,0,-0.0019361551491513195,-0.0019361551491513195,0.004868864881863522,0.004868864881863524,207.18475171103736
9228385,61,5,79,383,1,0.7367620388797442,0.686004074897781,0.05675103306653806,0.005993069084574612,0,9,0,9,88.63055981472432,88.63055981472432,44.451274877469935,0.5803828177980765,96,96,32,0,-0.0019824194231726077,-0.0019824194231726077,0.6800110058132062,0.6800110058132064,49.817740103096526
3782845,109,5,631,11,1,0.0723161882446499,0.0787707168632507,0.012457139488144585,0.00600261086954401,9,9,9,9,60.04809391675939,60.04809391675939,42.020635812202165,0.5677950451899647,96,64,32,0,-0.0002268866490415558,-0.0002268866490415558,0.059859048756505315,0.07276810599370669,126.26386414946396
6932365,241,5,523,11,1,0.376508690996576,0.3437497960821872,0.001632786807954907,0.006025765398331029,9,0,8,8,3.195845365522071,4.049314247266772,32.46674852861275,0.3986291227572969,160,0,0,0,-0.003481326502619755,0.0010411956184965174,0.3748759041886211,0.33772403068385615,347.1938260334561
5267161,709,17,19,23,1,0.0091004737988002,0.0060645742238556,0.009085931796625833,0.006064574223855603,0,9,0,0,15.974173664130655,15.58231499865184,15.638644190038283,1.8694103483984925e-05,0,0,0,0,-0.010834160765683639,0.005241776253892662,1.4542002174365923e-05,-2.6020852139652106e-18,26604.2130359897
9637465,229,5,19,443,1,0.6063671304065563,0.5529083274885311,0.04731432510719358,0.006144477810831486,8,0,8,0,70.022932046825,70.022932046825,30.001899227134498,0.3591784072708071,96,0,0,0,0.006334378794636329,0.006334378794636329,0.5590528052993627,0.5467638496776996,47.11911469088263
4258105,61,5,607,23,1,0.0145511725192951,0.0158800834963476,0.007505372246602103,0.0061764612695493284,9,9,9,9,41.17552915560364,41.17552915560364,44.70925265470998,0.5495573399929383,96,96,32,0,0.003687521702012193,0.003687521702012193,0.007045800272692996,0.009703622226798273,200.6190435758237
8989645,613,5,7,419,1,0.2276518606978592,0.1785295419576111,0.03721674128995757,0.006191093411094244,8,8,0,9,18.94585213320483,65.31254355848885,41.82466032288269,0.14793024243179376,0,0,64,0,-0.03966231938894361,0.05532139906872632,0.19043511940790164,0.17233844854651684,1.431673824311162
8060005,109,5,643,23,1,0.036081254106247,0.0062002061631157,0.005235290945699098,0.006200206163115708,0,8,0,0,55.337909651927276,45.97450507173185,41.78256502569289,0.4977518675162499,96,96,64,0,-0.0025184169950587055,0.0001494852675547341,0.0308459631605479,-7.806255641895632e-18,254.50292970889055
4800985,229,5,7,599,1,0.2232128480411447,0.214053417395295,0.0029115858402109403,0.006247844805638932,0,8,0,8,59.93148797731657,59.93148797731657,34.652607141420916,0.45615656239784497,128,0,64,0,0.00550828632351356,0.00550828632351356,0.22030126220093374,0.20780557258965607,219.0257843163955
6914257,97,17,7,599,1,0.1355589041074156,0.1029660692567909,0.03885161128854193,0.0062587764379168275,8,9,8,9,22.760161072361466,22.760161072361466,42.84539322838474,0.5967913657471506,96,64,32,0,-0.005566998057255431,-0.005566998057255431,0.09670729281887369,0.09670729281887408,55.223474069739815
8434705,37,5,127,359,1,0.744811559319004,0.6996767124100736,0.03885462632131329,0.006280220587617205,0,9,0,9,88.45805789742245,88.45805789742245,43.88738605279004,0.6352283470683011,96,96,0,0,0.0007734138969059158,0.0007734138969059158,0.7059569329976907,0.6933964918224563,62.1900719512708
8600449,13,137,439,11,1,0.0828898977007186,0.0365355893763686,0.04007317831900359,0.006281130005346722,0,8,0,8,30.814555805693413,30.814555805693413,44.861577890408974,0.5343592727118842,160,160,64,0,0.00562524691664039,0.00562524691664039,0.04281671938171501,0.03025445937102188,119.96808076729123
1422505,97,5,7,419,1,0.7045655854053948,0.7777747648537502,0.025268845060243735,0.006358264302997461,9,8,0,9,0.6671481137842193,86.4350169916778,40.73871679410529,0.45684636119980293,96,96,0,0,0.005385928931050574,0.0017053391170990043,0.6792967403451511,0.7714165005507527,119.78293496337713
6888349,13,17,439,71,1,0.0819609503193799,0.0496065117282205,0.03871341212769744,0.006358973536538314,0,8,0,8,30.09919087488304,30.09919087488304,44.92980494161656,0.5381862744412147,160,160,64,0,0.001991686017666739,0.001991686017666739,0.043247538191682464,0.043247538191682186,122.4399256147818
1827385,109,5,7,479,1,0.5262131636338676,0.5818983712061888,0.062082683293303846,0.00639747572098313,9,8,9,8,1.8696878894567817,1.8696878894567817,40.216482784680075,0.5130066540908165,128,32,64,0,0.003099339600012572,0.003099339600012572,0.46413048034056376,0.5755008954852057,43.53826177129567
6208813,13,29,43,383,1,0.2678124541178083,0.2420762120087172,0.01872972061641085,0.006488123717473136,9,8,8,9,10.715225225279973,11.340650126321004,44.91839736924548,0.6067286667382472,96,96,32,0,-0.001976221061627265,0.0005728944183025263,0.24908273350139745,0.23558808829124406,110.72117233611408
3571945,13,5,307,179,1,0.5059799956172473,0.5162292601217363,0.016742081418077138,0.006492816913588269,8,8,8,8,1.5953131595317518,1.5953131595317518,44.916980383847914,0.5984041497421426,96,96,32,0,-0.0004178610397111348,-0.0004178610397111348,0.4892379141991701,0.509736443208148,120.60540738472321
7201765,97,5,31,479,1,0.4930427254291924,0.4578663760335241,0.02253781407303542,0.006517373656252661,9,8,11,0,4.308397353809912,4.444864180761911,41.52695070815217,0.4936778777620181,160,32,0,0,0.004503199206170409,0.0020050451896955436,0.470504911356157,0.45134900237727144,120.15017000943391
3046765,37,5,43,383,1,0.5934915698167152,0.6143364942163477,0.0071406802852462545,0.006524054517564073,9,8,8,0,1.185194439274867,87.93207952360797,43.87312516122545,0.6192589828816039,96,96,32,0,-0.0017158490104475447,-0.00048616175480312857,0.586350889531469,0.6078124396987836,181.8261061129964
2274805,13,5,79,443,1,0.0345961307159548,0.0752060357189501,0.009242152165311568,0.006545966277879354,0,8,8,9,26.989684864439212,24.192860499578874,44.93580264287907,0.5654304835544222,160,160,64,0,0.0009670498966817536,-0.0009989129099551082,0.02535397855064323,0.06866006944107074,295.0335473864148
3345121,13,29,19,467,1,0.0211751449615042,0.0065682622475173,0.021175144961504227,0.006568262247517595,0,0,0,0,45.11086287678669,45.11086287678669,44.93931922010853,0.6130722270421833,160,160,0,0,-0.0005873719793487471,-0.0005873719793487471,-2.7755575615628914e-17,-2.949029909160572e-16,167.95162104846486
5341357,37,41,7,503,1,0.1862021948625873,0.1701337473811289,0.009498516278866314,0.006569931202592265,9,9,9,9,71.84300183779806,71.84300183779806,44.24942538843557,0.641534716362212,128,128,0,0,0.004829370601077845,0.004829370601077845,0.176703678583721,0.16356381617853663,205.45216305062462
9904573,97,29,7,503,1,0.4119052671884123,0.3567478781029464,0.048583462553156515,0.006573926532309107,9,0,9,0,7.238406630578741,7.238406630578741,41.99666130108705,0.538056498877016,96,96,0,0,0.013233507925944944,0.013233507925944944,0.36332180463525576,0.3501739515706373,61.228494858970265
2409745,13,5,283,131,1,0.788587632334566,0.8252683258858101,0.030104045076004903,0.006576648475239315,0,9,0,9,89.90009807031699,89.90009807031699,44.87730411625907,0.5180015148683903,160,160,0,0,0.002191543697240035,0.002191543697240035,0.758483587258561,0.8186916774105708,154.5201013904616
6766153,37,17,31,347,1,0.8196203803984123,0.7884033532119992,0.024619783804744697,0.006579482675743318,2,9,8,0,0.043052321354478805,88.74227078831714,43.370857714712,0.4274499570738429,96,96,128,0,0.0017292774070149103,-0.0021349278959366513,0.7950005965936676,0.7818238705362559,130.420741113062
7085785,457,5,7,443,1,0.0407462653759223,0.0065986677835431,0.012111005027862156,0.006598667783543156,9,9,0,0,26.624192968376253,13.194709061022811,16.900053731542442,0.12368978043374323,224,0,0,0,0.004891402863291772,-0.0008740291053162294,0.02863526034806014,-5.551115123125783e-17,822.6909218865777
9290605,61,5,367,83,1,0.7838016682906952,0.7326248058851156,0.05781049701582719,0.006633634610247401,2,9,2,9,0.7375001528779718,0.7375001528779718,44.38642992133914,0.5191931217838781,96,96,96,0,-0.000606909457321825,-0.000606909457321825,0.725991171274868,0.7259911712748682,54.8189376072258
7913449,37,17,547,23,1,0.0477769181220715,0.0066500651475446,0.027072747787008997,0.006650065147544605,9,0,0,0,32.76645550616155,38.54258875997321,44.160831888834366,0.35177441810656196,96,96,64,0,-0.001733433732450683,6.359918666116841e-05,0.020704170335062503,-5.204170427930421e-18,147.99159283042104
5284105,73,5,31,467,1,0.490259240475178,0.4748866963988444,0.008695956731180263,0.006676587345153137,8,8,11,8,4.248408058071777,82.95557261707121,42.70809823448615,0.5807487485333659,160,64,64,0,0.00020836540524935712,0.002518472579643027,0.4815632837439977,0.46821010905369126,207.22673927938814
8055985,337,5,7,683,1,0.0715909386411571,0.029340850395325,0.0489407846788721,0.0066906964330399775,0,8,0,8,26.100037812048974,26.100037812048974,35.26266580003672,0.34580723868403096,96,0,64,0,-0.008843321434289895,-0.008843321434289895,0.022650153962285008,0.022650153962285022,47.59052382517112
5429749,13,17,79,311,1,0.6103793666221942,0.5932519501297049,0.011367194916017552,0.006742096122885023,9,0,8,8,0.9397624200367283,1.3634450396975002,44.900849157274976,0.6307567904768545,96,96,32,0,0.00177320225085342,0.0005203242718656548,0.5990121717061766,0.5865098540068199,143.20137039699597
3851029,13,101,7,419,1,0.1494467307789151,0.1547224991929535,0.001484285308440153,0.0067600537224779675,8,9,8,9,18.796147044546714,18.796147044546714,44.89070095685971,0.6398874193346983,96,96,0,0,-0.004883213977995258,-0.004883213977995258,0.14796244547047493,0.14796244547047555,262.6328734595714
2870569,13,17,31,419,1,0.1492745058999427,0.1741174812718431,0.0013561713355523376,0.006813741668053644,8,9,9,9,18.570563412329697,17.846031617811757,44.9346171011607,0.6401678328475993,96,96,0,0,-0.0007879213722773096,0.000946016235780702,0.14791833456439038,0.16730373960378944,265.47941157758
4704217,37,41,7,443,1,0.3941491082323767,0.3863140933527553,0.001011500871064048,0.006823514008557371,9,8,9,8,6.494062613504953,6.494062613504953,44.0448767425505,0.619635694515331,96,96,32,0,0.004615593754648703,0.004615593754648703,0.39313760736131265,0.37949057934419794,282.86138467306495
8185285,61,5,571,47,1,0.0501894750304602,0.0069385790686412,0.013280561437854463,0.006938579068641253,8,9,0,0,23.851754221132722,61.22496685701575,44.676860122003674,0.5516293669162278,96,96,64,0,0.0005733487061252866,-0.00031944734687589324,0.03690891359260574,-5.2909066017292616e-17,150.28502004151267
1346245,37,5,19,383,1,0.5937390403663043,0.67084487865197,0.007458736128717537,0.006990112289099555,10,8,0,9,87.59925854405755,88.52331337395607,43.85758271841017,0.6216355030774037,96,96,32,0,0.00029577725569829527,-0.0020056234055247286,0.5862803042375868,0.6638547663628704,177.83121641324183
989365,13,5,31,491,1,0.2129921273663813,0.1138196962771975,0.10617716017160747,0.007004729082423718,8,9,8,9,43.052495449359306,43.052495449359306,44.94726006602273,0.60635705590356,128,128,0,0,-0.00028948223932084193,-0.00028948223932084193,0.10681496719477382,0.10681496719477378,36.48238440481653
2992465,193,5,7,443,1,0.7016385027198228,0.723688667680991,0.015036987812924714,0.007013177148243653,0,9,0,9,81.37196961983116,81.37196961983116,37.4849435164795,0.43916668277204574,160,0,0,0,-0.005047670913304466,-0.005047670913304466,0.686601514906898,0.7166754905327474,146.42439022061714
5390581,97,17,7,467,1,0.5506856991088064,0.5340252484357331,0.01921051243149187,0.007016592045520845,8,0,9,8,83.88573024615641,3.271002065775878,41.73450810648254,0.5640525292858345,160,32,64,0,-0.0002224070263363993,0.011192426511092939,0.5314751866773145,0.5270086563902122,117.1380020633993
2885545,13,5,103,431,1,0.0174735030556096,0.0070195997684872,0.01747350305560963,0.007019599768487245,0,0,0,0,67.74713994610046,67.74713994610046,44.93647974784994,0.5737426697114067,96,96,64,0,2.4753687176629105e-05,2.4753687176629105e-05,-2.7755575615628914e-17,-4.5102810375396984e-17,122.4405759272283
7903105,349,5,7,647,1,0.024021495888906,0.0170230072619186,0.024021495888906085,0.0070240333839170265,0,0,0,8,18.704251765754154,30.639111199056998,29.599223466173584,0.3345811661943976,160,0,64,0,0.0010340378928932988,0.011321569216175668,-8.326672684688674e-17,0.009998973878001575,141.43916450956212
6956833,13,53,439,23,1,0.082878387271619,0.0498958389958014,0.04005846628231542,0.007075918006497515,0,8,0,8,30.840451254732187,30.840451254732187,44.914501931394206,0.5349896697005165,160,160,64,0,-0.00973981562794935,-0.00973981562794935,0.04281992098930358,0.042819920989303886,119.86193517913138
3458845,13,5,127,419,1,0.1505241773882193,0.1381401980909616,0.005277083772560607,0.007106895524697097,8,9,8,9,19.906134547062994,19.906134547062994,44.942185285800015,0.5824173813374858,96,96,32,0,0.00019968946046184096,0.00019968946046184096,0.14524709361565868,0.1310333025662645,216.91109956861263
9212965,73,5,43,587,1,0.1041901259939458,0.0535364417079905,0.009988939979030017,0.007162146747394426,0,8,9,9,63.336020777261055,59.50815785236714,43.30148646905903,0.5459772109633814,160,96,96,0,-0.0004642160445754035,-0.0011394653024228087,0.09420118601491578,0.04637429496059607,235.48760256607375
4297249,709,29,19,11,1,0.0091022120126681,0.0071739900799703,0.009097457203346353,0.007169235270648305,8,0,8,0,15.748135114025857,15.748135114025857,15.584989447062167,5.6225660137743105e-06,0,0,0,0,0.002314360550526268,0.002314360550526268,4.754809321745948e-06,4.754809321994881e-06,79067.52753549551
9848905,541,5,331,11,1,0.1179945308473774,0.0631870981190832,0.0025007286116792296,0.007212674609886257,0,9,8,0,34.77314426678394,29.441407998753053,15.035195680986691,0.05985574332845567,160,0,0,0,0.005621540217679324,-0.0032154855583170308,0.11549380223569818,0.055974423509196944,2151.678919718559
2905765,73,5,19,419,1,0.6455363764797705,0.6695601575785334,0.03124274312909292,0.007218962030330187,8,0,8,0,86.8444456941262,86.8444456941262,41.971308154836606,0.47235501462127727,96,96,0,0,0.0037278106609851115,0.0037278106609851115,0.6142936333506775,0.6623411955482031,99.06957867614699
4161073,73,17,7,479,1,0.446820842564667,0.4470032109902705,0.007055970139001782,0.0072383385646054245,8,8,8,8,5.377547741466617,5.377547741466617,42.66377289397391,0.5443478114071261,128,96,96,0,-0.0018360605561546725,-0.0018360605561546725,0.4397648724256652,0.4397648724256651,242.34206943277024
699205,13,5,31,347,1,0.471506969267452,0.5961457281081144,0.13197826530135398,0.007339506460691894,8,8,8,8,1.762860948358021,1.762860948358021,44.90890656211794,0.6189074237635683,96,96,32,0,0.0014979438935763044,0.0014979438935763044,0.339528703966098,0.5888062216474225,21.96387935910546
2147845,109,5,7,563,1,0.24665784460568,0.2911989298580484,0.002349939123004574,0.007344034056869735,9,9,2,8,72.4992759936745,9.88927676436674,41.582600538005956,0.5898298834317098,96,64,32,0,0.0016911778616162526,0.0008159301300306196,0.24430790548267542,0.2838548958011787,221.02100575152457
8059345,409,5,7,563,1,0.0349166182469457,0.0073596925329325,0.00615190431691185,0.007359692532932566,8,9,0,0,28.70761016319456,18.60941791289549,23.342068290047578,0.2270595245941941,96,0,96,0,-0.0004683501870837115,-0.0003319252226093882,0.028764713930033853,-6.591949208711867e-17,264.4882384737476
5012545,73,5,31,443,1,0.546997217486979,0.5350386830747121,0.006344612867486883,0.00737631116338583,10,0,8,8,85.21436557449775,2.5721218134850217,42.34790852632728,0.5362144174256582,160,64,64,0,9.540958923187664e-05,0.0003862568161064976,0.5406526046194922,0.5276623719113263,256.72524844822874
8217469,13,29,307,71,1,0.5616855970279802,0.5181882016449773,0.008831663217731633,0.0074484346455253,9,0,8,8,0.8990831161793055,1.6857927256361973,44.89012675853184,0.6201773871127647,96,96,0,0,0.003423687563413532,-0.00016604177060224653,0.5528539338102485,0.510739766999452,165.25400859995295
7184845,37,5,547,71,1,0.0274927130132074,0.0075346567852637,0.027361317581096826,0.007534656785263724,8,9,0,0,55.64681436407642,54.797776563372594,44.305450896046125,0.5859470941088105,160,160,32,0,-0.0015161714396774383,-0.00015720110980914327,0.00013139543211057245,-2.3418766925686896e-17,146.6302931386947
5014477,13,29,283,47,1,0.8232916106534485,0.8113080977925322,0.004448584074262483,0.0075349287866542285,0,9,0,9,89.86487176415923,89.86487176415923,44.844069552871645,0.5196835731241545,160,160,0,0,-0.0003259790101327107,-0.0003259790101327107,0.818843026579186,0.803773169005878,427.503739586716
5663545,61,5,31,599,1,0.1413808927960284,0.1612231360742201,0.027390975310826154,0.007548732032634424,9,9,9,9,49.20807424841637,49.20807424841637,44.7362461159709,0.6425029436401601,96,96,0,0,-0.000188839136816769,-0.000188839136816769,0.11398991748520224,0.15367440404158567,80.33683497044147
9391081,37,101,7,359,1,0.6309753149988117,0.5791282465525198,0.007703395157080538,0.0075570461633351306,9,8,8,0,0.18205724249948818,88.27697551231644,43.48434008913917,0.5116724438171449,96,96,32,0,0.013186549455254944,-0.007586014085468051,0.6232719198417311,0.5715712003891847,213.06291685777157
2196565,97,5,7,647,1,0.0353922501644507,0.0076116221288882,2.0021824581996566e-05,0.007611622128888214,0,8,0,0,48.46492374465895,29.196685663318597,42.81797159921371,0.5167111964123403,160,96,64,0,0.005956240015223778,-0.00018979617149470496,0.03537222833986871,-1.3877787807814457e-17,496.3816783796977
8160985,541,5,7,431,1,0.0506939126786586,0.0076298155305863,0.018388072425821814,0.007629815530586366,8,0,0,0,34.09028836018132,10.080359260989907,19.17093325530591,0.11504017813992906,128,0,0,0,-0.005908728964916745,-0.0002765797621693794,0.03230584025283679,-6.678685382510707e-17,395.00308276624526
8988505,97,5,43,431,1,0.5571693458235669,0.508054947668557,0.05680859226530337,0.007694194110293758,8,8,8,8,1.65350691884301,1.65350691884301,41.23121168810222,0.5262487860369016,96,32,96,0,-0.0010353975435165154,-0.0010353975435165154,0.5003607535582636,0.5003607535582633,36.69149920449738
7441105,433,5,7,491,1,0.3648337846394374,0.3275890525433031,0.029538663381421085,0.007706068714713249,8,8,8,8,7.193797537423507,7.193797537423507,33.57330354176755,0.27992946352413717,0,0,128,0,-0.003302191582125567,-0.003302191582125567,0.3352951212580163,0.3198829838285899,0.9034993677290075
6699685,109,5,19,647,1,0.0124153475782335,0.0430044740724062,0.0124153475782334,0.007794119989508211,0,0,0,8,28.403079152936005,47.25001755488132,41.80569216115334,0.5076664348695463,160,32,0,0,-0.00017330178697070459,-0.0032175935430401406,9.8879238130678e-17,0.035210354082897986,169.6026078075027
9506545,61,5,439,71,1,0.5530435153732369,0.5004356094702236,0.022908490228710717,0.007868013352812083,8,8,10,8,2.913118605511807,85.28664656751533,44.49390789969893,0.5242766424919222,160,160,64,0,0.0030629883058243073,0.0011866602435356222,0.5301350251445263,0.4925675961174115,186.05259692052147
7351345,37,5,79,503,1,0.1790423654660542,0.1425649396313938,0.04448064566958604,0.008003219834925692,0,8,0,8,69.1854709985556,69.1854709985556,44.208963045495835,0.5676076759113302,96,96,0,0,0.0009109786488408192,0.0009109786488408192,0.13456171979646817,0.1345617197964681,62.4117037065019
880957,673,17,7,11,1,0.1156545284225379,0.0080397493720734,0.11565431949919275,0.008039540448728314,9,9,9,9,6.4401766784255186,6.4401766784255186,6.448509483624182,5.083449212683888e-07,0,0,0,0,-0.020720562101332895,-0.020720562101332895,2.0892334515187905e-07,2.0892334508595956e-07,52762.08049619858
2130661,13,17,31,311,1,0.6141822482858141,0.6592744296116513,0.006712374909271359,0.008057149910748178,9,0,0,9,1.0645672466297753,89.39034045490828,44.89581778425379,0.6453273096334529,96,96,32,0,0.0015411117333191512,-0.0009251805748109143,0.6074698733765428,0.6512172797009032,178.95276867320862
7318933,37,29,19,359,1,0.6309662622761576,0.5947683585709559,0.007686708009353683,0.00807215559558741,9,8,8,0,0.17845811404027032,88.34102607770716,43.54616601015901,0.511765149510327,96,96,32,0,0.0029476477703305557,0.005550794299882814,0.6232795542668039,0.5866962029753685,213.22530612022035
3656965,13,5,127,443,1,0.0286923536005661,0.037383822607359,0.01679141774019157,0.00809994873339844,0,8,0,8,25.362619592715554,25.362619592715554,44.93991570530895,0.5666244071093408,160,160,32,0,0.0009760967410447283,0.0009760967410447283,0.01190093586037453,0.02928387387396056,211.45272788958198
5742205,457,5,7,359,1,0.084961173680644,0.0642322720597912,0.000987841093567451,0.008100113262409104,8,8,8,0,1.037953848108844,24.47286573550486,13.096772513028247,0.07415765805214136,224,0,0,0,-0.0018609036177661509,-0.014629679498113356,0.08397333258707655,0.056132158797382106,2761.2662564801462
6126085,457,5,7,383,1,0.0671778002570322,0.0422995080053478,0.016756533395177364,0.008121758856507056,9,0,9,0,2.7376560230887828,2.7376560230887828,14.184811257816916,0.0871643546677241,224,0,0,0,-0.0012137274903364296,-0.0012137274903364296,0.05042126686185483,0.03417774914884074,964.7366364332784
8180497,13,53,31,383,1,0.2234589493584897,0.1802448130156178,0.035020271097697765,0.008193865245174204,8,9,11,9,11.99398453966064,77.85630804074806,44.91114594701666,0.6544373264305854,128,128,64,0,-0.0012153946584828928,0.0013079924106986203,0.18843867826079194,0.17205094777044358,87.2280757615669
5550085,61,5,31,587,1,0.0576057877633955,0.0390658293999306,0.010328803117873882,0.008211155245590844,9,9,9,9,28.983453672393036,28.983453672393036,44.69543625864502,0.5193317452017628,96,96,32,0,0.0007506181481660068,0.0007506181481660068,0.047276984645521616,0.030854674154339755,182.80993423845229
5675677,73,29,7,383,1,0.8122619679510074,0.7922821205951561,0.011763637696000017,0.008216209659851292,0,9,0,9,87.2613932449514,87.2613932449514,41.40742442999637,0.4369340326409693,96,96,0,0,0.0029886954998722642,0.0029886954998722642,0.8004983302550074,0.7840659109353049,202.95929912486088
1824745,13,5,67,419,1,0.1460604986861313,0.0902750161350228,0.0007002731168145976,0.00830207374625037,11,9,9,9,70.85418404224409,72.86601107193219,44.93756422877718,0.5957285259970948,96,96,32,0,4.5541999959996686e-05,-0.00024033468188263874,0.14536022556931671,0.08197294238877242,302.7703345084714
4699669,13,53,19,359,1,0.422624494471647,0.4148524379443172,0.0005355261529151431,0.00830758268024494,8,0,8,0,83.72962769138577,83.72962769138577,44.900102466767144,0.6530755485295345,96,96,0,0,0.0021931966228483464,0.0021931966228483464,0.4220889683187319,0.40654485526407225,280.5026642728453
5911165,13,5,211,431,1,0.0590756121871906,0.0816661092240804,0.014214661335388717,0.00837583570150149,9,9,9,9,59.731140107001124,59.731140107001124,44.948112724414784,0.587164386945449,96,96,32,0,0.0006258634822537932,0.0006258634822537932,0.04486095085180189,0.0732902735225789,135.7433188780492
8562445,193,5,19,467,1,0.5986419309961558,0.5525650169920426,0.03763907880738289,0.00843783519673026,9,0,9,0,2.332038062229309,2.332038062229309,37.851012320006994,0.42834307189236,96,0,0,0,-0.004791591827966618,-0.004791591827966618,0.5610028521887729,0.5441271817953124,47.5352320660818
3262585,61,5,19,563,1,0.1121807391774386,0.1284519908118797,0.00458287341479567,0.008441677314210642,9,9,8,9,20.567081747100854,18.8532951685986,44.699621668860146,0.5975158818343191,96,96,0,0,0.0007039887715042906,-0.0002449636777144126,0.10759786576264292,0.12001031349766905,221.49504897797672
3189277,13,101,7,347,1,0.4289642666359671,0.4467519050736307,0.00933171694822597,0.008455921489437072,8,8,11,8,4.312771173822339,85.50264510555238,44.86099171218187,0.6982943315005299,128,128,32,0,-0.0010780969512706594,0.00500029424364778,0.4196325496877411,0.43829598358419364,190.38097959956335
9079213,13,173,367,11,1,0.3789669624529578,0.3292256489007779,0.04123301932403709,0.008507054289316796,9,0,8,8,8.928246346846665,8.95911595522529,44.7500517896836,0.5312859351433998,96,96,64,0,-0.005392239162092988,0.006533951185020498,0.3377339431289207,0.32071859461146107,70.90522209723099
