u,v,weight,contexts
347,479,12.980221573289178,11
347,491,12.980221573289178,11
347,503,12.980221573289178,11
359,419,12.980221573289178,11
359,431,12.980221573289178,11
359,443,12.980221573289178,11
359,467,12.980221573289178,11
359,479,12.980221573289178,11
359,491,12.980221573289178,11
359,503,12.980221573289178,11
383,419,12.980221573289178,11
383,431,12.980221573289178,11
383,443,12.980221573289178,11
383,467,12.980221573289178,11
383,479,12.980221573289178,11
383,491,12.980221573289178,11
383,503,12.980221573289178,11
419,431,12.980221573289178,11
419,443,12.980221573289178,11
419,467,12.980221573289178,11
419,479,12.980221573289178,11
419,491,12.980221573289178,11
419,503,12.980221573289178,11
431,443,12.980221573289178,11
431,467,12.980221573289178,11
431,479,12.980221573289178,11
431,491,12.980221573289178,11
431,503,12.980221573289178,11
443,467,12.980221573289178,11
443,479,12.980221573289178,11
443,491,12.980221573289178,11
443,503,12.980221573289178,11
467,479,12.980221573289178,11
467,491,12.980221573289178,11
467,503,12.980221573289178,11
479,491,12.980221573289178,11
479,503,12.980221573289178,11
491,503,12.980221573289178,11
11,563,10.190868967896861,9
11,587,10.190868967896861,9
23,563,10.190868967896861,9
23,587,10.190868967896861,9
47,563,10.190868967896861,9
47,587,10.190868967896861,9
59,563,10.190868967896861,9
59,587,10.190868967896861,9
71,563,10.190868967896861,9
71,587,10.190868967896861,9
83,563,10.190868967896861,9
83,587,10.190868967896861,9
107,563,10.190868967896861,9
107,587,10.190868967896861,9
131,563,10.190868967896861,9
131,587,10.190868967896861,9
167,563,10.190868967896861,9
167,587,10.190868967896861,9
179,563,10.190868967896861,9
179,587,10.190868967896861,9
191,563,10.190868967896861,9
191,587,10.190868967896861,9
227,563,10.190868967896861,9
227,587,10.190868967896861,9
239,563,10.190868967896861,9
239,587,10.190868967896861,9
251,563,10.190868967896861,9
251,587,10.190868967896861,9
263,563,10.190868967896861,9
263,587,10.190868967896861,9
311,563,10.190868967896861,9
311,587,10.190868967896861,9
347,563,10.190868967896861,9
347,587,10.190868967896861,9
359,563,10.190868967896861,9
359,587,10.190868967896861,9
383,563,10.190868967896861,9
383,587,10.190868967896861,9
419,563,10.190868967896861,9
419,587,10.190868967896861,9
431,563,10.190868967896861,9
431,587,10.190868967896861,9
443,563,10.190868967896861,9
443,587,10.190868967896861,9
467,563,10.190868967896861,9
467,587,10.190868967896861,9
479,563,10.190868967896861,9
479,587,10.190868967896861,9
491,563,10.190868967896861,9
491,587,10.190868967896861,9
503,563,10.190868967896861,9
503,587,10.190868967896861,9
563,587,10.190868967896861,9
11,599,8.713507850198837,8
23,599,8.713507850198837,8
47,599,8.713507850198837,8
59,599,8.713507850198837,8
71,599,8.713507850198837,8
83,599,8.713507850198837,8
107,599,8.713507850198837,8
131,599,8.713507850198837,8
167,599,8.713507850198837,8
179,599,8.713507850198837,8
191,599,8.713507850198837,8
227,599,8.713507850198837,8
239,599,8.713507850198837,8
251,599,8.713507850198837,8
263,599,8.713507850198837,8
311,599,8.713507850198837,8
347,599,8.713507850198837,8
359,599,8.713507850198837,8
383,599,8.713507850198837,8
419,599,8.713507850198837,8
431,599,8.713507850198837,8
443,599,8.713507850198837,8
467,599,8.713507850198837,8
479,599,8.713507850198837,8
491,599,8.713507850198837,8
503,599,8.713507850198837,8
563,599,8.713507850198837,8
587,599,8.713507850198837,8
11,647,7.703834044103317,7
11,659,7.703834044103317,7
11,683,7.703834044103317,7
23,647,7.703834044103317,7
23,659,7.703834044103317,7
23,683,7.703834044103317,7
47,647,7.703834044103317,7
47,659,7.703834044103317,7
47,683,7.703834044103317,7
59,647,7.703834044103317,7
59,659,7.703834044103317,7
59,683,7.703834044103317,7
71,647,7.703834044103317,7
71,659,7.703834044103317,7
71,683,7.703834044103317,7
83,647,7.703834044103317,7
83,659,7.703834044103317,7
83,683,7.703834044103317,7
107,647,7.703834044103317,7
107,659,7.703834044103317,7
107,683,7.703834044103317,7
131,647,7.703834044103317,7
131,659,7.703834044103317,7
131,683,7.703834044103317,7
167,647,7.703834044103317,7
167,659,7.703834044103317,7
167,683,7.703834044103317,7
179,647,7.703834044103317,7
179,659,7.703834044103317,7
179,683,7.703834044103317,7
191,647,7.703834044103317,7
191,659,7.703834044103317,7
191,683,7.703834044103317,7
227,647,7.703834044103317,7
227,659,7.703834044103317,7
227,683,7.703834044103317,7
239,647,7.703834044103317,7
239,659,7.703834044103317,7
239,683,7.703834044103317,7
251,647,7.703834044103317,7
251,659,7.703834044103317,7
251,683,7.703834044103317,7
263,647,7.703834044103317,7
263,659,7.703834044103317,7
263,683,7.703834044103317,7
311,647,7.703834044103317,7
311,659,7.703834044103317,7
311,683,7.703834044103317,7
347,647,7.703834044103317,7
347,659,7.703834044103317,7
347,683,7.703834044103317,7
359,647,7.703834044103317,7
359,659,7.703834044103317,7
359,683,7.703834044103317,7
383,647,7.703834044103317,7
383,659,7.703834044103317,7
383,683,7.703834044103317,7
419,647,7.703834044103317,7
419,659,7.703834044103317,7
419,683,7.703834044103317,7
431,647,7.703834044103317,7
431,659,7.703834044103317,7
431,683,7.703834044103317,7
443,647,7.703834044103317,7
443,659,7.703834044103317,7
443,683,7.703834044103317,7
467,647,7.703834044103317,7
467,659,7.703834044103317,7
467,683,7.703834044103317,7
479,647,7.703834044103317,7
479,659,7.703834044103317,7
479,683,7.703834044103317,7
491,647,7.703834044103317,7
491,659,7.703834044103317,7
491,683,7.703834044103317,7
503,647,7.703834044103317,7
503,659,7.703834044103317,7
503,683,7.703834044103317,7
563,647,7.703834044103317,7
563,659,7.703834044103317,7
563,683,7.703834044103317,7
587,647,7.703834044103317,7
587,659,7.703834044103317,7
587,683,7.703834044103317,7
599,647,7.703834044103317,7
599,659,7.703834044103317,7
599,683,7.703834044103317,7
647,659,7.703834044103317,7
647,683,7.703834044103317,7
659,683,7.703834044103317,7
