center,orientation,orient_sign,idx_E,idx_A,idx_B,idx_C,dEA,dAB,dBC,dCE,idx_spread,idx_var,cyc_sum_abs,cyc_signed,cyc_energy,cyc_skew,cyc_balance,dir_obs,dir_obs2,dir_obs3,theta_log12,theta_res,spread_res,var_res,dir_res,dir2_res,dir3_res,energy_res,bin,master_pc1,master_eq,master_or,master_pc1_res,master_eq_res,master_or_res
2927805,ABCE,1,52885,53008,53031,53055,123,23,24,-170,170,4291.1875,340,294,45134,-46,294,1.719298245614035,-0.2690058479532163,1.719298245614035,0.0008738699658259,0.0001060529838558,-1.9420843717968523,-920.7718304415348,1.7528449008708378,-0.2645530742052805,1.7528449008708378,-11046.158754810347,292,0.4953514522033344,-0.4253280703032347,-0.4696464174965343,0.4953514522033337,-0.4253280703032345,-0.45267214174330866
2952795,CEAB,-1,53287,53416,53471,53478,129,55,7,-191,191,5868.5,382,-272,56196,110,-272,-1.4166666666666667,0.5729166666666666,-1.4166666666666667,0.0011339870782538,0.000379546019364,18.738796024357896,643.4033795323194,-1.3827247107227982,0.5773363977665218,-1.3827247107227982,-127.24644425859152,295,-0.41757861673975494,0.6415523764402138,-0.742364213355274,-0.4175786167397556,0.641552376440214,-0.7248745126909253
2954685,ABCE,1,53320,53444,53499,53506,124,55,7,-186,186,5558.1875,372,262,53046,-110,262,1.4010695187165776,-0.5882352941176471,1.4010695187165776,0.0011080881617871,0.0003546541182478,13.714770890706262,332.101829831533,1.4350412351381006,-0.5838180506557394,1.4350412351381006,-3288.018897036404,295,-0.19781827725616574,-0.3804216309580169,-0.5277715346624093,-0.1978182772561664,-0.3804216309580167,-0.5102430298875393
2989035,CEAB,-1,53905,54021,54066,54085,116,45,19,-180,180,4891.1875,360,-270,48242,90,-270,-1.4917127071823204,0.4972375690607735,-1.4917127071823204,0.0010155264105849,0.0002802830818935,7.280781125583445,-352.7643537062286,-1.4572033978010877,0.5016098758565949,-1.4572033978010877,-8286.612372295662,298,0.1642542403485595,0.3294384631966501,-0.4379575248986098,0.16425424034855884,0.3294384631966503,-0.419728063073714
2990835,CEAB,-1,53932,54048,54093,54112,116,45,19,-180,180,4891.1875,360,-270,48242,90,-270,-1.4917127071823204,0.4972375690607735,-1.4917127071823204,0.0010149790833195,0.0002806832068254,7.258177035529826,-353.6949028897743,-1.4571753976023505,0.5016075353579735,-1.4571753976023505,-8296.747653797895,299,0.16501490850683181,0.32910708629537183,-0.4376585627880353,0.16501490850683115,0.32910708629537205,-0.41939259204621143
3047415,CEAB,-1,54864,55012,55048,55046,148,36,-2,-182,184,5708.75,368,-292,56328,68,-292,-1.5783783783783785,0.3675675675675676,-1.5783783783783785,0.0009617699226303,0.0002569685500559,10.55450414881085,434.8992896638283,-1.5429694132428176,0.371864673359554,-1.5429694132428176,-526.262358237087,304,-0.24371246664316587,0.4022210542038217,-0.4680858245556606,-0.24371246664316656,0.4022210542038219,-0.4486833190139479
3058875,CEAB,-1,55048,55215,55227,55230,167,12,3,-182,182,5839.5,364,-340,61166,24,-340,-1.85792349726776,0.1311475409836065,-1.85792349726776,0.0008409989842452,0.000142104846469,8.413570740529622,559.8474428432191,-1.8223399547246917,0.1354300540869692,-1.8223399547246917,4248.545548535054,305,-0.3472421368934674,0.2583441584867235,-0.2727436468264631,-0.3472421368934681,0.2583441584867237,-0.2531135131836801
3062205,ABCE,1,55105,55273,55283,55293,168,10,10,-188,188,5990.75,376,356,63768,-20,356,1.8835978835978835,-0.1058201058201058,1.8835978835978835,0.000859561082361,0.0001623792954303,14.3727178797441,709.415641179924,1.9192320315056568,-0.1015418227505165,1.9192320315056568,6832.227835092461,306,-0.5209429804749197,0.1445192462443596,0.09930492463009603,-0.5209429804749204,0.14451924624435983,0.11900104162797787
3063495,CEAB,-1,55132,55288,55298,55315,156,10,17,-183,183,5406.1875,366,-346,58214,20,-346,-1.880434782608696,0.108695652173913,-1.880434782608696,0.0008348343488086,0.0001383154046497,9.35690393393682,124.20212384966636,-1.8447810456077811,0.1129722978177854,-1.8447810456077811,1271.137136372112,306,-0.18729140752593826,0.17144430185155846,-0.1863980783619152,-0.18729140752593895,0.17144430185155868,-0.16667641952481693
3066825,ABCE,1,55185,55340,55348,55363,155,8,15,-178,178,5193.5,356,340,55998,-16,340,1.899441340782123,-0.0893854748603352,1.899441340782123,0.0007998873961672,0.0001050782218915,4.316112649138802,-90.16464289694886,1.9351456068721704,-0.0851130528744646,1.9351456068721704,-963.1529674668272,306,-0.015643886129667613,-0.06101655569243977,-0.08244129963315287,-0.015643886129668313,-0.06101655569243955,-0.06265375689519653
3076395,CEAB,-1,55348,55529,55512,55522,181,-17,10,-174,181,5648.1875,382,-382,63426,0,-382,-2.098901098901099,0.0,-2.098901098901099,0.0006563451005053,-3.356072537118225e-05,7.199129724726248,359.7069868537892,-2.06305192341082,0.0042603092057209,-2.06305192341082,6412.3939204165945,307,-0.3266256189815613,0.1449386291519897,-0.13501547416578974,-0.326625618981562,0.14493862915198993,-0.11503898686694859
3089325,ABCE,1,55566,55738,55752,55733,172,14,-19,-167,186,5790.6875,372,306,58030,10,306,1.6363636363636365,0.053475935828877,1.6363636363636365,0.0007697052087847,8.640011178855577e-05,12.041651098933755,495.7240182268979,1.6724078841974002,0.0577199392020837,1.6724078841974002,945.7832389334944,308,-0.309615708256866,0.18004403391193555,0.17438712431973877,-0.30961570825686674,0.18004403391193577,0.1946179626697997
3092565,ABCE,1,55622,55797,55807,55787,175,10,-20,-165,185,5792.1875,370,310,58350,20,310,1.6666666666666667,0.1075268817204301,1.6666666666666667,0.0007398607438471,5.820532912830922e-05,11.002293370001324,495.6037670937012,1.7027596678114174,0.1117668098705208,1.7027596678114174,1248.135916653664,309,-0.30206241070887624,0.2198998601244524,0.2271897869060165,-0.30206241070887696,0.21989986012445262,0.2474841937541971
3101475,CEAB,-1,55761,55933,55944,55939,172,11,-5,-178,183,5933.6875,366,-334,61414,12,-334,-1.815217391304348,0.0652173913043478,-1.815217391304348,0.0008053670761537,0.0001282393915276,8.894271858154866,632.6568139354176,-1.7789905814642484,0.0694461345671484,-1.7789905814642484,4263.700946333527,310,-0.37204833054071357,0.21636649740598737,-0.21457666983702384,-0.3720483305407143,0.2163664974059876,-0.19410779242209653
3103275,CEAB,-1,55794,55967,55979,55971,173,12,-8,-177,185,5981.6875,370,-330,61466,8,-330,-1.7741935483870968,0.043010752688172,-1.7741935483870968,0.0008048459755271,0.0001286314043961,10.872487012722187,679.7599908346892,-1.7379397531651422,0.0472372402795176,-1.7379397531651422,4305.932999894678,310,-0.41177009663679665,0.21584873989704714,-0.20664185884061465,-0.41177009663679737,0.21584873989704736,-0.18613779570884117
3129615,CEAB,-1,56252,56417,56410,56402,165,-7,-8,-150,165,4689.1875,330,-314,49838,-16,-314,-1.891566265060241,-0.0963855421686747,-1.891566265060241,0.0005781051291237,-8.480779479108635e-05,-9.444860535155442,-625.8043484453765,-1.8549193642371165,-0.092191913741158,-1.8549193642371165,-7464.360130426117,312,0.4468852823395333,-0.26706570638825844,0.2705668082093179,0.44688528233953256,-0.2670657063882582,0.2915834341222212
3153585,ABCE,1,56646,56817,56803,56817,171,-14,14,-171,171,5220.1875,370,370,58874,0,370,2.1511627906976742,0.0,2.1511627906976742,0.000640131005828,-1.0774053304250517e-05,-3.731341328250437,-106.59798700740612,2.188164561773134,0.0041639653046184,2.188164561773134,1443.186856154069,315,0.046741638165899185,-0.01686227459712529,-0.010634625382157639,0.04674163816589845,-0.016862274597125058,0.010844708980932443
3157575,CEAB,-1,56719,56887,56865,56893,168,-22,28,-174,174,5070.0,392,-392,59768,0,-392,-2.24,0.0,-2.24,0.0006155672567288,-3.3347860969616e-05,-0.7788168795246406,-258.73992690619343,-2.202939419883005,0.0041590495366296,-2.202939419883005,2315.899643286997,315,0.02539600214146716,-0.00738803216965617,0.0011831540776295819,0.025396002141466426,-0.007388032169655937,0.022739168411179577
3171735,CEAB,-1,56961,57122,57092,57125,161,-30,33,-164,164,4498.5,388,-388,54806,0,-388,-2.351515151515152,0.0,-2.351515151515152,0.000527849539964,-0.0001140237703359,-10.94681865209904,-837.1561049930988,-2.314246463794215,0.0041416541043803,-2.314246463794215,-2721.4294344983136,317,0.41774054351923284,-0.17723092479277672,0.15375911718064297,0.4177405435192321,-0.1772309247927765,0.17558647898910296
3187605,ABCE,1,57218,57403,57366,57375,185,-37,9,-157,185,5188.25,388,388,60324,0,388,2.086021505376344,0.0,2.086021505376344,0.0004594156139323,-0.0001746027664407,9.865780290683093,-155.1208991023041,2.123522331034852,0.0041222500091477,2.123522331034852,2712.5431853145856,318,-0.155118667397712,0.07093390778793199,0.06609301676549283,-0.15511866739771274,0.07093390778793222,0.08822305873555056
3200205,ABCE,1,57439,57609,57579,57600,170,-30,21,-161,170,4740.1875,382,382,56162,0,382,2.2339181286549707,0.0,2.2339181286549707,0.0005090621042392,-0.0001187476479758,-5.2823436889728725,-609.2812622768615,2.2716024388447438,0.0041069127861345,2.2716024388447438,-1515.8730352668645,320,0.257169017250674,-0.10774153552003225,-0.09271096350767814,0.25716901725067326,-0.10774153552003202,-0.07034167961036356
3207435,CEAB,-1,57563,57741,57705,57715,178,-36,10,-152,178,4814.0,376,-376,56184,0,-376,-2.100558659217877,0.0,-2.100558659217877,0.0004377885694844,-0.0001864696411015,2.6329244722684564,-538.9569426544003,-2.0627693897787385,0.0040981393848906,-2.0627693897787385,-1531.8653205560986,320,0.13131013378893266,-0.05311735994200541,0.0462507612424379,0.13131013378893192,-0.053117359942005164,0.06875689947253318
3208815,CEAB,-1,57583,57760,57725,57747,177,-35,22,-164,177,5016.6875,398,-398,59934,0,-398,-2.235955056179775,0.0,-2.235955056179775,0.000498323655763,-0.000125257577147,1.6167732992635422,-336.9343427152917,-2.1981457799165214,0.0040964670416084,-2.1981457799165214,2210.892773903448,320,0.014285757133471737,-0.0025052435830157406,-0.0027838600391400254,0.014285757133470986,-0.0025052435830155008,0.01974836470149953
3215745,ABCE,1,57699,57872,57843,57867,173,-29,24,-168,173,5020.6875,394,394,59570,0,394,2.264367816091954,0.0,2.264367816091954,0.0005438604630588,-7.632556060116025e-05,-2.464228798635276,-336.2689797604635,2.302277431490025,0.004088079829471,2.302277431490025,1810.5728396557752,321,0.07875622968919568,-0.030543733376667707,-0.021719125142701586,0.07875622968919493,-0.030543733376667468,0.0009439298528242587
3224865,ABCE,1,57862,58022,58001,58013,160,-21,12,-151,160,4274.25,344,344,48986,0,344,2.1366459627329197,0.0,2.1366459627329197,0.0005004632534778,-0.0001152657494073,-15.570563344327551,-1087.0839850898928,2.1746872971431244,0.0040770696159655,2.1746872971431244,-8821.105724331828,322,0.6748686694863458,-0.28874685940063005,-0.25840317096016785,0.674868669486345,-0.28874685940062983,-0.23556837009537432
3243345,ABCE,1,58159,58327,58328,58324,168,1,-4,-165,169,5252.25,338,328,55466,6,328,1.9294117647058824,0.0352941176470588,1.9294117647058824,0.0006640259574219,5.728976766640264e-05,-6.785111749411357,-117.91636200522498,1.9677188650888344,0.0393489722459585,1.9677188650888344,-2437.3055039390165,324,0.1748536535327137,-0.04446031827322158,-0.028323352652744774,0.17485365353271293,-0.04446031827322134,-0.005142024682472806
3277695,CEAB,-1,58728,58906,58918,58887,178,12,-31,-159,190,5908.1875,380,-294,58070,-38,-294,-1.5392670157068062,-0.1989528795811518,-1.5392670157068062,0.0006799160078941,8.976004337126809e-05,13.819321165152672,521.7367121445559,-1.5004699174084355,-0.1949389832431638,-1.5004699174084355,-10.670916764771391,327,-0.31881836993749996,-0.017659646170119548,0.08141706392549514,-0.31881836993750073,-0.017659646170119298,0.10523729068918918
3295545,ABCE,1,59028,59202,59210,59175,174,8,-35,-147,182,5439.1875,364,278,53174,54,278,1.5191256830601092,0.2950819672131147,1.5191256830601092,0.0006034110552038,2.1802535985141272e-05,5.615398240134766,44.34175747345762,1.5581753853082114,0.2990747487296823,1.5581753853082114,-4998.106415602022,329,0.01812067473291007,0.23079126180488607,0.29028319659561963,0.01812067473290929,0.23079126180488632,0.31443278875785646
3308955,CEAB,-1,59247,59414,59429,59407,167,15,-22,-160,182,5460.6875,364,-290,54198,-14,-290,-1.5846994535519126,-0.0765027322404371,-1.5846994535519126,0.0006917695616283,0.0001165520003872,5.462924278840745,59.5648173330892,-1.5454608783516857,-0.0725257383576714,-1.5454608783516857,-4042.47309242066,330,-0.0025290127693060466,-0.056862838643445365,0.07952503607942844,-0.002529012769306833,-0.05686283864344511,0.10392089602653838
3326625,ABCE,1,59548,59713,59730,59692,165,17,-38,-144,182,5203.6875,364,254,49694,42,254,1.3879781420765027,0.2295081967213114,1.3879781420765027,0.0006248450634531,5.800926215614817e-05,5.262954235889879,-205.6674078863316,1.427464424701841,0.233464485076506,1.427464424701841,-8636.136187573473,332,0.16393988639410384,0.11535027837696635,0.16390307390992825,0.16393988639410303,0.1153502783769666,0.1886219147719469
3328905,ABCE,1,59586,59746,59769,59731,160,23,-38,-145,183,5144.5,366,244,48598,30,244,1.326086956521739,0.1630434782608695,1.326086956521739,0.0006560171669426,9.025963869482464e-05,6.237229052944826,-265.9139440133904,1.365605105514328,0.1669971029496625,1.365605105514328,-9743.67091293628,332,0.18972949223607366,0.05116280123183971,0.08488142597585618,0.18972949223607286,0.051162801231839965,0.10964181677706161
3340875,CEAB,-1,59774,59947,59964,59932,173,17,-32,-158,190,5783.1875,380,-282,56206,-30,-282,-1.476439790575916,-0.1570680628272251,-1.476439790575916,0.0006851868551631,0.0001250781716701,13.10246025310144,367.2254894037851,-1.4367547004160304,-0.1531283925240976,-1.4367547004160304,-2196.098902777514,334,-0.22356362268798025,-0.02549851149361269,0.07733395652601939,-0.22356362268798105,-0.025498511493612434,0.10231201868255504
3366825,ABCE,1,60207,60376,60382,60353,169,6,-29,-146,175,5119.25,350,280,50754,46,280,1.5909090909090908,0.2613636363636363,1.5909090909090908,0.0005772734081719,2.934178423159872e-05,-2.1880571487323266,-308.6718254102961,1.6309540515600578,0.2652732255806932,1.6309540515600578,-7778.361861467623,336,0.2733241545687777,0.09331341981657076,0.15734434229951616,0.27332415456877684,0.09331341981657103,0.18279163262071352
3371445,ABCE,1,60290,60462,60463,60426,172,1,-37,-136,173,5042.1875,346,270,49450,72,270,1.5517241379310345,0.4137931034482758,1.5517241379310345,0.0005095395600889,-3.623397080007899e-05,-4.2395444214583335,-387.85391701891695,1.5918328770338377,0.4176973615110795,1.5918328770338377,-9105.447860577624,337,0.34914240939582003,0.18211784611418974,0.282704558639365,0.3491424093958192,0.18211784611419,0.30823500844888274
3374475,CEAB,-1,60335,60505,60512,60474,170,7,-38,-139,177,5125.25,354,-264,49714,-62,-264,-1.4831460674157304,-0.348314606741573,-1.4831460674157304,0.0005492301668616,4.870403502370757e-06,-0.2732737522356956,-306.1799622398021,-1.4429955470263192,-0.3444138411198273,-1.4429955470263192,-8856.57150685136,337,0.2722908628851159,-0.3928912103904056,0.4657433232550322,0.27229086288511506,-0.3928912103904053,0.49132825087509086
3378045,ABCE,1,60394,60570,60580,60534,176,10,-46,-140,186,5542.75,372,260,52792,72,260,1.390374331550802,0.3850267379679144,1.390374331550802,0.0005664230487707,2.372738345184154e-05,8.687024590971532,109.68562804822704,1.430574031282437,0.388923392755171,1.430574031282437,-5796.373040412102,337,-0.02356193515058297,0.32054767508798593,0.39599087575059805,-0.023561935150583777,0.3205476750879862,0.42163992736265615
3400215,CEAB,-1,60765,60936,60953,60899,171,17,-54,-134,188,5444.6875,376,-234,50402,-74,-234,-1.238095238095238,-0.3915343915343915,-1.238095238095238,0.0005671746356393,3.4773951336883606e-05,10.441409372956372,1.511814562562904,-1.197591289225458,-0.3876631685197817,-1.197591289225458,-8296.502639520528,340,0.036558292364982925,-0.3253192448552542,0.42206828547984776,0.036558292364982106,-0.32531924485525393,0.448114041651546
3416055,CEAB,-1,61038,61206,61217,61167,168,11,-50,-129,179,5065.5,358,-236,47486,-78,-236,-1.3111111111111111,-0.4333333333333333,-1.3111111111111111,0.0005160230063491,-9.063160073727729e-06,1.2669013383296317,-384.8597087163571,-1.2703909951831016,-0.4294801794298215,-1.2703909951831016,-11290.749012241016,341,0.3235478204215896,-0.48297170624822916,0.5752468706539644,0.32354782042158875,-0.4829717062482289,0.6015744828669523
3436245,ABCE,1,61367,61525,61578,61500,158,53,-78,-133,211,6043.25,422,160,51546,50,160,0.7547169811320755,0.2358490566037736,0.7547169811320755,0.0007144896934112,0.0001986777543587,33.04563901896461,583.7815206962823,0.7957111797106424,0.2396793003104056,0.7957111797106424,-7329.959194437324,343,-0.44258610250023467,0.38299473553292607,0.3958818729631147,-0.4425861025002355,0.38299473553292634,0.4225668562367314
3437715,CEAB,-1,61396,61557,61607,61525,161,50,-82,-129,211,6083.1875,422,-158,51786,-64,-158,-0.7452830188679245,-0.3018867924528302,-0.7452830188679245,0.0006834746495951,0.0001683358218288,33.029580089370455,623.0579180468503,-0.7042689277292464,-0.2980582115383072,-0.7042689277292464,-7097.159739634015,343,-0.45482655417077367,-0.04095660513271779,0.1476396832985398,-0.4548265541707745,-0.04095660513271752,0.17435060409607872
3467535,CEAB,-1,61888,62048,62088,62016,160,40,-72,-128,200,5612.0,400,-176,48768,-64,-176,-0.8756218905472637,-0.3184079601990049,-0.8756218905472637,0.0006298999789608,0.0001283539054122,21.705287379621524,138.52016525760973,-0.8342060906779734,-0.3146129575722281,-0.8342060906779734,-10260.56695994814,346,-0.11029848778276191,-0.2033340300853483,0.2965079293312017,-0.11029848778276274,-0.20333403008534803,0.3237426303637564
3479895,CEAB,-1,62093,62249,62281,62216,156,32,-65,-123,188,5071.6875,376,-182,44714,-66,-182,-0.9629629629629628,-0.3492063492063492,-0.9629629629629628,0.0005714320297865,7.548574031216902e-05,9.571689057871652,-407.2922159113496,-0.9213816718241228,-0.3454251797702524,-0.9213816718241228,-14374.470127735418,347,0.2811507345111742,-0.39741175708081716,0.4787232215836423,0.2811507345111734,-0.3974117570808169,0.5061737034779316
3512055,CEAB,-1,62605,62794,62797,62743,189,3,-54,-138,192,6072.1875,384,-270,57690,-102,-270,-1.3989637305699485,-0.5284974093264249,-1.3989637305699485,0.0005061759991866,2.470733462133374e-05,13.226285312811513,578.9884471369405,-1.3569545799825122,-0.5247520040811088,-1.3569545799825122,-1553.3431697293854,351,-0.2903191733369843,-0.2933802512753488,0.4308208380103671,-0.29031917333698515,-0.2933802512753485,0.4588291975544593
3512235,CEAB,-1,62607,62799,62801,62747,192,2,-54,-140,194,6232.75,388,-276,59384,-104,-276,-1.4153846153846157,-0.5333333333333333,-1.4153846153846157,0.0005104373276565,2.904932093418712e-05,15.224360997102169,739.471728269561,-1.37337308110369,-0.5295881273377218,-1.37337308110369,139.7940005187047,351,-0.39421741696246626,-0.2522773747213665,0.3947895733951121,-0.3942174169624671,-0.25227737472136624,0.4228010409909865
3512985,ABCE,1,62620,62812,62812,62763,192,0,-49,-143,192,6186.1875,384,286,59714,98,286,1.4818652849740932,0.5077720207253886,1.4818652849740932,0.0005146142434642,3.3562266599422065e-05,13.216344076373504,692.579193350176,1.5238867499964523,0.511516396623798,1.5238867499964523,466.1993524628269,351,-0.36652888016583574,0.5667538272121827,0.6572414113149994,-0.36652888016583657,0.566753827212183,0.6852658274123267
3513075,CEAB,-1,62621,62814,62815,62766,193,1,-49,-145,194,6288.5,388,-288,60676,-96,-288,-1.476923076923077,-0.4923076923076923,-1.476923076923077,0.0005274729768891,4.646131878622672e-05,15.215382160905108,794.8520938948723,-1.4349004203542226,-0.4885634160090378,-1.4349004203542226,1427.768046268662,351,-0.435815768455872,-0.20151855541576905,0.3355716145900344,-0.43581576845587283,-0.20151855541576877,0.3635975843217634
3514545,ABCE,1,62640,62840,62842,62788,200,2,-54,-148,202,6770.75,404,292,64824,104,292,1.438423645320197,0.5123152709359606,1.438423645320197,0.0005444251097941,6.407184529441483e-05,23.19967436230465,1276.4554463577117,1.4804657594952413,0.5160579207997141,1.4804657594952413,5568.724942112807,351,-0.7591240553364038,0.7403096510112106,0.8146214769093189,-0.7591240553364047,0.7403096510112109,0.8426728170369747
3518325,ABCE,1,62705,62906,62898,62840,201,-8,-58,-135,201,6478.6875,402,286,62054,116,286,1.4158415841584158,0.5742574257425742,1.4158415841584158,0.0004452658269068,-3.339568915651536e-05,22.15931302891758,982.731379546526,1.4579336948320347,0.577995896466848,1.4579336948320347,2780.627621021231,351,-0.6118038157261723,0.7260808804490343,0.819159242830205,-0.6118038157261732,0.7260808804490346,0.8472757724242026
3550695,CEAB,-1,63212,63420,63448,63374,208,28,-74,-162,236,8348.75,472,-268,75768,-92,-268,-1.130801687763713,-0.3881856540084388,-1.130801687763713,0.0007090254373362,0.0002447772089985,56.81544422513426,2838.637731971099,-1.0882836190080518,-0.3844827885422952,-1.0882836190080518,16340.442820044394,355,-1.8383274728207866,0.48868043929967964,-0.31101921064368926,-1.8383274728207875,0.4886804392996799,-0.28234728255491925
3584925,ABCE,1,63778,63985,64007,63951,207,22,-56,-173,229,8124.6875,458,302,76398,68,302,1.3130434782608695,0.2956521739130435,1.3130434782608695,0.0007232751271849,0.0002741261374554,49.45521016771099,2599.745371214693,1.3560077771092236,0.299317739611192,1.3560077771092236,16808.920123487485,358,-1.6907497822905229,0.9706345630822873,0.9547516087507306,-1.6907497822905238,0.9706345630822877,0.9840053676164057
3586905,ABCE,1,63810,64025,64041,63984,215,16,-57,-174,231,8440.5,462,316,80006,82,316,1.362068965517241,0.3534482758620689,1.362068965517241,0.0007017968282888,0.000253516822492,51.43447815492274,2914.7043903832337,1.4050589455797882,0.3571116949023679,1.4050589455797882,20407.624248925924,358,-1.8742284342388844,1.0961261002604852,1.0869615539341841,-1.8742284342388853,1.0961261002604854,1.116248798037745
3593505,ABCE,1,63917,64130,64145,64087,213,15,-58,-170,228,8230.6875,456,310,77858,86,310,1.3537117903930131,0.3755458515283842,1.3537117903930131,0.0006795439664333,0.0002341571132722,48.3654540047832,2702.050353015222,1.3967872722349728,0.3792021235909524,1.3967872722349728,18228.675018478814,359,-1.7322288056618937,1.0522979425265164,1.0537117010442325,-1.7322288056618946,1.0522979425265166,1.083110429262283
3621465,ABCE,1,64392,64619,64627,64548,227,8,-79,-156,235,8902.25,470,296,82170,142,296,1.2542372881355932,0.6016949152542372,1.2542372881355932,0.0005865292688735,0.0001533402110805,55.0744418927747,3361.6326723227485,1.2976732532773416,0.6053210550068864,1.2976732532773416,22410.19024033608,362,-2.079915150055222,1.3830931593625517,1.4188857702463975,-2.079915150055223,1.383093159362552,1.4487545256585168
3652935,CEAB,-1,64910,65130,65123,65079,220,-7,-44,-169,220,7932.25,440,-352,78946,-88,-352,-1.592760180995475,-0.3981900452488687,-1.592760180995475,0.0005732847093112,0.0001537125690103,39.74957270135016,2378.258687343834,-1.548921793022195,-0.3945975434746927,-1.548921793022195,19040.52453564814,365,-1.5472446482093194,0.3546420721291586,-0.19780063918363547,-1.5472446482093203,0.3546420721291589,-0.16740717243413977
3669765,ABCE,1,65193,65407,65400,65360,214,-7,-40,-167,214,7524.5,428,348,75334,80,348,1.6186046511627907,0.3720930232558139,1.6186046511627907,0.0005624088751796,0.0001500709291996,33.57698100715709,1963.4035546117884,1.662656832379965,0.3756676543428114,1.662656832379965,15351.13741670442,366,-1.2829435133186768,0.8550962314068209,0.8800940600607146,-1.2829435133186777,0.8550962314068212,0.9107662876809564
3690525,ABCE,1,65547,65760,65745,65697,213,-15,-48,-150,213,7098.1875,426,330,70398,96,330,1.5420560747663552,0.4485981308411215,1.5420560747663552,0.0004567415844574,5.328153556734901e-05,32.3651742417251,1528.3715435775212,1.5863706258250925,0.4521508307890509,1.5863706258250925,10320.166940713663,369,-1.0497947680614743,0.8153467163580018,0.8642920270059269,-1.0497947680614752,0.8153467163580022,0.8953063535819602
3713445,ABCE,1,65928,66144,66110,66098,216,-34,-12,-170,216,7006.0,432,408,76856,24,408,1.880184331797235,0.1105990783410138,1.880184331797235,0.0004579448771381,6.422861749886004e-05,35.132709226265575,1426.6140883249282,1.924786842540124,0.1141277081296539,1.924786842540124,16673.93366410248,371,-1.1976684660317845,0.609955940312014,0.5845247158724699,-1.1976684660317853,0.6099559403120144,0.6159145075045157
3727725,ABCE,1,66165,66369,66359,66351,204,-10,-8,-186,204,7146.0,408,392,76376,16,392,1.9121951219512197,0.0780487804878048,1.9121951219512197,0.0006185894488575,0.0002309135662274,22.98859934265934,1560.6814746159716,1.9569761448736047,0.0815624886855694,1.9569761448736047,16129.317294492452,372,-1.052558162358801,0.5206950905106609,0.49660319949644155,-1.0525581623588018,0.5206950905106612,0.5282257497025602
3735165,ABCE,1,66295,66498,66478,66472,203,-20,-6,-177,203,6696.1875,406,394,72974,12,394,1.931372549019608,0.0588235294117647,1.931372549019608,0.0005403278770358,0.0001557899194897,21.913735469435807,1107.7870316605186,1.9762463075187648,0.0623294859684922,1.9762463075187648,12693.74963361038,373,-0.8507518003881758,0.41819368387880096,0.3973479380056266,-0.8507518003881767,0.4181936838788013,0.42909140433453313
3741165,ABCE,1,66391,66598,66579,66569,207,-19,-10,-178,207,6948.6875,414,394,74994,20,394,1.8942307692307687,0.0961538461538461,1.8942307692307687,0.0005475623037108,0.0001655503814504,25.85346991805531,1357.806062088197,1.9391791800345168,0.0996535626257226,1.9391791800345168,14686.727606770117,374,-1.0102853682024777,0.5170216892144112,0.4973387447418619,-1.0102853682024786,0.5170216892144115,0.5291795487651306
3798075,CEAB,-1,67300,67544,67536,67473,244,-8,-63,-173,244,9639.6875,488,-362,93498,-126,-362,-1.4775510204081632,-0.5142857142857142,-1.4775510204081632,0.0005633329168103,0.0002050809596108,62.28661030081179,4025.469986503669,-1.4319004277469984,-0.5108446922425661,-1.4319004277469984,32936.55759685679,379,-2.5662649047055637,0.7027535439808967,-0.47661928663809694,-2.5662649047055646,0.7027535439808971,-0.4438629212882395
3817815,CEAB,-1,67644,67876,67861,67801,232,-15,-60,-157,232,8438.25,464,-344,82298,-120,-344,-1.4763948497854078,-0.5150214592274678,-1.4763948497854078,0.000469028431001,0.0001189348549292,50.09196957673981,2816.019654912562,-1.4305031512472317,-0.5116005908974423,-1.4305031512472317,21649.2840757556,381,-1.8540988013035715,0.3940949613197077,-0.19569665683688547,-1.8540988013035724,0.39409496131970806,-0.16262591820285216
3837135,CEAB,-1,67960,68181,68175,68137,221,-6,-38,-177,221,8113.1875,442,-366,81650,-76,-366,-1.648648648648649,-0.3423423423423423,-1.648648648648649,0.0005812981327346,0.000239148611212,38.90244220539879,2483.1548262082206,-1.602522178259398,-0.3389410982728053,-1.602522178259398,20916.30329323514,383,-1.6024101602028948,0.4229135687047788,-0.2778408386065227,-1.6024101602028957,0.42291356870477914,-0.24446398550207843
3837855,CEAB,-1,67970,68195,68192,68147,225,-3,-45,-177,225,8473.5,450,-360,83988,-90,-360,-1.592920353982301,-0.3982300884955752,-1.592920353982301,0.0005930378722898,0.0002511836288492,42.89539753087524,2843.1773160325984,-1.5467851571950295,-0.3948295738538086,-1.5467851571950295,23251.144583496403,383,-1.79707668368122,0.46247114674530165,-0.29619727295019316,-1.7970766836812209,0.462471146745302,-0.26280904166435093
3849825,ABCE,1,68180,68405,68389,68337,225,-16,-52,-157,225,7908.6875,450,346,78234,104,346,1.5309734513274336,0.4601769911504424,1.5309734513274336,0.0004611183226449,0.0001241649780146,42.778473048172685,2273.5513516702995,1.577253485121865,0.463565399063298,1.577253485121865,17444.71767562788,384,-1.5320974278532835,1.033180104024631,1.0649156375641586,-1.5320974278532844,1.0331801040246311,1.0984927190189622
