bits,n,sigma,ring,use_sigma,dir_kind,dir_count,lambdas,base_samples,T,S,score,use_score,B,neighbor_safety,shadow,success_prefilter,factor_prefilter,rank_hit,tested,t_prefilter,success_pipeline,factor_pipeline,t_total,fallback_used
64,8756389455866325019,B,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,50,True,False,False,,,50,0.006422996520996094,True,2471855593,0.01961517333984375,True
64,8756389455866325019,B,gaussian,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.013257980346679688,True,2471855593,0.03414607048034668,True
64,8756389455866325019,B,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.011790037155151367,True,2471855593,0.027415037155151367,True
64,8756389455866325019,B,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.016462087631225586,True,2471855593,0.03363609313964844,True
64,8756389455866325019,B,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,200,True,False,False,,,200,0.010523080825805664,True,2471855593,0.02353525161743164,True
64,8756389455866325019,B,gaussian,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.016894102096557617,True,3542435683,0.04932713508605957,True
64,8756389455866325019,B,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.015601873397827148,True,2471855593,0.027675151824951172,True
64,8756389455866325019,B,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.03855109214782715,True,2471855593,0.04882693290710449,True
64,8756389455866325019,B,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,1000,True,False,False,,,1000,0.03336596488952637,True,2471855593,0.08444976806640625,True
64,8756389455866325019,B,gaussian,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.03880596160888672,True,3542435683,0.08309721946716309,True
64,8756389455866325019,B,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.037647247314453125,True,2471855593,0.05538177490234375,True
64,12893078125853167637,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.014061927795410156,True,3169859029,0.018013954162597656,True
64,12893078125853167637,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,50,True,False,False,,,50,0.012335062026977539,True,3169859029,0.26123857498168945,True
64,12893078125853167637,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.01475381851196289,True,3169859029,0.02196216583251953,True
64,12893078125853167637,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.00782918930053711,True,4067397953,0.04666304588317871,True
64,12893078125853167637,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.03558707237243652,True,4067397953,0.13459992408752441,True
64,12893078125853167637,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,200,True,False,False,,,200,0.03464388847351074,True,3169859029,0.08222532272338867,True
64,12893078125853167637,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.036226749420166016,True,4067397953,0.04915618896484375,True
64,12893078125853167637,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.012524127960205078,True,3169859029,0.027579069137573242,True
64,12893078125853167637,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,1000,True,False,False,,,1000,0.14968299865722656,True,4067397953,0.1589367389678955,True
64,12893078125853167637,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,1000,True,False,False,,,1000,0.15083003044128418,True,4067397953,0.1607811450958252,True
64,12893078125853167637,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,1000,True,False,False,,,1000,0.15071678161621094,True,3169859029,0.22852611541748047,True
64,12893078125853167637,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,1000,True,False,False,,,1000,0.03439927101135254,True,3169859029,0.07718682289123535,True
64,12893078125853167637,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.017784833908081055,True,4067397953,0.0729527473449707,True
64,12893078125853167637,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,50,True,False,False,,,50,0.012185096740722656,True,4067397953,0.03613734245300293,True
64,12893078125853167637,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.01873493194580078,True,3169859029,0.048976898193359375,True
64,12893078125853167637,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.011505842208862305,True,4067397953,0.026500225067138672,True
64,12893078125853167637,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.03997683525085449,True,3169859029,0.07217001914978027,True
64,12893078125853167637,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,200,True,False,False,,,200,0.034149885177612305,True,4067397953,0.06269693374633789,True
64,12893078125853167637,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.04059433937072754,True,4067397953,0.060289859771728516,True
64,12893078125853167637,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.015897035598754883,True,3169859029,0.1280200481414795,True
64,12893078125853167637,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.15338706970214844,True,4067397953,0.24223709106445312,True
64,12893078125853167637,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,1000,True,False,False,,,1000,0.14870429039001465,True,4067397953,0.1627941131591797,True
64,12893078125853167637,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.15518689155578613,True,3169859029,0.18283605575561523,True
64,12893078125853167637,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.039044857025146484,True,4067397953,0.07113504409790039,True
64,12413828983322015681,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.013033866882324219,True,3583985347,0.03366208076477051,True
64,12413828983322015681,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,50,True,False,False,,,50,0.011970043182373047,True,3463694123,0.029552936553955078,True
64,12413828983322015681,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.01373910903930664,True,3583985347,0.05453896522521973,True
64,12413828983322015681,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.007666110992431641,True,3463694123,0.030185937881469727,True
64,12413828983322015681,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.031241178512573242,True,3463694123,0.11026477813720703,True
64,12413828983322015681,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,200,True,False,False,,,200,0.0334320068359375,True,3583985347,0.08195090293884277,True
64,12413828983322015681,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.032389163970947266,True,3583985347,0.04708290100097656,True
64,12413828983322015681,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.011196136474609375,True,3463694123,0.03480100631713867,True
64,12413828983322015681,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,1000,True,False,False,,,1000,0.13059687614440918,True,3463694123,0.17640995979309082,True
64,12413828983322015681,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,1000,True,False,False,,,1000,0.14622783660888672,True,3463694123,0.16910600662231445,True
64,12413828983322015681,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,1000,True,False,False,,,1000,0.13530588150024414,True,3463694123,0.16263580322265625,True
64,12413828983322015681,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,1000,True,False,False,,,1000,0.03279304504394531,True,3583985347,0.17226767539978027,True
64,12413828983322015681,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.01884293556213379,True,3583985347,0.04298114776611328,True
64,12413828983322015681,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,50,True,False,False,,,50,0.012857913970947266,True,3463694123,0.0627586841583252,True
64,12413828983322015681,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.019530057907104492,True,3583985347,0.030933141708374023,True
64,12413828983322015681,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.012498855590820312,True,3583985347,0.024175167083740234,True
64,12413828983322015681,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.04238176345825195,True,3583985347,0.06769323348999023,True
64,12413828983322015681,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,200,True,False,False,,,200,0.034284114837646484,True,3463694123,0.0754702091217041,True
64,12413828983322015681,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.04027199745178223,True,3463694123,0.09177923202514648,True
64,12413828983322015681,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.015889883041381836,True,3463694123,0.04351496696472168,True
64,12413828983322015681,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.1546039581298828,True,3463694123,0.3447868824005127,True
64,12413828983322015681,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,1000,True,False,False,,,1000,0.14622998237609863,True,3463694123,0.19966793060302734,True
64,12413828983322015681,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.15668582916259766,True,3463694123,0.1816120147705078,True
64,12413828983322015681,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.04004788398742676,True,3463694123,0.08561921119689941,True
64,7723144150139488909,E,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.008086919784545898,True,2958940723,0.03975510597229004,True
64,7723144150139488909,E,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,50,True,False,False,,,50,0.006425142288208008,True,2610104383,0.05677485466003418,True
64,7723144150139488909,E,gaussian,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.009093761444091797,True,2610104383,0.037335872650146484,True
64,7723144150139488909,E,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.007664918899536133,True,2610104383,0.014893770217895508,True
64,7723144150139488909,E,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.011350870132446289,True,2958940723,0.03084540367126465,True
64,7723144150139488909,E,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,200,True,False,False,,,200,0.010462284088134766,True,2958940723,0.02981400489807129,True
64,7723144150139488909,E,gaussian,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.012454986572265625,True,2610104383,0.0772402286529541,True
64,7723144150139488909,E,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.010824918746948242,True,2610104383,0.041147708892822266,True
64,7723144150139488909,E,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,1000,True,False,False,,,1000,0.0295259952545166,True,2958940723,0.0534820556640625,True
64,7723144150139488909,E,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,1000,True,False,False,,,1000,0.03275299072265625,True,2610104383,0.05140876770019531,True
64,7723144150139488909,E,gaussian,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,1000,True,False,False,,,1000,0.03262591361999512,True,2958940723,0.09094977378845215,True
64,7723144150139488909,E,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,1000,True,False,False,,,1000,0.03162121772766113,True,2610104383,0.05370378494262695,True
64,7723144150139488909,E,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.012552022933959961,True,2958940723,0.024688005447387695,True
64,7723144150139488909,E,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,50,True,False,False,,,50,0.00654292106628418,True,2610104383,0.031100034713745117,True
64,7723144150139488909,E,gaussian,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.014014959335327148,True,2958940723,0.02524280548095703,True
64,7723144150139488909,E,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.01267385482788086,True,2958940723,0.03161215782165527,True
64,7723144150139488909,E,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.017256975173950195,True,2610104383,0.033331871032714844,True
64,7723144150139488909,E,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,200,True,False,False,,,200,0.01100611686706543,True,2610104383,0.06307506561279297,True
64,7723144150139488909,E,gaussian,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.017502784729003906,True,2610104383,0.03190779685974121,True
64,7723144150139488909,E,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.01636195182800293,True,2610104383,0.04380178451538086,True
64,7723144150139488909,E,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.03842616081237793,True,2958940723,0.07519102096557617,True
64,7723144150139488909,E,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,1000,True,False,False,,,1000,0.05196332931518555,True,2610104383,0.1115272045135498,True
64,7723144150139488909,E,gaussian,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.03921389579772949,True,2958940723,0.07224702835083008,True
64,7723144150139488909,E,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.03905320167541504,True,2958940723,0.08466601371765137,True
64,7336714378135746221,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.013849020004272461,True,2414620181,0.02543497085571289,True
64,7336714378135746221,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,50,True,False,False,,,50,0.01332998275756836,True,2414620181,0.03696584701538086,True
64,7336714378135746221,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.01497197151184082,True,2414620181,0.04594016075134277,True
64,7336714378135746221,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.0086517333984375,True,3038454841,0.059027910232543945,True
64,7336714378135746221,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.03405904769897461,True,2414620181,0.056162118911743164,True
64,7336714378135746221,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,200,True,False,False,,,200,0.03490805625915527,True,2414620181,0.041222333908081055,True
64,7336714378135746221,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.03464388847351074,True,2414620181,0.05019497871398926,True
64,7336714378135746221,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.014554977416992188,True,3038454841,0.03436589241027832,True
64,7336714378135746221,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,1000,True,False,False,,,1000,0.13869619369506836,True,2414620181,0.15552282333374023,True
64,7336714378135746221,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,1000,True,False,False,,,1000,0.14730000495910645,True,2414620181,0.17171502113342285,True
64,7336714378135746221,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,1000,True,False,False,,,1000,0.13433289527893066,True,2414620181,0.1562039852142334,True
64,7336714378135746221,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,1000,True,False,False,,,1000,0.03393101692199707,True,2414620181,0.07950901985168457,True
64,7336714378135746221,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.018463850021362305,True,3038454841,0.03668689727783203,True
64,7336714378135746221,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,50,True,False,False,,,50,0.0123291015625,True,3038454841,0.06303906440734863,True
64,7336714378135746221,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.017515182495117188,True,3038454841,0.04306507110595703,True
64,7336714378135746221,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.014079093933105469,True,3038454841,0.032750844955444336,True
64,7336714378135746221,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.03789401054382324,True,3038454841,0.07517623901367188,True
64,7336714378135746221,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,200,True,False,False,,,200,0.032257080078125,True,3038454841,0.06478404998779297,True
64,7336714378135746221,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.036212921142578125,True,3038454841,0.05330204963684082,True
64,7336714378135746221,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.01622796058654785,True,2414620181,0.022227048873901367,True
64,7336714378135746221,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.14563870429992676,True,2414620181,0.17010784149169922,True
64,7336714378135746221,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,1000,True,False,False,,,1000,0.1498711109161377,True,3038454841,0.1768641471862793,True
64,7336714378135746221,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.14968132972717285,True,3038454841,0.1710829734802246,True
64,7336714378135746221,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.040014028549194336,True,3038454841,0.08225798606872559,True
64,13074767008261287247,B,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.008985042572021484,True,3624112847,0.059179067611694336,True
64,13074767008261287247,B,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,50,True,False,False,,,50,0.006791353225708008,True,3607715201,0.02920675277709961,True
64,13074767008261287247,B,gaussian,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.009859085083007812,True,3624112847,0.0274960994720459,True
64,13074767008261287247,B,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.00824594497680664,True,3624112847,0.024064064025878906,True
64,13074767008261287247,B,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.011103153228759766,True,3624112847,0.049334049224853516,True
64,13074767008261287247,B,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,200,True,False,False,,,200,0.011230945587158203,True,3607715201,0.040456295013427734,True
64,13074767008261287247,B,gaussian,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.013432025909423828,True,3624112847,0.02238297462463379,True
64,13074767008261287247,B,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.01353597640991211,True,3624112847,0.023030996322631836,True
64,13074767008261287247,B,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,1000,True,False,False,,,1000,0.02926802635192871,True,3624112847,0.058509111404418945,True
64,13074767008261287247,B,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,1000,True,False,False,,,1000,0.03483891487121582,True,3624112847,0.1219480037689209,True
64,13074767008261287247,B,gaussian,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,1000,True,False,False,,,1000,0.029852867126464844,True,3624112847,0.059513092041015625,True
64,13074767008261287247,B,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,1000,True,False,False,,,1000,0.028467178344726562,True,3607715201,0.08135080337524414,True
64,13074767008261287247,B,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.013395071029663086,True,3624112847,0.035650014877319336,True
64,13074767008261287247,B,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,50,True,False,False,,,50,0.007108211517333984,True,3607715201,0.06542301177978516,True
64,13074767008261287247,B,gaussian,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.013685941696166992,True,3607715201,0.0607752799987793,True
64,13074767008261287247,B,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.013111114501953125,True,3607715201,0.02811717987060547,True
64,13074767008261287247,B,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.01692485809326172,True,3607715201,0.10978102684020996,True
64,13074767008261287247,B,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,200,True,False,False,,,200,0.011613845825195312,True,3624112847,0.040869712829589844,True
64,13074767008261287247,B,gaussian,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.017651796340942383,True,3607715201,0.10210895538330078,True
64,13074767008261287247,B,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.01815509796142578,True,3624112847,0.06721997261047363,True
64,13074767008261287247,B,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.041404008865356445,True,3607715201,0.1271836757659912,True
64,13074767008261287247,B,gaussian,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,1000,True,False,False,,,1000,0.033806800842285156,True,3624112847,0.08087992668151855,True
64,13074767008261287247,B,gaussian,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.0363917350769043,True,3607715201,0.05029916763305664,True
64,13074767008261287247,B,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.0421748161315918,True,3607715201,0.05106782913208008,True
64,13669986277967953097,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.0325620174407959,True,3946443169,0.2002100944519043,True
64,13669986277967953097,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,50,True,False,False,,,50,0.013237953186035156,True,3463875113,0.04722285270690918,True
64,13669986277967953097,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.015104055404663086,True,3463875113,0.05053210258483887,True
64,13669986277967953097,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,50,True,False,False,,,50,0.009593009948730469,True,3946443169,0.03278374671936035,True
64,13669986277967953097,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.03661322593688965,True,3463875113,0.05389523506164551,True
64,13669986277967953097,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,200,True,False,False,,,200,0.036871910095214844,True,3946443169,0.05247306823730469,True
64,13669986277967953097,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.036351919174194336,True,3463875113,0.06106281280517578,True
64,13669986277967953097,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,200,True,False,False,,,200,0.012680768966674805,True,3946443169,0.07059907913208008,True
64,13669986277967953097,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,1000,True,False,False,,,1000,0.1441361904144287,True,3946443169,0.16443085670471191,True
64,13669986277967953097,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,False,1000,True,False,False,,,1000,0.15601110458374023,True,3463875113,0.16335511207580566,True
64,13669986277967953097,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,l1,True,1000,True,False,False,,,1000,0.14098191261291504,True,3463875113,0.16593194007873535,True
64,13669986277967953097,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,l1,True,1000,True,False,False,,,1000,0.03455209732055664,True,3946443169,0.07550621032714844,True
64,13669986277967953097,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.01798105239868164,True,3463875113,0.04656791687011719,True
64,13669986277967953097,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,50,True,False,False,,,50,0.012717962265014648,True,3463875113,0.026053905487060547,True
64,13669986277967953097,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.018448829650878906,True,3463875113,0.044062137603759766,True
64,13669986277967953097,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,50,True,False,False,,,50,0.013319969177246094,True,3946443169,0.033139944076538086,True
64,13669986277967953097,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.040004730224609375,True,3946443169,0.051666975021362305,True
64,13669986277967953097,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,200,True,False,False,,,200,0.03494691848754883,True,3463875113,0.08471798896789551,True
64,13669986277967953097,A,eisenstein,True,surrogate,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.0422358512878418,True,3463875113,0.06363606452941895,True
64,13669986277967953097,A,gaussian,False,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,200,True,False,False,,,200,0.016646862030029297,True,3946443169,0.0895841121673584,True
64,13669986277967953097,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,True,1000,True,False,False,,,1000,0.1590137481689453,True,3946443169,0.1743779182434082,True
64,13669986277967953097,A,eisenstein,True,e8,240,"1,2,3,5,8,13,21",10,50,50,phase,False,1000,True,False,False,,,1000,0.15332508087158203,True,3946443169,0.15598297119140625,True
