n,Omega_standard,Omega_resonance,S_entropy
84.3190929286626,0.25902492393368676,0.2861526531824176,2.217304163623896
85.29644499741025,0.2545870665644483,0.28830820522775985,2.2230663885813384
86.28512566366895,0.2502252126583452,0.28963443616162965,2.228828613538781
87.2852662384838,0.2459380617563884,0.28995303735498107,2.234590838496224
88.29699955494092,0.24172433560411077,0.28911183656815476,2.240353063453666
89.32045998580969,0.2375827777742999,0.28699032407138636,2.246115288411109
90.3557834613893,0.23351215329606628,0.2835045096138364,2.251877513368551
91.40310748756232,0.22951124829014513,0.27861091523257386,2.257639738325994
92.46257116405744,0.22557886961032858,0.27230952198029007,2.2634019632834366
93.53431520292386,0.22171384449092837,0.2646455089737322,2.269164188240879
94.61848194722002,0.21791502020017,0.25570965073540886,2.2749264131983216
95.71521538991865,0.21418126369942161,0.24563727337037466,2.2806886381557643
96.82466119303123,0.2105114613081613,0.23460571115675105,2.2864508631132066
97.94696670695396,0.2069045183745882,0.22283025180525276,2.2922130880706493
99.08228099003797,0.2033593589517856,0.21055860983039448,2.2979753130280915
100.23075482838654,0.19987492547934313,0.20168582920768313,2.3037375379855343
101.39254075588153,0.19645017847034987,0.20726324443831967,2.309499762942977
102.56779307444219,0.19308409620366737,0.2125914548494154,2.3152619879004193
103.7566678745186,0.18977567442139814,0.21737129115094617,2.321024212857862
104.95932305582276,0.1865239260314611,0.22131570125976055,2.3267864378153047
106.17591834830002,0.18332788081519164,0.22416025618593538,2.332548662772747
107.40661533334334,0.1801865851398814,0.22567339890804153,2.3383108877301897
108.65157746525384,0.17709910167617726,0.22566604195533863,2.344073112687632
109.91097009294973,0.17406450912025787,0.22400011407341883,2.3498353376450747
111.1849604819271,0.17108190192070907,0.22059566620272175,2.3555975626025174
112.47371783647519,0.16815039001002008,0.21543617315981117,2.3613597875599597
113.77741332214914,0.16526909854062352,0.2085717104315917,2.3671220125174024
115.09622008850323,0.1624371676254033,0.20011974527145823,2.372884237474845
116.43031329208767,0.15965375208259688,0.19026335699324845,2.3786464624322874
117.77987011971193,0.15691802118501785,0.17924679138169214,2.38440868738973
119.14506981197759,0.1542291584135277,0.1673683560595612,2.3901709123471724
120.52609368708426,0.15158636121468427,0.1549707742601545,2.395933137304615
121.92312516491107,0.14898884076249969,0.15554845173259058,2.401695362262058
123.3363497913776,0.14643582172423675,0.16273419200404327,2.4074575872195
124.76595526308698,0.14392654203017724,0.16936078853981265,2.413219812176943
126.21213145225474,0.14146025264729645,0.1750431201172093,2.4189820371343855
127.67507043192657,0.13903621735677724,0.17942598558907757,2.424744262091828
129.1549665014884,0.13665371253530026,0.18220036044633003,2.4305064870492705
130.65201621247212,0.13431202694004665,0.18311850836031202,2.4362687120067132
132.16641839466052,0.13201046149735146,0.1820072020944405,2.4420309369641555
133.69837418249466,0.12974832909494602,0.17877833752267872,2.4477931619215982
135.24808704178753,0.12752495437772912,0.17343629008507933,2.4535553868790405
136.81576279674718,0.12533967354700873,0.16608146529354662,2.4593176118364832
138.40160965731314,0.12319183416315423,0.1569096325356459,2.465079836793926
140.00583824680976,0.12108079495160352,0.14620680113727721,2.4708420617513682
141.6286616299199,0.11900592561216777,0.13433959416022465,2.476604286708811
143.2702953409831,0.11696660663157835,0.121741291480454,2.4823665116662537
