n,e(E),a(A),b(B),c(C),k_ABC,R,ratio_e_over_R,resid_log,K_fit,alpha,K_over_alpha
3907105,109,5,67,107,1,23789.4854148138,0.004581856147763722,0.3198444964199604,0.0033276278475209225,0.0072973525693,0.45600480666375776
6609229,157,89,43,11,1,34257.861844718434,0.004582889636009342,0.32007003202659584,0.0033276278475209225,0.0072973525693,0.45600480666375776
6078385,109,5,19,587,1,45120.082707267706,0.0024157757136035315,0.32023925005305953,0.0033276278475209225,0.0072973525693,0.45600480666375776
1412821,61,53,19,23,1,13302.995830936998,0.004585433294517049,0.3206249118213512,0.0033276278475209225,0.0072973525693,0.45600480666375776
5382529,109,113,19,23,1,45191.079130815255,0.002411980463765341,0.3218115128105727,0.0033276278475209225,0.0072973525693,0.45600480666375776
5882185,109,5,43,251,1,45196.056485298686,0.0024117148370113965,0.32192164694535935,0.0033276278475209225,0.0072973525693,0.45600480666375776
9220189,193,101,43,11,1,41994.422713843596,0.004595848389561906,0.322893679923825,0.0033276278475209225,0.0072973525693,0.45600480666375776
9626485,181,5,967,11,1,39381.74841557466,0.004596037689591717,0.3229348684303421,0.0033276278475209225,0.0072973525693,0.45600480666375776
5412613,109,17,127,23,1,45250.33585494685,0.0024088219002264912,0.3231219021409511,0.0033276278475209225,0.0072973525693,0.45600480666375776
9966517,157,29,199,11,1,65182.77232487009,0.00240861188317542,0.3232090925666619,0.0033276278475209225,0.0072973525693,0.45600480666375776
7624705,157,5,883,11,1,34135.52782183261,0.004599313677510648,0.3236473997794439,0.0033276278475209225,0.0072973525693,0.45600480666375776
2996233,97,17,79,23,1,21084.324369459584,0.004600574260776573,0.3239214429595934,0.0033276278475209225,0.0072973525693,0.45600480666375776
9296617,193,29,151,11,1,41945.883280926246,0.004601166667713528,0.324050202711118,0.0033276278475209225,0.0072973525693,0.45600480666375776
4391065,109,5,7,1151,1,23681.34714544635,0.004602778690356703,0.3244004922004499,0.0033276278475209225,0.0072973525693,0.45600480666375776
4436101,97,29,19,83,1,40354.18817622531,0.0024037158070533953,0.3252438990580364,0.0033276278475209225,0.0072973525693,0.45600480666375776
7973245,157,5,7,1451,1,34065.566904584855,0.00460875935045336,0.32569900736925556,0.0033276278475209225,0.0072973525693,0.45600480666375776
9898777,193,17,7,431,1,41873.61395676292,0.004609107783227986,0.3257746068045128,0.0033276278475209225,0.0072973525693,0.45600480666375776
5842945,109,5,151,71,1,45390.87765905159,0.002401363569542345,0.32622296205142015,0.0033276278475209225,0.0072973525693,0.45600480666375776
8088709,181,29,67,23,1,39238.25757961447,0.004612844992740842,0.32658510970085836,0.0033276278475209225,0.0072973525693,0.45600480666375776
7323265,157,5,19,491,1,34030.26275948917,0.004613540633218336,0.3267359034151063,0.0033276278475209225,0.0072973525693,0.45600480666375776
2095777,61,17,43,47,1,25428.01131365674,0.0023989292456873513,0.3272372018727697,0.0033276278475209225,0.0072973525693,0.45600480666375776
1026565,37,5,31,179,1,15425.377912115136,0.0023986446368318855,0.3273558488650909,0.0033276278475209225,0.0072973525693,0.45600480666375776
9917305,193,5,43,239,1,41807.38180075891,0.004616409631193326,0.3273575748185704,0.0033276278475209225,0.0072973525693,0.45600480666375776
3913645,109,5,43,167,1,23606.445743081687,0.0046173829464329465,0.3275683907395569,0.0033276278475209225,0.0072973525693,0.45600480666375776
5496505,97,5,7,1619,1,40450.90527510024,0.0023979685829110193,0.3276377368949868,0.0033276278475209225,0.0072973525693,0.45600480666375776
2851453,73,53,67,11,1,30447.839536642296,0.002397542850688914,0.32781529135570214,0.0033276278475209225,0.0072973525693,0.45600480666375776
2029765,73,5,67,83,1,15804.863583890363,0.0046188313877259714,0.3278820346747224,0.0033276278475209225,0.0072973525693,0.45600480666375776
9137785,181,5,439,23,1,39182.67462067876,0.004619388588253156,0.32800266408803114,0.0033276278475209225,0.0072973525693,0.45600480666375776
5636281,109,89,7,83,1,45537.58288276989,0.0023936272656501154,0.32944979224607257,0.0033276278475209225,0.0072973525693,0.45600480666375776
2285365,61,5,127,59,1,25487.8466922498,0.002393297509065312,0.3295875661200498,0.0033276278475209225,0.0072973525693,0.45600480666375776
3020521,73,257,7,23,1,30528.904950198877,0.0023911764971289756,0.33047418900588194,0.0033276278475209225,0.0072973525693,0.45600480666375776
189865,13,5,127,23,1,5440.025129062557,0.0023896948436045555,0.33109401475154954,0.0033276278475209225,0.0072973525693,0.45600480666375776
3304345,73,5,823,11,1,30556.310022808062,0.002389031919937676,0.33137146257559735,0.0033276278475209225,0.0072973525693,0.45600480666375776
6372685,109,5,1063,11,1,45700.89602120796,0.0023850735869471234,0.3330297141127265,0.0033276278475209225,0.0072973525693,0.45600480666375776
2266285,73,5,7,887,1,15721.716249159546,0.004643258970145988,0.33315679190849184,0.0033276278475209225,0.0072973525693,0.45600480666375776
9398521,193,233,19,11,1,41558.25588887599,0.004644083248249617,0.33333429761171895,0.0033276278475209225,0.0072973525693,0.45600480666375776
5538181,109,149,31,11,1,45827.87585695688,0.0023784650272734233,0.33580435895079813,0.0033276278475209225,0.0072973525693,0.45600480666375776
9461053,193,149,7,47,1,41426.44304589849,0.004658860037444329,0.3365110990106473,0.0033276278475209225,0.0072973525693,0.45600480666375776
1448689,61,17,127,11,1,13088.238021645591,0.004660673186040548,0.3369002061849266,0.0033276278475209225,0.0072973525693,0.45600480666375776
6366193,157,41,43,23,1,33684.52033322037,0.004660894631922764,0.3369477187679131,0.0033276278475209225,0.0072973525693,0.45600480666375776
1440637,61,113,19,11,1,13071.098566320808,0.004666784485672346,0.338210595515305,0.0033276278475209225,0.0072973525693,0.45600480666375776
6993565,157,5,151,59,1,33629.21223451576,0.004668560146611495,0.33859101231414973,0.0033276278475209225,0.0072973525693,0.45600480666375776
2839189,73,89,19,23,1,30779.86090949097,0.002371680632822173,0.33866086043512345,0.0033276278475209225,0.0072973525693,0.45600480666375776
7907305,157,5,7,1439,1,33624.6555785278,0.0046691928080375,0.3387265184535914,0.0033276278475209225,0.0072973525693,0.45600480666375776
5056513,97,677,7,11,1,40915.68333222317,0.0023707290725756397,0.33906215864359324,0.0033276278475209225,0.0072973525693,0.45600480666375776
5286985,97,5,991,11,1,40929.72408780056,0.0023699158047564665,0.3394052629461493,0.0033276278475209225,0.0072973525693,0.45600480666375776
3308185,97,5,19,359,1,20731.21671688815,0.004678934252854607,0.3408106682046157,0.0033276278475209225,0.0072973525693,0.45600480666375776
4714297,97,53,7,131,1,40990.622397179235,0.002366394905159455,0.34089203206297003,0.0033276278475209225,0.0072973525693,0.45600480666375776
2479345,61,5,739,11,1,25790.3425751059,0.0023652264339784376,0.34138593092808217,0.0033276278475209225,0.0072973525693,0.45600480666375776
4458217,97,41,19,59,1,41013.64657011435,0.0023650664623096826,0.3414535680373789,0.0033276278475209225,0.0072973525693,0.45600480666375776
9100861,181,653,7,11,1,38651.88672114564,0.004682824445435899,0.3416417498273269,0.0033276278475209225,0.0072973525693,0.45600480666375776
3430405,97,5,643,11,1,20710.15826894313,0.004683691874313718,0.34182696893135406,0.0033276278475209225,0.0072973525693,0.45600480666375776
6104545,109,5,487,23,1,46170.303911131865,0.0023608248325547544,0.343248628748361,0.0033276278475209225,0.0072973525693,0.45600480666375776
9952285,181,5,7,1571,1,38586.55829995431,0.004690752634453389,0.3433333539695833,0.0033276278475209225,0.0072973525693,0.45600480666375776
3867865,109,5,151,47,1,23234.063618944987,0.004691387687822362,0.3434687289156252,0.0033276278475209225,0.0072973525693,0.45600480666375776
3543481,109,29,19,59,1,23232.412195699333,0.004691721164459088,0.343539809117745,0.0033276278475209225,0.0072973525693,0.45600480666375776
2205577,61,173,19,11,1,25852.06991818348,0.002359578950275647,0.3437764998226828,0.0033276278475209225,0.0072973525693,0.45600480666375776
4142545,109,5,691,11,1,23200.023307907162,0.004698271141945362,0.3449349068632792,0.0033276278475209225,0.0072973525693,0.45600480666375776
8833705,181,5,43,227,1,38516.13273783317,0.0046993295311346115,0.34516015354709634,0.0033276278475209225,0.0072973525693,0.45600480666375776
178321,13,29,43,11,1,5518.939899901977,0.0023555248355269995,0.3454961293077849,0.0033276278475209225,0.0072973525693,0.45600480666375776
3180145,97,5,79,83,1,20628.390237706233,0.004702257368715839,0.34578299258630646,0.0033276278475209225,0.0072973525693,0.45600480666375776
8447089,181,113,7,59,1,38491.2241609233,0.00470237057785637,0.3458070677844281,0.0033276278475209225,0.0072973525693,0.45600480666375776
1148665,37,5,7,887,1,15721.716249159546,0.0023534326287041308,0.3463847365956749,0.0033276278475209225,0.0072973525693,0.45600480666375776
3492685,73,5,7,1367,1,31022.813355454004,0.002353107023646717,0.3465230994193134,0.0033276278475209225,0.0072973525693,0.45600480666375776
8870473,193,41,19,59,1,41013.64657011435,0.004705750796141946,0.34652564236412364,0.0033276278475209225,0.0072973525693,0.45600480666375776
9379993,193,53,7,131,1,40990.622397179235,0.00470839398655438,0.3470871783385327,0.0033276278475209225,0.0072973525693,0.45600480666375776
3181705,73,5,379,23,1,31048.94306419583,0.0023511267307575485,0.3473650188942072,0.0033276278475209225,0.0072973525693,0.45600480666375776
3085345,73,5,79,107,1,31049.859183296066,0.0023510573612930234,0.34739452410419985,0.0033276278475209225,0.0072973525693,0.45600480666375776
622081,37,17,43,23,1,7855.460975842519,0.004710099141703349,0.3474492649577781,0.0033276278475209225,0.0072973525693,0.45600480666375776
1453081,61,41,7,83,1,12950.885566347702,0.004710102617114136,0.34745000282112243,0.0033276278475209225,0.0072973525693,0.45600480666375776
3198349,73,569,7,11,1,31103.300307236736,0.0023470178173669643,0.34911418365324054,0.0033276278475209225,0.0072973525693,0.45600480666375776
5819401,109,29,7,263,1,46466.424792845275,0.0023457797858548266,0.3496418141395882,0.0033276278475209225,0.0072973525693,0.45600480666375776
1398913,61,17,19,71,1,12909.86137305757,0.0047250701024028705,0.3506227052800925,0.0033276278475209225,0.0072973525693,0.45600480666375776
645169,37,53,7,47,1,7828.290733375359,0.00472644684008134,0.3509140315712232,0.0033276278475209225,0.0072973525693,0.45600480666375776
2611105,61,5,7,1223,1,26049.200998467724,0.0023417224967317873,0.35137292375475865,0.0033276278475209225,0.0072973525693,0.45600480666375776
7168777,157,593,7,11,1,33199.35769302051,0.004729007152840372,0.3514555841658469,0.0033276278475209225,0.0072973525693,0.45600480666375776
4755037,97,149,7,47,1,41426.44304589849,0.002341499604311398,0.35146811139085543,0.0033276278475209225,0.0072973525693,0.45600480666375776
1028785,37,5,67,83,1,15804.863583890363,0.0023410515252857665,0.35165949382944417,0.0033276278475209225,0.0072973525693,0.45600480666375776
7841365,157,5,7,1427,1,33185.80848448371,0.004730937927078275,0.3518637840546204,0.0033276278475209225,0.0072973525693,0.45600480666375776
6202645,109,5,19,599,1,46584.47289488484,0.0023398354264081117,0.3521790957414602,0.0033276278475209225,0.0072973525693,0.45600480666375776
2025385,73,5,31,179,1,15425.377912115136,0.004732461040235883,0.3521856796390758,0.0033276278475209225,0.0072973525693,0.45600480666375776
2390773,61,509,7,11,1,26083.54317309864,0.002338639332669826,0.35269041356444275,0.0033276278475209225,0.0072973525693,0.45600480666375776
6065305,109,5,31,359,1,46658.95287040971,0.002336100432916614,0.35377663445807833,0.0033276278475209225,0.0072973525693,0.45600480666375776
2288293,61,233,7,23,1,26120.092245166186,0.002335366943862487,0.35409066386297167,0.0033276278475209225,0.0072973525693,0.45600480666375776
4723609,97,233,19,11,1,41558.25588887599,0.0023340729278767507,0.3546449127897837,0.0033276278475209225,0.0072973525693,0.45600480666375776
3965965,109,5,19,383,1,22969.773538546953,0.004745366767203019,0.3549090325435136,0.0033276278475209225,0.0072973525693,0.45600480666375776
2173369,61,41,79,11,1,26150.365200431635,0.002332663407660293,0.3552489838827167,0.0033276278475209225,0.0072973525693,0.45600480666375776
9876265,181,5,7,1559,1,38125.41476570137,0.004747489335193604,0.35535622525412935,0.0033276278475209225,0.0072973525693,0.45600480666375776
3118633,73,17,7,359,1,31348.911349250742,0.0023286295076318415,0.3569797916687907,0.0033276278475209225,0.0072973525693,0.45600480666375776
2855833,73,29,19,71,1,31357.843661211507,0.0023279661952743994,0.3572646832094132,0.0033276278475209225,0.0072973525693,0.45600480666375776
2242177,61,89,7,59,1,26216.55753074034,0.002326773830945355,0.3577770058518845,0.0033276278475209225,0.0072973525693,0.45600480666375776
8703385,181,5,163,59,1,38002.95252980953,0.004762787834919498,0.3585734843619688,0.0033276278475209225,0.0072973525693,0.45600480666375776
3020677,97,149,19,11,1,20361.957729825855,0.004763785549849955,0.3587829437118962,0.0033276278475209225,0.0072973525693,0.45600480666375776
2336605,61,5,163,47,1,26255.834083413378,0.002323293170051512,0.35927404300990606,0.0033276278475209225,0.0072973525693,0.45600480666375776
186277,13,89,7,23,1,5595.558286534593,0.0023232713045423536,0.35928345448338417,0.0033276278475209225,0.0072973525693,0.45600480666375776
1463329,61,149,7,23,1,12797.847330681398,0.004766426604711823,0.35933719263870795,0.0033276278475209225,0.0072973525693,0.45600480666375776
3168505,97,5,139,47,1,20350.17841011012,0.004766542977913632,0.35936160752869717,0.0033276278475209225,0.0072973525693,0.45600480666375776
3238645,73,5,19,467,1,31438.008488186584,0.002322030036585527,0.35981787319821745,0.0033276278475209225,0.0072973525693,0.45600480666375776
6889945,157,5,67,131,1,32917.169789921696,0.004769547351791737,0.3599917135519484,0.0033276278475209225,0.0072973525693,0.45600480666375776
4984345,97,5,43,239,1,41807.38180075891,0.0023201644260401693,0.36062163558293214,0.0033276278475209225,0.0072973525693,0.45600480666375776
1922893,73,53,7,71,1,15293.62201919731,0.004773231606506738,0.36076386910834435,0.0033276278475209225,0.0072973525693,0.45600480666375776
5768389,109,17,283,11,1,46999.5787932302,0.002319169720212478,0.3610504496375254,0.0033276278475209225,0.0072973525693,0.45600480666375776
1941289,73,29,7,131,1,15279.077077126823,0.004777775492034326,0.36171536790287445,0.0033276278475209225,0.0072973525693,0.45600480666375776
4975033,97,17,7,431,1,41873.61395676292,0.0023164945853529255,0.36220460359698997,0.0033276278475209225,0.0072973525693,0.45600480666375776
8826469,193,29,19,83,1,40354.18817622531,0.004782651038776343,0.3627353113434662,0.0033276278475209225,0.0072973525693,0.45600480666375776
6799513,157,269,7,23,1,32826.03781607794,0.0047827886167578415,0.3627640769802717,0.0033276278475209225,0.0072973525693,0.45600480666375776
2347585,61,5,43,179,1,26373.018504903688,0.002312969976821497,0.3637272890674572,0.0033276278475209225,0.0072973525693,0.45600480666375776
4672393,97,29,151,11,1,41945.883280926246,0.0023125034547575763,0.36392900769038455,0.0033276278475209225,0.0072973525693,0.45600480666375776
1042105,37,5,43,131,1,16006.967422185451,0.002311493428087976,0.3643658707381997,0.0033276278475209225,0.0072973525693,0.45600480666375776
4633981,97,101,43,11,1,41994.422713843596,0.0023098305377590926,0.3650855304776777,0.0033276278475209225,0.0072973525693,0.45600480666375776
6817405,109,5,7,1787,1,47220.0915128242,0.0023083394484823775,0.3657312794791098,0.0033276278475209225,0.0072973525693,0.45600480666375776
7988797,181,101,19,23,1,37730.973870038906,0.004797119751624724,0.3657559940229629,0.0033276278475209225,0.0072973525693,0.45600480666375776
1037665,37,5,79,71,1,16029.608456788452,0.002308228557156722,0.3657793200692371,0.0033276278475209225,0.0072973525693,0.45600480666375776
7144285,157,5,19,479,1,32724.836846635215,0.004797579304544121,0.3658517871097618,0.0033276278475209225,0.0072973525693,0.45600480666375776
3120385,73,5,103,83,1,31628.560795281734,0.002308040523010138,0.3658607859211718,0.0033276278475209225,0.0072973525693,0.45600480666375776
2373205,61,5,31,251,1,26434.8296458142,0.0023075616834799233,0.36606827326973884,0.0033276278475209225,0.0072973525693,0.45600480666375776
3581413,109,29,103,11,1,22712.1250200368,0.004799198661676942,0.3661892664499923,0.0033276278475209225,0.0072973525693,0.45600480666375776
1113145,37,5,547,11,1,16045.335363176313,0.002305966136732435,0.36675995515539284,0.0033276278475209225,0.0072973525693,0.45600480666375776
2519605,61,5,751,11,1,26453.26308840302,0.002305953703939916,0.3667653467462916,0.0033276278475209225,0.0072973525693,0.45600480666375776
7417465,157,5,859,11,1,32686.72332536988,0.004803173399707032,0.36701713236305894,0.0033276278475209225,0.0072973525693,0.45600480666375776
958189,37,29,19,47,1,16051.02549569741,0.0023051486654181758,0.36711452074653456,0.0033276278475209225,0.0072973525693,0.45600480666375776
2428105,61,5,19,419,1,26481.021980675683,0.002303536473951582,0.36781415263007694,0.0033276278475209225,0.0072973525693,0.45600480666375776
6516565,109,5,1087,11,1,47332.964934120246,0.002302834824560646,0.36811879563468636,0.0033276278475209225,0.0072973525693,0.45600480666375776
202345,13,5,283,11,1,5650.320265248962,0.0023007545395176284,0.36902256224812374,0.0033276278475209225,0.0072973525693,0.45600480666375776
8965429,193,41,103,11,1,40095.15071364293,0.004813549682813116,0.369175099696371,0.0033276278475209225,0.0072973525693,0.45600480666375776
9909997,157,17,79,47,1,68249.6469979504,0.0023003781983621813,0.3691861485551164,0.0033276278475209225,0.0072973525693,0.45600480666375776
8538313,181,293,7,23,1,37599.61509582503,0.004813879066014636,0.3692435256926035,0.0033276278475209225,0.0072973525693,0.45600480666375776
660265,37,5,43,83,1,7685.591990866601,0.004814202997501043,0.36931081458449133,0.0033276278475209225,0.0072973525693,0.45600480666375776
5667673,109,29,163,11,1,47401.27125279136,0.0022995163867800534,0.3695608578343226,0.0033276278475209225,0.0072973525693,0.45600480666375776
9016381,193,137,31,11,1,40064.20829886395,0.004817267286558927,0.36994712224487963,0.0033276278475209225,0.0072973525693,0.45600480666375776
729085,37,5,7,563,1,7679.368185357968,0.00481810470691415,0.3701209443573831,0.0033276278475209225,0.0072973525693,0.45600480666375776
9623173,193,17,7,419,1,40043.53540106024,0.004819754251641075,0.3704632495830823,0.0033276278475209225,0.0072973525693,0.45600480666375776
1524085,61,5,19,263,1,12650.770423250842,0.004821840722671573,0.37089605578757984,0.0033276278475209225,0.0072973525693,0.45600480666375776
8933617,181,641,7,11,1,37537.52992218324,0.004821840978221531,0.3708961087860022,0.0033276278475209225,0.0072973525693,0.45600480666375776
5188045,97,5,19,563,1,42242.41309163013,0.0022962703335529734,0.3709734794220521,0.0033276278475209225,0.0072973525693,0.45600480666375776
2957449,73,29,127,11,1,31791.11764437817,0.0022962388682459256,0.370987182304579,0.0033276278475209225,0.0072973525693,0.45600480666375776
1971949,73,17,7,227,1,15135.825903168963,0.004822994164112056,0.37113523903115475,0.0033276278475209225,0.0072973525693,0.45600480666375776
3005629,73,197,19,11,1,31807.667785020087,0.0022950440910471143,0.3715076369297346,0.0033276278475209225,0.0072973525693,0.45600480666375776
3366385,97,5,631,11,1,20103.766150706295,0.004824966589486127,0.3715441182652074,0.0033276278475209225,0.0072973525693,0.45600480666375776
1897489,73,17,139,11,1,15125.431710422463,0.004826308524450114,0.3718222027580423,0.0033276278475209225,0.0072973525693,0.45600480666375776
2267797,61,113,7,47,1,26593.175739278267,0.0022938215652785936,0.3720404595874466,0.0033276278475209225,0.0072973525693,0.45600480666375776
6057457,109,17,7,467,1,47539.29084588186,0.002292840260351554,0.3724683546358798,0.0033276278475209225,0.0072973525693,0.45600480666375776
5659465,97,5,7,1667,1,42346.569907374906,0.0022906223623818675,0.3734361374347592,0.0033276278475209225,0.0072973525693,0.45600480666375776
969289,37,17,67,23,1,16154.186855001919,0.002290427883006904,0.37352104345615733,0.0033276278475209225,0.0072973525693,0.45600480666375776
9363781,193,29,7,239,1,39906.26032269712,0.004836333909500138,0.3738972849554779,0.0033276278475209225,0.0072973525693,0.45600480666375776
6006445,109,5,103,107,1,47607.319211400405,0.00228956391171671,0.3738983241759338,0.0033276278475209225,0.0072973525693,0.45600480666375776
3695209,109,29,7,167,1,22532.981701809,0.004837353593166466,0.37410810087646423,0.0033276278475209225,0.0072973525693,0.45600480666375776
3835165,109,5,31,227,1,22527.793058037605,0.00483846774156647,0.37433839624186716,0.0033276278475209225,0.0072973525693,0.45600480666375776
7917121,181,17,31,83,1,37391.612944169,0.004840657723705548,0.37479091278053706,0.0033276278475209225,0.0072973525693,0.45600480666375776
2943853,97,89,31,11,1,20037.16280400576,0.004841004734493054,0.37486259691312346,0.0033276278475209225,0.0072973525693,0.45600480666375776
2931049,97,41,67,11,1,20035.63777391933,0.0048413732118009365,0.37493870989076256,0.0033276278475209225,0.0072973525693,0.45600480666375776
2204965,73,5,7,863,1,15057.449947152096,0.004848098466620301,0.37632686728933257,0.0033276278475209225,0.0072973525693,0.45600480666375776
1476505,61,5,103,47,1,12580.375387563296,0.004848821924686235,0.37647608127440885,0.0033276278475209225,0.0072973525693,0.45600480666375776
9250297,193,41,7,167,1,39778.89768415541,0.004851818708814425,0.3770939341228431,0.0033276278475209225,0.0072973525693,0.45600480666375776
3076549,97,197,7,23,1,19991.67671689305,0.004852019236487283,0.37713526368214056,0.0033276278475209225,0.0072973525693,0.45600480666375776
181753,13,41,31,11,1,5698.567778992595,0.0022812749631448918,0.3775252110056952,0.0033276278475209225,0.0072973525693,0.45600480666375776
9523585,193,5,139,71,1,39756.818854536876,0.004854513151722542,0.37764912696315445,0.0033276278475209225,0.0072973525693,0.45600480666375776
187369,13,29,7,71,1,5700.631411633306,0.0022804491399796237,0.3778872772576738,0.0033276278475209225,0.0072973525693,0.45600480666375776
6322861,157,17,103,23,1,32327.623603316355,0.0048565277153218905,0.3780640286520321,0.0033276278475209225,0.0072973525693,0.45600480666375776
8889001,193,53,79,11,1,39740.293392795844,0.004856531835142093,0.3780648769573845,0.0033276278475209225,0.0072973525693,0.45600480666375776
1030561,37,173,7,23,1,16248.47906988769,0.0022771362070785955,0.37934108809488626,0.0033276278475209225,0.0072973525693,0.45600480666375776
4950589,97,317,7,23,1,42604.93733171761,0.0022767314324339477,0.37951885990459,0.0033276278475209225,0.0072973525693,0.45600480666375776
5164765,97,5,463,23,1,42624.58295382479,0.0022756820894900037,0.379979865020876,0.0033276278475209225,0.0072973525693,0.45600480666375776
671365,37,5,19,191,1,7601.433658572249,0.004867502850370147,0.3803213518133356,0.0033276278475209225,0.0072973525693,0.45600480666375776
212485,13,5,7,467,1,5715.204803085205,0.002274634146615759,0.38044046724647823,0.0033276278475209225,0.0072973525693,0.45600480666375776
9569905,193,5,211,47,1,39637.072440657495,0.004869178981090222,0.38066564379404233,0.0033276278475209225,0.0072973525693,0.45600480666375776
3500245,97,5,7,1031,1,19918.77452512038,0.00486977749949774,0.3807885560196927,0.0033276278475209225,0.0072973525693,0.45600480666375776
8725105,181,5,31,311,1,37159.570613801705,0.004870885131615958,0.381015980408554,0.0033276278475209225,0.0072973525693,0.45600480666375776
2269993,61,17,199,11,1,26835.408828399493,0.002273116105294608,0.3811080682770734,0.0033276278475209225,0.0072973525693,0.45600480666375776
6254965,109,5,499,23,1,47981.36493543366,0.002271715282520127,0.38172451482890657,0.0033276278475209225,0.0072973525693,0.45600480666375776
3045049,73,101,7,59,1,32137.125312665827,0.0022715161760666056,0.38181216453615296,0.0033276278475209225,0.0072973525693,0.45600480666375776
6547057,157,17,223,11,1,32174.182941083487,0.0048796887954386985,0.38282175436214166,0.0033276278475209225,0.0072973525693,0.45600480666375776
3044173,73,17,223,11,1,32174.182941083487,0.0022688998857772293,0.3829646098377752,0.0033276278475209225,0.0072973525693,0.45600480666375776
2099845,73,5,523,11,1,14947.52984793456,0.004883750073935266,0.38365369048324494,0.0033276278475209225,0.0072973525693,0.45600480666375776
6548941,157,101,7,59,1,32137.125312665827,0.004885315611540509,0.3839741996637641,0.0033276278475209225,0.0072973525693,0.45600480666375776
9919417,157,41,67,23,1,69269.77770716915,0.0022665007048774046,0.3840225896460225,0.0033276278475209225,0.0072973525693,0.45600480666375776
9962749,157,89,31,23,1,69275.05023686227,0.002266328201324898,0.38409870262366164,0.0033276278475209225,0.0072973525693,0.45600480666375776
3869173,109,461,7,11,1,22302.961909867743,0.004887243247802613,0.38436869946977165,0.0033276278475209225,0.0072973525693,0.45600480666375776
2293417,61,41,7,131,1,26973.12108102222,0.002261510628183049,0.3862266825015686,0.0033276278475209225,0.0072973525693,0.45600480666375776
663817,37,233,7,11,1,7554.993305418767,0.0048974232675311575,0.3864495109896515,0.0033276278475209225,0.0072973525693,0.45600480666375776
6908965,109,5,7,1811,1,48217.44464966039,0.0022605926297416864,0.38663268758443087,0.0033276278475209225,0.0072973525693,0.45600480666375776
3848245,109,5,307,23,1,22230.552295193185,0.0049031620336112205,0.3876206179306387,0.0033276278475209225,0.0072973525693,0.45600480666375776
2939929,73,17,103,23,1,32327.623603316355,0.00225813072113693,0.387722335547885,0.0033276278475209225,0.0072973525693,0.45600480666375776
5019265,97,5,79,131,1,42963.24484821631,0.002257743807356467,0.3878936927363846,0.0033276278475209225,0.0072973525693,0.45600480666375776
1179745,37,5,7,911,1,16396.248677825017,0.002256613736899488,0.38839434890706015,0.0033276278475209225,0.0072973525693,0.45600480666375776
1808137,73,17,31,47,1,14872.650394332515,0.0049083383300543345,0.3886757668337628,0.0033276278475209225,0.0072973525693,0.45600480666375776
3621961,109,101,7,47,1,22203.19669808158,0.004909203007214628,0.38885191626523957,0.0033276278475209225,0.0072973525693,0.45600480666375776
2447137,61,521,7,11,1,27061.811096025325,0.0022540989508628754,0.38950937727230517,0.0033276278475209225,0.0072973525693,0.45600480666375776
