n,e(E),a(A),b(B),c(C),k_ABC,resid_E8_abs_base,resid_E8_rel_base,min_resid_E8_abs_over_2s,min_resid_E8_rel_over_2s,best_u_abs_idx,best_v_abs_idx,best_u_rel_idx,best_v_rel_idx,theta_best_abs_deg,theta_best_rel_deg,pol_axial_mean_deg,pol_axial_spread_1minusR,octo0_count_tol5deg,octo90_count_tol5deg,tri60_count_tol5deg,tri120_count_tol5deg,H_balance_alpha_at_best_abs,H_balance_alpha_at_best_rel,improve_abs,improve_rel,stability_score,u_a,u_b,u_c,u_d,v_a,v_b,v_c,v_d
423085,13,5,283,23,1,0.8243849738327538,0.9870679485059916,0.005254841124913961,0.16793781579815156,0,9,0,9,89.87458991589152,89.87458991589152,44.84718141641809,0.5201492029728235,160,160,0,0,-0.003510716129704698,-0.003510716129704698,0.8191301327078399,0.81913013270784,404.54661458811154,-1.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.5
3458845,13,5,127,419,1,0.1505241773882193,0.1381401980909616,0.005277083772560607,0.007106895524697097,8,9,8,9,19.906134547062994,19.906134547062994,44.942185285800015,0.5824173813374858,96,96,32,0,0.00019968946046184096,0.00019968946046184096,0.14524709361565868,0.1310333025662645,216.91109956861263,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.5
5448685,157,5,631,11,1,0.1424525382627617,0.1251006485861459,0.005292623889802654,0.022644513566418868,8,9,8,9,18.168204265828606,18.168204265828606,41.4652468516362,0.5469160304926768,96,32,64,0,-8.090883459831927e-05,-8.090883459831927e-05,0.13715991437295905,0.10245613501972703,154.23617830608978,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.5
9429277,13,233,283,11,1,0.8244180325750077,0.7723181810119089,0.005324874157869637,0.04677497740522933,0,9,0,9,89.69048690246692,89.69048690246692,44.636414934700134,0.5170170229166009,160,160,0,0,-0.0021569259708353644,-0.0021569259708353644,0.819093158417138,0.7255432036066796,405.1374897667098,-1.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.5
8045485,457,5,7,503,1,0.0053271743955486,0.0474952422352474,0.005327174395548653,0.04749524223524753,0,0,0,0,18.816672919164915,18.816672919164915,19.244866323951232,0.15903824978250936,160,0,0,0,-5.9249109772691576e-05,-5.9249109772691576e-05,-5.377642775528102e-17,-1.3183898417423734e-16,660.4796767203437,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
5544253,13,137,283,11,1,0.8244353531026644,0.8059630978016754,0.005328240046795577,0.0131440152541933,0,9,0,9,89.766388423681,89.766388423681,44.70292872179901,0.5182842855819776,160,160,0,0,-0.0013514815543328774,-0.0013514815543328774,0.8191071130558688,0.7928190825474821,404.0581399220387,-1.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.5
6029881,13,149,283,11,1,0.8244387469397013,0.800573800072275,0.0053288995583349996,0.018536047309091346,0,9,0,9,89.79412709743423,89.79412709743423,44.77088551121103,0.5184012089491494,160,160,0,0,0.001856972956747579,0.001856972956747579,0.8191098473813663,0.7820377527631837,403.94962606121186,-1.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.5
4572997,13,113,283,11,1,0.8244419283027756,0.8184499676949402,0.005329517777336228,0.0006624428304996689,0,9,0,9,89.83264985302122,89.83264985302122,44.82803613503952,0.5188613680861827,160,160,0,0,0.0017265253553802734,0.0017265253553802734,0.8191124105254394,0.8177875248644405,403.5751023265528,-1.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.5
3601741,13,89,283,11,1,0.8244422374156932,0.8341411011573403,0.005329577845595448,0.015028441587242787,0,9,0,9,89.83260746153705,89.83260746153705,44.80626741601819,0.5190338981198022,160,160,0,0,-0.0013492689786688925,-0.0013492689786688925,0.8191126595700978,0.8191126595700975,403.4393708941973,-1.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.5
2144857,13,53,283,11,1,0.8244427934113012,0.8690793655773679,0.005329685889171538,0.0499662580552383,0,9,0,9,89.84495551642806,89.84495551642806,44.81550187070116,0.519254119264086,160,160,0,0,-0.000770708214931152,-0.000770708214931152,0.8191131075221297,0.8191131075221296,403.2654261013206,-1.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.5
1659229,13,41,283,11,1,0.8244430965403519,0.8868459405629431,0.005329744794536267,0.06773258881712721,0,9,0,9,89.85947699596149,89.85947699596149,44.84098127556858,0.5193968358114502,160,160,0,0,0.001010169501718312,0.001010169501718312,0.8191133517458156,0.8191133517458159,403.15307047161537,-1.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.5
1173601,13,29,283,11,1,0.8244431025247534,0.9113211915556378,0.005329745957450919,0.09220783498833483,0,9,0,9,89.85947064530744,89.85947064530744,44.83709417871767,0.5194276551808734,160,160,0,0,-0.0006512514050129939,-0.0006512514050129939,0.8191133565673024,0.819113356567303,403.1291195244849,-1.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.5
687973,13,17,283,11,1,0.8244431274303692,0.9502859653396024,0.005329750797218103,0.1311725887064512,0,9,0,9,89.86297107240595,89.86297107240595,44.842046485308,0.51947156696005,160,160,0,0,-0.0004176291365585055,-0.0004176291365585055,0.8191133766331511,0.8191133766331512,403.09491516638565,-1.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.5
202345,13,5,283,11,1,0.8244431334147715,1.04574514015787,0.005329751960132969,0.2266317587032317,0,9,0,9,89.86556044337767,89.86556044337767,44.84590203454528,0.5195025268024961,160,160,0,0,-0.0002964141136622926,-0.0002964141136622926,0.8191133814546385,0.8191133814546382,403.0708621248651,-1.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.5
2109037,37,17,7,479,1,0.2740279206124409,0.3198203783018672,0.005544511247411327,0.04024794644201475,9,0,9,0,11.329249727140377,11.329249727140377,44.05134890155441,0.4971388116148838,96,96,64,0,-0.00217049501573592,-0.00217049501573592,0.26848340936502957,0.2795724318598525,249.7478131605818,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
6575233,37,53,7,479,1,0.2740278645581109,0.2446324141619884,0.005544543293545584,0.03493999368966829,9,0,9,0,11.326924392424745,11.326924392424745,44.041353142947436,0.49704156834862867,96,96,64,0,-0.0034715027792521025,-0.0034715027792521025,0.2684833212645653,0.2096924204723201,249.79615978357464,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
5724529,37,17,19,479,1,0.2740228132918251,0.2534920253313484,0.005548794412838373,0.026079582373315303,9,0,9,0,11.350667386054178,11.350667386054178,44.05414829532585,0.4972813132771533,96,96,64,0,0.005545460942448552,0.005545460942448552,0.2684740188789867,0.2274124429580331,249.60746786873196,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
9340021,37,17,31,479,1,0.2739157479324958,0.2224083084036513,0.005583104707607033,0.05709054423645139,10,0,10,0,77.32776018336571,77.32776018336571,44.05944260308761,0.49663061381702245,96,96,64,0,-0.002813718895645669,-0.002813718895645669,0.26833264322488876,0.1653177641671999,249.3842135475636,-0.5,-0.5,0.5,-0.5,-1.0,0.0,0.0,0.0
6731881,13,17,367,83,1,0.3555722974369578,0.3246782028257329,0.005775188138095411,0.005894040434955351,0,8,8,9,7.36904504684762,8.708481038276723,44.924782307525604,0.6699707420290826,96,96,32,0,0.0014169854153927317,-0.0007728023056302354,0.3497971092988624,0.31878416239077756,182.61072306146647,-1.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,-0.5
5381701,13,41,439,23,1,0.0374998420108575,0.0540539219494379,0.005845619018241556,0.010687901602825668,8,0,0,8,63.70765933047052,63.554499830685444,44.93148194460136,0.5001553171224713,96,96,96,0,-0.002227208174442019,0.003555696771295579,0.031654222992615944,0.04336602034661223,243.52432079374154,-0.5,-0.5,-0.5,-0.5,-1.0,0.0,0.0,0.0
6893845,457,5,7,431,1,0.0348036399888672,0.0023985495506406,0.005849689986837485,0.002398549550640611,9,0,0,0,4.377367893562364,19.226283103881958,16.227252239660185,0.113858384272982,160,0,0,0,-0.0037059573858283087,8.050448849915924e-05,0.028953950002029716,-1.0842021724855044e-17,892.1466993974809,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
1101205,73,5,7,431,1,0.4969835710511796,0.5884279976202847,0.005859036215353186,0.062247650912765615,8,8,0,9,1.4325673998235486,87.6239690903511,42.27860394381832,0.5439194346471647,96,96,96,0,0.005781044636803806,0.0019250997225085274,0.4911245348358264,0.5261803467075191,223.74077750805657,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
6386989,73,29,7,431,1,0.4969835653160876,0.4694400991430434,0.005859038313214942,0.016212915488711694,8,8,9,0,1.4325789005628646,1.6827357222312767,42.275224515837934,0.5438735989611894,96,96,96,0,0.013328746182953558,-0.004097544047269554,0.4911245270028727,0.45322718365433173,223.7596039318646,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
2988985,73,5,19,431,1,0.4969779206753809,0.5191061216865201,0.005862068149948425,0.016266132861190663,8,8,8,8,1.4675253178692484,1.4675253178692484,42.28580487584306,0.5433243717699083,96,96,96,0,-0.0006088089164834299,-0.0006088089164834299,0.49111585252543244,0.5028399888253294,223.94301025027005,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
7093801,13,113,439,11,1,0.0374896756639092,0.0717089499192756,0.005881138082570312,0.02833698087493638,11,0,10,9,26.30278585876648,63.453878782216904,44.925553756239864,0.5005327341875518,96,96,96,0,-0.0008411791480705925,0.00014117254727016816,0.031608537581338886,0.04337196904433921,242.79645109567406,-0.5,-0.5,0.5,0.5,-1.0,0.0,0.0,0.0
2573857,13,41,439,11,1,0.0374894672788993,0.0052822152250453,0.005881365350363031,0.005282215225045276,8,0,2,0,63.5589865701161,67.90542316208311,44.93123906665511,0.5008340228739643,96,96,96,0,-0.0016019167898106558,0.00020806195480576996,0.03160810192853627,2.42861286636753e-17,242.64691896401766,-0.5,-0.5,-0.5,-0.5,-1.0,0.0,0.0,0.0
4876765,73,5,31,431,1,0.4969417632916627,0.4867648676395997,0.005939443293197407,0.0010704379635073746,11,8,9,0,85.94224924451052,1.6633286173655255,42.29848333279469,0.5418055381027425,96,96,96,0,0.0022891364273522207,0.003262586799176745,0.4910023199984653,0.48569442967609233,223.48064624500577,-0.5,-0.5,0.5,0.5,-0.5,-0.5,-0.5,-0.5
6764545,73,5,43,431,1,0.496833459796977,0.4656315452735066,0.005942474740255522,0.01995771836782097,8,8,9,0,1.5495416707257843,1.7987276606637055,42.32174588740804,0.5441134898334672,128,96,96,0,-0.0008138824940384926,-0.0012740170311293718,0.4908909850567215,0.44567382690568563,259.3800019530907,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
7853545,457,5,7,491,1,0.0074167431096538,0.033231610906067,0.005947068671768267,0.03323161090606706,2,8,0,0,13.542535813024896,15.962708242046563,18.491560079792762,0.14659364168386557,160,0,0,0,0.007422310426537574,0.0012251136582101378,0.0014696744378855332,-6.245004513516506e-17,688.6949767826982,0.0,0.0,-1.0,0.0,-0.5,-0.5,-0.5,-0.5
5761105,241,5,7,683,1,0.0247536124347887,0.0038135952111946,0.006068986843168126,0.0038135952111946823,9,9,0,0,46.916244903715096,26.532306607814053,36.15892625583967,0.4719039444195732,160,0,64,0,0.0035543784392807545,-0.0006261097609970499,0.018684625591620575,-8.239936510889834e-17,212.31606335320222,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,-0.5,0.5
8402905,409,5,7,587,1,0.0060813972746957,0.0388165709054476,0.006081397274695711,0.0388165709054476,0,0,0,0,22.392282460271918,22.392282460271918,24.102148832614137,0.24389188463824973,160,0,64,0,0.0001833890292348188,0.0001833890292348188,-1.1275702593849246e-17,0.0,410.490362139047,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
9553609,13,17,139,311,1,0.5864797161434668,0.5335644989560216,0.00614671089760311,0.04676850628984209,8,8,8,8,1.9830609857964874,1.9830609857964874,44.91544764487019,0.6559816278235436,96,96,32,0,-0.0010574595324593882,-0.0010574595324593882,0.5803330052458637,0.48679599266617957,182.2136473096676,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
8059345,409,5,7,563,1,0.0349166182469457,0.0073596925329325,0.00615190431691185,0.007359692532932566,8,9,0,0,28.70761016319456,18.60941791289549,23.342068290047578,0.2270595245941941,96,0,96,0,-0.0004683501870837115,-0.0003319252226093882,0.028764713930033853,-6.591949208711867e-17,264.4882384737476,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.5
6924049,61,17,607,11,1,0.0062213560859125,0.0264613340027557,0.006221356085912531,0.026461334002755722,0,0,0,0,40.53793704669213,40.53793704669213,44.748615368856406,0.6754235039787717,96,96,0,0,-0.00019952911521356633,-0.00019952911521356633,-3.122502256758253e-17,-2.0816681711721685e-17,176.15433636028803,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
1131865,73,5,7,443,1,0.5470434275351492,0.6365158315504961,0.00626427092548606,0.08320813308986072,9,0,9,0,2.1405628677885673,2.1405628677885673,42.325894734082276,0.5371569764059163,160,64,64,0,-0.0025576789964867766,-0.0025576789964867766,0.5407791566096631,0.5533076984606353,257.54071020998646,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
3848341,73,17,7,443,1,0.5470434263070756,0.5523652420644932,0.006264271331581073,0.0009424555741632811,9,0,9,0,2.140508127850649,2.140508127850649,42.324436742562206,0.5371396507174553,160,64,64,0,0.014324271332808449,0.014324271332808449,0.5407791549754946,0.5514227864903299,257.54901085890776,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
6564817,73,29,7,443,1,0.5470434211961334,0.5177489632584638,0.006264273021648441,0.009875038195373328,9,0,8,8,2.1405317550776224,2.602304881415426,42.322577110544586,0.53711518390454,160,64,64,0,-0.007547277612292119,0.004924523126122185,0.5407791481744849,0.5078739250630905,257.56071601384815,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
3072205,73,5,19,443,1,0.5470371821602482,0.5673253024160823,0.006267300403794214,0.014020819852039866,9,0,9,0,2.1742928769715406,2.1742928769715406,42.33411015577726,0.5370548313372321,160,64,64,0,2.7237598442245398e-05,2.7237598442245398e-05,0.540769881756454,0.5533044825640424,257.54172180954413,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
8728837,13,17,127,311,1,0.5919384703860311,0.5446565890449311,0.006270909633585183,0.041010971707514964,8,8,8,8,1.445105840304902,1.445105840304902,44.91220363699346,0.6462966028323055,96,96,32,0,0.0021513899328564974,0.0021513899328564974,0.5856675607524459,0.5036456173374161,183.53247904881766,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
2567305,13,5,127,311,1,0.5353185269787765,0.5676984689641283,0.0062709107986912115,0.03865085278404277,9,0,9,0,1.445160881415631,1.445160881415631,44.90350839053172,0.5820726973012581,96,96,32,0,-0.001050337062220578,-0.001050337062220578,0.5290476161800852,0.5290476161800856,203.7827740839972,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
5012545,73,5,31,443,1,0.546997217486979,0.5350386830747121,0.006344612867486883,0.00737631116338583,10,0,8,8,85.21436557449775,2.5721218134850217,42.34790852632728,0.5362144174256582,160,64,64,0,9.540958923187664e-05,0.0003862568161064976,0.5406526046194922,0.5276623719113263,256.72524844822874,-0.5,-0.5,0.5,-0.5,-1.0,0.0,0.0,0.0
6952885,73,5,43,443,1,0.5468775117035154,0.5139309940503471,0.0063476418590472095,0.013614860698413436,9,0,8,8,2.2494097384624485,2.708476187145821,42.36651388066434,0.5370956236739222,160,64,64,0,-0.002729046834929936,-0.0009230750578097387,0.5405298698444682,0.5003161333519337,256.2565536556438,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
5550265,457,5,7,347,1,0.0876075033088584,0.0690654565495065,0.0065557467673748,0.018990754237688718,9,8,8,8,0.5704908786176823,1.9718801237915142,12.351487844454208,0.06617029695525978,160,0,0,0,0.005713929682237346,0.0031279333976721433,0.0810517565414836,0.05007470231181778,1469.6281234555233,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,-0.5,-0.5
3907189,13,89,307,11,1,0.4180088560761797,0.4223303222255001,0.006575558709470747,0.002254092560150488,8,8,8,8,0.7590994193592907,0.7590994193592907,44.860110790001706,0.6217058557759012,96,96,0,0,0.0034487031642202546,0.0034487031642202546,0.41143329736670897,0.42007622966534963,187.28520749610132,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
6541249,13,149,307,11,1,0.4180073077518111,0.3889419932570997,0.006576221037290259,0.024138269123907184,8,8,9,0,0.772906895438917,1.493169791626771,44.83445918078427,0.620902797712838,96,96,0,0,-0.003337285532716093,0.004546413246774045,0.41143108671452083,0.3648037241331925,187.51994353941564,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
219505,13,5,307,11,1,0.5641186639004687,0.77878024850519,0.00657651556053808,0.16165433729346584,9,0,0,9,0.7301521087387013,89.57602752013103,44.88874820979202,0.6225510556414451,96,96,0,0,0.0001974066532004806,-0.000386477633848008,0.5575421483399307,0.6171259112117242,187.0201460787017,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
1273129,13,29,307,11,1,0.5641186455476317,0.6451891284564458,0.006576521421969264,0.028063230255920654,9,0,0,9,0.7302458122071642,89.57028307475144,44.88238068739742,0.6224559611269118,96,96,0,0,0.00019674708066178069,-0.0008159639678552498,0.5575421241256624,0.6171258982005252,187.04865153647089,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
1799941,13,41,307,11,1,0.5641186419920899,0.6208538999397849,0.006576522557519228,0.0037280042599521484,9,0,0,9,0.7327995893268566,89.57030139576348,44.885183734697016,0.6224168548284901,96,96,0,0,0.0038916018668432094,0.0014207411920411697,0.5575421194345707,0.6171258956798328,187.06039092422182,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
2326753,13,53,307,11,1,0.5641184618925248,0.6031869733385515,0.00657658007676687,0.013938794660141975,9,0,2,9,0.7300633919412257,0.32624273414014854,44.86676816170039,0.6222355516030547,96,96,0,0,-0.00019635063958198696,-0.0018484170989393313,0.5575418818157579,0.5892481786784095,187.11424608817478,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
4960813,13,113,307,11,1,0.5641179479010648,0.5528320857858112,0.006576744232720843,0.01786260634797453,9,0,9,0,0.7502207414503752,0.7502207414503752,44.8757716968024,0.6217371144074154,96,96,0,0,0.006628672990916084,0.006628672990916084,0.557541203668344,0.5349694794378367,187.26239805643078,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
6014437,13,137,307,11,1,0.5641140413311843,0.5404133720550844,0.006577991896711327,0.029503458541950425,9,0,8,8,0.7316271268624213,1.4988015284284733,44.78527106074667,0.6210039330253199,96,96,0,0,0.00019542367860800558,0.0070751194154868614,0.5575360494344729,0.510909913513134,187.4693769104619,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
8678449,13,17,367,107,1,0.3480827467394339,0.3011631675648331,0.006585490792628294,0.025003185482606227,0,8,8,9,9.012739111311888,9.023784302175011,44.92656695884315,0.6582873996076477,96,96,64,0,0.0006749825366009128,0.00041269316185071295,0.34149725594680563,0.27615998208222686,176.77171666311318,-1.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,-0.5
8398105,709,5,103,23,1,0.0086155831644927,0.036246547000153,0.006624931933515481,0.03622237250881624,0,9,0,8,19.58167965333882,16.20678922227014,16.608033627085174,0.001457227296367103,0,0,0,0,-0.03787856146191674,-0.02876070977226385,0.0019906512309772195,2.417449133675781e-05,412.4914021282048,-1.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.5
458965,13,5,307,23,1,0.5640841084493724,0.7205035454474106,0.006628037624346329,0.10334552783892198,9,0,0,9,0.7241076341858821,89.5873634047283,44.88929089836185,0.6208767467808469,96,96,0,0,0.002590151552592214,-0.0009781000783193672,0.557456070825026,0.6171580176084885,186.94343403759777,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
2661997,13,29,307,23,1,0.564084090097804,0.5940128456432624,0.006628043485173583,0.023145158954583203,9,0,0,9,0.7242011907080179,89.58167470902609,44.882954333874395,0.6207827561653216,96,96,0,0,0.006270058934692226,-0.002132048131236017,0.5574560466126305,0.5708676866886792,186.97167256321345,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
3763513,13,41,307,23,1,0.5640840865425079,0.5708769496076271,0.006628044620606589,0.00016481844451284212,9,0,9,0,0.7267338334420411,0.7267338334420411,44.88574366904629,0.6207441021134921,96,96,0,0,-0.0036430339446793594,-0.0036430339446793594,0.5574560419219012,0.5707121311631143,186.9833025978575,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
4865029,13,53,307,23,1,0.5640839064553891,0.5540634785497145,0.006628102133927373,0.01664853003960191,9,0,9,0,0.7240217773854832,0.7240217773854832,44.86741768285451,0.6205649053843647,96,96,0,0,0.008439481946479553,0.008439481946479553,0.5574558043214617,0.5374149485101126,187.0366496095154,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
8169577,13,89,307,23,1,0.4179830565931968,0.3748528435971039,0.006628207624232513,0.010016051937720951,8,8,9,0,0.7298230607894322,1.4660588893219941,44.86083640555353,0.6193908996708603,96,96,0,0,-0.0011470925065922243,0.007567280748922868,0.4113548489689643,0.364836791659383,187.38997316722666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
7206985,709,5,19,107,1,0.0082804795035273,0.0269417565692124,0.006634334773154061,0.026703019512636404,0,9,0,8,19.431050451076906,15.956069230216105,16.655539197315548,0.0015899671979435759,0,0,0,0,-0.004351423255078476,-0.016693884589036645,0.0016461447303732389,0.00023873705657599664,377.8621025569527,-1.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.5
481117,13,17,7,311,1,0.6146214443868256,0.7674317307882711,0.006636056928457908,0.09978430210183792,9,0,0,9,0.9647056735064083,89.41033884572263,44.89428609650363,0.648718151777294,96,96,32,0,0.006298835214574364,-0.002513398612786271,0.6079853874583677,0.6676474286864331,178.83404160362477,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
1499953,13,53,7,311,1,0.614621224842351,0.6840955303105898,0.006636120301589784,0.016448263410731547,9,0,0,9,0.9645766690063203,89.39333155028869,44.876486381599555,0.648430211313912,96,96,32,0,0.011102819097014825,-0.004758412822491238,0.6079851045407613,0.6676472668998582,178.91277257655906,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
4016485,709,5,103,11,1,0.0086173204373962,0.0111227823593508,0.0066364014918844205,0.009141863413838634,0,9,0,9,19.364638611355478,19.364638611355478,16.556057022689828,0.0013128292990334245,0,0,0,0,-0.0063180290694184365,-0.0063180290694184365,0.00198091894551178,0.0019809189455121667,457.5111308997802,-1.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.5
9027697,709,17,7,107,1,0.008284662591174,0.0411014264125055,0.006636577994545899,0.040865459912465193,0,9,0,8,19.344332080489796,15.956120110811229,16.614092864925727,0.001487340703070772,0,0,0,0,-0.013429488779522639,0.05877523373970021,0.0016480845966281013,0.00023596650004030495,403.86260350319856,-1.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.5
2655205,709,5,7,107,1,0.0082846627698039,0.0383861131701724,0.006636578172587902,0.03673802857295643,0,9,0,9,19.344662249919544,19.344662249919544,16.614374479049275,0.0014873969889607208,0,0,0,0,-0.007799659277916011,-0.007799659277916011,0.0016480845972159973,0.0016480845972159722,403.8473265314355,-1.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.5
2858401,13,101,7,311,1,0.6146187886451188,0.6397474729138906,0.0066368235292171745,0.018491860739554514,9,0,10,0,0.9635616105120149,88.86093538468694,44.82561763506729,0.6476272684421278,96,96,32,0,0.015267153745276594,0.011187267349420783,0.6079819651159016,0.621255612174336,179.12702041673066,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
4896073,13,173,7,311,1,0.6146055184706483,0.6041720734633786,0.006640654112984568,0.017074099120254524,9,0,9,0,0.9620143916656148,0.9620143916656148,44.72285499638441,0.6459835788063346,96,96,32,0,0.020066066084387588,0.020066066084387588,0.6079648643576637,0.5870979743431242,179.5414651559134,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
5575297,13,197,7,311,1,0.6145951423045641,0.5957633692232814,0.0066436493593564315,0.010107934101627485,9,0,8,8,0.9610190304057223,1.4257809705105988,44.67324934670859,0.645195780995405,96,96,32,0,0.021228767907380368,-0.003572419900189261,0.6079514929452077,0.585655435121654,179.72833844469477,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
1305889,13,17,19,311,1,0.6146014411595093,0.6938661707500335,0.0066445271070440185,0.026205944821442166,9,0,0,9,1.0269660898580668,89.414478595508,44.89497081781977,0.6487422242805343,96,96,32,0,-0.0008829854128890069,-0.0011014147336271796,0.6079569140524653,0.6676602259285914,178.73640283271345,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
4071301,13,53,19,311,1,0.6146012216238177,0.6162156209905968,0.006644590479102293,0.005030191112323488,9,0,9,0,1.026818206621688,1.026818206621688,44.877286119623044,0.6484560767434517,96,96,32,0,-0.0017744333133126466,-0.0017744333133126466,0.6079566311447154,0.6111854298782733,178.8145938244863,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
7758517,13,101,19,311,1,0.6145987855240469,0.5747175088230343,0.006645293694816909,0.010943335139895564,9,0,8,8,1.0257518146911981,1.4926781863057716,44.82674566690042,0.6476581327983335,96,96,32,0,-0.0008559076144390456,0.00031760944708143784,0.60795349182923,0.5637741736831388,179.02733739640854,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
6247345,13,5,223,431,1,0.0544474798465432,0.0805791842630038,0.006647553470503809,0.01948415094595678,9,9,9,9,55.84090652005492,55.84090652005492,44.94635907404399,0.5393254361993158,96,96,96,0,-6.616137684976607e-05,-6.616137684976607e-05,0.04779992637603939,0.06109503331704702,214.95877667519838,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,-0.5,0.5
8292193,13,293,7,311,1,0.6145242607404371,0.5704584837186203,0.006664111639740535,0.015148041388449076,9,0,8,8,0.9577715933914636,1.4207059886803701,44.46919240697764,0.6419105629869486,96,96,32,0,0.02602400477793704,-0.004456214965136678,0.6078601491006965,0.5553104423301712,180.42634176900665,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
2130661,13,17,31,311,1,0.6141822482858141,0.6592744296116513,0.006712374909271359,0.008057149910748178,9,0,0,9,1.0645672466297753,89.39034045490828,44.89581778425379,0.6453273096334529,96,96,32,0,0.0015411117333191512,-0.0009251805748109143,0.6074698733765428,0.6512172797009032,178.95276867320862,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
6612085,37,5,103,347,1,0.7869288703571171,0.7571774680018026,0.006766224650659098,0.022985177704655493,0,9,0,9,88.94315781679697,88.94315781679697,43.54851220674135,0.5141991433904325,96,96,32,0,0.0012478768478606,0.0012478768478606,0.780162645706458,0.7341922902971472,223.86687382100064,-1.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.5
