u,v,weight,contexts
139,631,7.8320229871660505,5
139,643,7.8320229871660505,5
151,631,7.8320229871660505,5
151,643,7.8320229871660505,5
163,631,7.8320229871660505,5
163,643,7.8320229871660505,5
199,631,7.8320229871660505,5
199,643,7.8320229871660505,5
211,631,7.8320229871660505,5
211,643,7.8320229871660505,5
223,631,7.8320229871660505,5
223,643,7.8320229871660505,5
271,631,7.8320229871660505,5
271,643,7.8320229871660505,5
283,631,7.8320229871660505,5
283,643,7.8320229871660505,5
307,631,7.8320229871660505,5
307,643,7.8320229871660505,5
331,631,7.8320229871660505,5
331,643,7.8320229871660505,5
367,631,7.8320229871660505,5
367,643,7.8320229871660505,5
379,631,7.8320229871660505,5
379,643,7.8320229871660505,5
439,631,7.8320229871660505,5
439,643,7.8320229871660505,5
463,631,7.8320229871660505,5
463,643,7.8320229871660505,5
487,631,7.8320229871660505,5
487,643,7.8320229871660505,5
499,631,7.8320229871660505,5
499,643,7.8320229871660505,5
523,631,7.8320229871660505,5
523,643,7.8320229871660505,5
547,631,7.8320229871660505,5
547,643,7.8320229871660505,5
571,631,7.8320229871660505,5
571,643,7.8320229871660505,5
607,631,7.8320229871660505,5
607,643,7.8320229871660505,5
619,631,7.8320229871660505,5
619,643,7.8320229871660505,5
631,643,7.8320229871660505,5
7,691,5.819711066829638,4
7,727,5.819711066829638,4
7,739,5.819711066829638,4
7,751,5.819711066829638,4
7,787,5.819711066829638,4
7,811,5.819711066829638,4
7,823,5.819711066829638,4
19,691,5.819711066829638,4
19,727,5.819711066829638,4
19,739,5.819711066829638,4
19,751,5.819711066829638,4
19,787,5.819711066829638,4
19,811,5.819711066829638,4
19,823,5.819711066829638,4
31,691,5.819711066829638,4
31,727,5.819711066829638,4
31,739,5.819711066829638,4
31,751,5.819711066829638,4
31,787,5.819711066829638,4
31,811,5.819711066829638,4
31,823,5.819711066829638,4
43,691,5.819711066829638,4
43,727,5.819711066829638,4
43,739,5.819711066829638,4
43,751,5.819711066829638,4
43,787,5.819711066829638,4
43,811,5.819711066829638,4
43,823,5.819711066829638,4
67,691,5.819711066829638,4
67,727,5.819711066829638,4
67,739,5.819711066829638,4
67,751,5.819711066829638,4
67,787,5.819711066829638,4
67,811,5.819711066829638,4
67,823,5.819711066829638,4
79,691,5.819711066829638,4
79,727,5.819711066829638,4
79,739,5.819711066829638,4
79,751,5.819711066829638,4
