M,twin_count,quadruple_count_all,quadruple_count_small_delta,exact_symmetric_count,near_symmetric_count_6,near_symmetric_count_12,weighted_cupola_all,weighted_cupola_small_delta,delta_histogram_small,eta_histogram_small
506743,5,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
506773,4,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
506803,5,4,0,0,1,1,0.009326780783,0.000000000000,{},{}
506833,4,3,0,0,1,1,0.007495278951,0.000000000000,{},{}
506863,6,9,0,0,1,1,0.020337552638,0.000000000000,{},{}
506893,5,6,0,0,0,0,0.014656322942,0.000000000000,{},{}
506923,5,6,0,0,0,1,0.014656322942,0.000000000000,{},{}
506953,5,6,0,0,0,0,0.014656322942,0.000000000000,{},{}
506983,5,6,0,0,0,0,0.014656322942,0.000000000000,{},{}
507013,4,3,0,0,0,0,0.007705495992,0.000000000000,{},{}
507043,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
507073,5,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
507103,5,4,2,0,0,1,0.037805358550,0.030555555556,"{60: 1, 72: 1}","{10: 1, 22: 1}"
507133,5,4,2,0,0,0,0.037805358550,0.030555555556,"{60: 1, 72: 1}","{38: 1, 50: 1}"
507163,5,6,0,0,0,0,0.026328622073,0.000000000000,{},{}
507193,5,6,0,0,0,0,0.026328622073,0.000000000000,{},{}
507223,6,9,0,0,0,1,0.034360915450,0.000000000000,{},{}
507253,6,9,0,0,1,3,0.034360915450,0.000000000000,{},{}
507283,6,9,0,0,0,1,0.034360915450,0.000000000000,{},{}
507313,6,9,0,0,0,1,0.034360915450,0.000000000000,{},{}
507343,6,9,0,0,0,0,0.034360915450,0.000000000000,{},{}
507373,6,5,0,0,0,0,0.021945336855,0.000000000000,{},{}
507403,5,4,0,0,0,0,0.019564384474,0.000000000000,{},{}
507433,5,4,0,0,0,1,0.019564384474,0.000000000000,{},{}
507463,3,2,0,0,0,0,0.013913043478,0.000000000000,{},{}
507493,4,4,0,0,0,0,0.018608810674,0.000000000000,{},{}
507523,4,3,0,0,0,0,0.008241866487,0.000000000000,{},{}
507553,4,3,0,0,0,0,0.008241866487,0.000000000000,{},{}
507583,4,3,0,0,0,0,0.008241866487,0.000000000000,{},{}
507613,4,3,0,0,0,0,0.008241866487,0.000000000000,{},{}
507643,5,6,0,0,0,2,0.014169319528,0.000000000000,{},{}
507673,3,2,0,0,0,0,0.005927051672,0.000000000000,{},{}
507703,3,2,0,0,0,1,0.005927051672,0.000000000000,{},{}
507733,4,3,0,0,0,0,0.007842760484,0.000000000000,{},{}
507763,4,3,0,0,0,1,0.007842760484,0.000000000000,{},{}
507793,4,4,0,0,0,0,0.015709704671,0.000000000000,{},{}
507823,3,2,0,0,0,0,0.011413043478,0.000000000000,{},{}
507853,3,2,0,0,0,1,0.011413043478,0.000000000000,{},{}
507883,3,2,0,0,0,0,0.011413043478,0.000000000000,{},{}
507913,3,2,0,0,0,0,0.011413043478,0.000000000000,{},{}
507943,3,2,1,0,0,0,0.013970588235,0.009803921569,{102: 1},{52: 1}
507973,4,4,1,0,0,1,0.018827967318,0.009803921569,{102: 1},{8: 1}
508003,4,4,1,0,0,0,0.018827967318,0.009803921569,{102: 1},{68: 1}
508033,4,3,0,0,0,0,0.008825633051,0.000000000000,{},{}
508063,4,3,0,0,0,0,0.008825633051,0.000000000000,{},{}
508093,3,2,0,0,1,1,0.006793112725,0.000000000000,{},{}
508123,3,2,0,0,0,0,0.006793112725,0.000000000000,{},{}
508153,3,2,0,0,0,0,0.006793112725,0.000000000000,{},{}
508183,3,2,0,0,0,0,0.006793112725,0.000000000000,{},{}
508213,3,2,0,0,0,0,0.006793112725,0.000000000000,{},{}
508243,2,1,0,0,0,0,0.003968253968,0.000000000000,{},{}
508273,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
508303,3,2,0,0,0,1,0.005060088552,0.000000000000,{},{}
508333,3,2,0,0,0,0,0.006141537075,0.000000000000,{},{}
508363,3,2,0,0,0,0,0.006141537075,0.000000000000,{},{}
508393,3,2,0,0,0,0,0.006141537075,0.000000000000,{},{}
508423,3,2,0,0,1,1,0.006141537075,0.000000000000,{},{}
508453,3,2,0,0,0,0,0.006141537075,0.000000000000,{},{}
508483,3,2,0,0,0,0,0.006141537075,0.000000000000,{},{}
508513,3,2,0,0,0,0,0.006141537075,0.000000000000,{},{}
508543,3,2,0,0,0,0,0.006141537075,0.000000000000,{},{}
508573,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
508603,3,2,1,0,0,1,0.026895943563,0.023809523810,{42: 1},{8: 1}
508633,3,2,0,0,0,0,0.006632519044,0.000000000000,{},{}
508663,3,2,0,0,0,0,0.006632519044,0.000000000000,{},{}
508693,3,2,0,0,0,0,0.006632519044,0.000000000000,{},{}
508723,3,2,0,0,0,0,0.006632519044,0.000000000000,{},{}
508753,3,2,0,0,0,0,0.006632519044,0.000000000000,{},{}
508783,3,2,0,0,0,0,0.006632519044,0.000000000000,{},{}
508813,3,2,0,0,0,0,0.006632519044,0.000000000000,{},{}
508843,3,2,0,0,0,0,0.006632519044,0.000000000000,{},{}
508873,4,4,0,0,0,0,0.010280844403,0.000000000000,{},{}
508903,3,2,0,0,0,0,0.005958980044,0.000000000000,{},{}
508933,2,1,0,0,0,0,0.004065040650,0.000000000000,{},{}
508963,2,1,0,0,0,0,0.004065040650,0.000000000000,{},{}
508993,2,1,0,0,0,0,0.004065040650,0.000000000000,{},{}
509023,2,1,0,0,1,1,0.004065040650,0.000000000000,{},{}
509053,2,1,0,0,0,0,0.004065040650,0.000000000000,{},{}
509083,2,1,0,0,0,0,0.004065040650,0.000000000000,{},{}
509113,2,1,0,0,0,0,0.004065040650,0.000000000000,{},{}
509143,2,1,0,0,0,0,0.004065040650,0.000000000000,{},{}
509173,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
509203,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
509233,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
509263,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
509293,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
509323,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
509353,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
509383,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
509413,2,1,0,0,0,1,0.001851851852,0.000000000000,{},{}
509443,2,1,0,0,0,0,0.001851851852,0.000000000000,{},{}
509473,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
509503,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
509533,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
509563,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
509593,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
509623,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
509653,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
509683,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
509713,2,1,0,0,0,0,0.004504504505,0.000000000000,{},{}
509743,2,1,0,0,0,0,0.004504504505,0.000000000000,{},{}
509773,3,2,0,0,0,0,0.007282282282,0.000000000000,{},{}
509803,4,3,0,0,0,1,0.009846384846,0.000000000000,{},{}
509833,4,3,0,0,0,0,0.009846384846,0.000000000000,{},{}
509863,4,3,0,0,0,1,0.009846384846,0.000000000000,{},{}
509893,4,3,0,0,0,0,0.009846384846,0.000000000000,{},{}
509923,4,4,0,0,0,0,0.018540638106,0.000000000000,{},{}
509953,4,4,0,0,0,0,0.018540638106,0.000000000000,{},{}
509983,4,4,0,0,0,1,0.018540638106,0.000000000000,{},{}
510013,3,2,0,0,0,0,0.013198757764,0.000000000000,{},{}
510043,3,2,0,0,0,0,0.013198757764,0.000000000000,{},{}
510073,3,2,1,0,0,0,0.039285714286,0.033333333333,{30: 1},{20: 1}
510103,4,3,0,0,0,0,0.007943798835,0.000000000000,{},{}
510133,4,3,0,0,0,0,0.007943798835,0.000000000000,{},{}
510163,5,6,0,0,0,0,0.014971384919,0.000000000000,{},{}
510193,5,6,0,0,0,0,0.014971384919,0.000000000000,{},{}
510223,4,4,0,0,1,1,0.011087012742,0.000000000000,{},{}
510253,5,6,0,0,0,1,0.015180844368,0.000000000000,{},{}
510283,6,8,0,0,0,0,0.019037630528,0.000000000000,{},{}
510313,7,10,0,0,2,2,0.022683339349,0.000000000000,{},{}
510343,8,12,0,0,1,2,0.026289577166,0.000000000000,{},{}
510373,7,6,0,0,0,0,0.013592934449,0.000000000000,{},{}
510403,6,5,1,0,0,0,0.042447089947,0.020833333333,{48: 1},{46: 1}
510433,7,6,1,0,0,0,0.045715063803,0.020833333333,{48: 1},{14: 1}
510463,7,10,1,0,0,0,0.058262599065,0.009803921569,{102: 1},{76: 1}
510493,7,10,1,0,1,1,0.058262599065,0.009803921569,{102: 1},{16: 1}
510523,7,10,1,0,0,0,0.058262599065,0.009803921569,{102: 1},{44: 1}
510553,7,12,3,0,1,1,0.113353782392,0.065151515152,"{30: 1, 60: 1, 66: 1}","{28: 1, 58: 1, 64: 1}"
510583,7,12,4,0,2,3,0.135936754975,0.092929292929,"{30: 1, 36: 1, 60: 1, 66: 1}","{2: 1, 4: 1, 28: 1, 34: 1}"
510613,7,10,4,0,1,1,0.252085344040,0.220012626263,"{6: 1, 36: 1, 66: 1, 96: 1}","{4: 1, 26: 1, 56: 1, 94: 1}"
510643,8,12,2,0,1,1,0.058361460275,0.021527777778,"{90: 1, 96: 1}","{34: 1, 40: 1}"
510673,8,12,2,0,1,1,0.058361460275,0.021527777778,"{90: 1, 96: 1}","{20: 1, 26: 1}"
510703,7,10,2,0,0,0,0.053241634567,0.021527777778,"{90: 1, 96: 1}","{80: 1, 86: 1}"
510733,7,6,0,0,0,0,0.017764627724,0.000000000000,{},{}
510763,6,5,0,0,1,1,0.015732107399,0.000000000000,{},{}
510793,6,5,0,0,0,0,0.015732107399,0.000000000000,{},{}
510823,7,10,0,0,1,1,0.025946276131,0.000000000000,{},{}
510853,7,12,0,0,0,0,0.029321208116,0.000000000000,{},{}
510883,7,12,0,0,2,2,0.028663316043,0.000000000000,{},{}
510913,7,10,0,0,1,2,0.023648643004,0.000000000000,{},{}
510943,6,8,0,0,0,1,0.027692397920,0.000000000000,{},{}
510973,6,8,0,0,0,0,0.027692397920,0.000000000000,{},{}
511003,6,8,0,0,0,0,0.027692397920,0.000000000000,{},{}
511033,5,4,0,0,0,0,0.018803954330,0.000000000000,{},{}
511063,5,4,0,0,0,0,0.018803954330,0.000000000000,{},{}
511093,5,4,0,0,0,0,0.018803954330,0.000000000000,{},{}
511123,5,6,3,0,0,0,0.063131685423,0.050280112045,"{42: 1, 60: 1, 102: 1}","{16: 1, 34: 1, 76: 1}"
511153,5,6,4,0,0,0,0.106782479074,0.098692810458,"{18: 1, 60: 2, 102: 1}","{16: 2, 26: 1, 58: 1}"
511183,5,4,3,0,1,1,0.053983815749,0.050280112045,"{42: 1, 60: 1, 102: 1}","{2: 1, 16: 1, 44: 1}"
511213,5,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
511243,4,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
511273,4,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
511303,4,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
511333,5,4,0,0,0,0,0.008544496691,0.000000000000,{},{}
511363,5,4,0,0,0,0,0.008544496691,0.000000000000,{},{}
511393,5,4,0,0,1,1,0.008544496691,0.000000000000,{},{}
511423,4,3,0,0,1,1,0.006628787879,0.000000000000,{},{}
511453,3,2,0,0,0,0,0.004545454545,0.000000000000,{},{}
511483,2,1,0,0,0,0,0.002380952381,0.000000000000,{},{}
511513,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
511543,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
511573,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
511603,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
511633,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
511663,2,1,0,0,0,0,0.003030303030,0.000000000000,{},{}
511693,2,1,0,0,0,0,0.003030303030,0.000000000000,{},{}
511723,3,2,0,0,0,0,0.005675805676,0.000000000000,{},{}
511753,3,2,0,0,0,0,0.005675805676,0.000000000000,{},{}
511783,3,2,0,0,0,0,0.005675805676,0.000000000000,{},{}
511813,3,2,0,0,0,0,0.005675805676,0.000000000000,{},{}
511843,3,2,0,0,0,0,0.005675805676,0.000000000000,{},{}
511873,3,2,0,0,0,0,0.005675805676,0.000000000000,{},{}
511903,3,2,0,0,0,0,0.005675805676,0.000000000000,{},{}
511933,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
511963,3,2,1,0,0,0,0.024305555556,0.020833333333,{48: 1},{46: 1}
511993,3,2,1,0,0,0,0.024305555556,0.020833333333,{48: 1},{14: 1}
512023,3,2,0,0,0,0,0.007638888889,0.000000000000,{},{}
512053,3,2,0,0,0,0,0.007638888889,0.000000000000,{},{}
512083,3,2,0,0,0,0,0.007638888889,0.000000000000,{},{}
512113,3,2,0,0,0,0,0.007638888889,0.000000000000,{},{}
512143,3,2,0,0,0,0,0.007638888889,0.000000000000,{},{}
512173,3,2,0,0,0,0,0.007638888889,0.000000000000,{},{}
512203,3,2,0,0,0,0,0.007638888889,0.000000000000,{},{}
512233,3,2,0,0,0,0,0.007638888889,0.000000000000,{},{}
512263,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
512293,4,4,0,0,1,1,0.009426878662,0.000000000000,{},{}
512323,3,2,0,0,0,0,0.005954279638,0.000000000000,{},{}
512353,3,2,0,0,0,0,0.005954279638,0.000000000000,{},{}
512383,3,2,0,0,0,0,0.005954279638,0.000000000000,{},{}
512413,4,3,0,0,1,1,0.008118781803,0.000000000000,{},{}
512443,4,3,0,0,0,0,0.008118781803,0.000000000000,{},{}
512473,4,3,0,0,0,0,0.008118781803,0.000000000000,{},{}
512503,4,3,0,0,0,0,0.008118781803,0.000000000000,{},{}
512533,5,4,0,0,1,1,0.009873167768,0.000000000000,{},{}
512563,4,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
512593,4,4,1,0,0,0,0.024461722488,0.008333333333,{120: 1},{118: 1}
512623,4,4,1,0,0,0,0.024461722488,0.008333333333,{120: 1},{58: 1}
512653,5,6,1,0,1,1,0.030311476183,0.008333333333,{120: 1},{2: 1}
512683,5,6,1,0,0,0,0.030311476183,0.008333333333,{120: 1},{62: 1}
512713,6,9,1,0,0,0,0.036595429158,0.009259259259,{108: 1},{106: 1}
512743,6,9,1,0,0,0,0.036595429158,0.009259259259,{108: 1},{46: 1}
512773,6,9,1,0,0,0,0.036595429158,0.009259259259,{108: 1},{14: 1}
512803,7,12,1,0,0,0,0.043036024848,0.009259259259,{108: 1},{74: 1}
512833,7,12,1,0,0,0,0.043585048115,0.009259259259,{108: 1},{82: 1}
512863,7,12,1,0,0,0,0.043585048115,0.009259259259,{108: 1},{22: 1}
512893,6,8,1,0,0,0,0.034093414196,0.009259259259,{108: 1},{38: 1}
512923,6,8,1,0,0,0,0.034093414196,0.009259259259,{108: 1},{98: 1}
512953,6,9,1,0,0,0,0.044007207300,0.013888888889,{72: 1},{22: 1}
512983,6,9,1,0,0,0,0.044007207300,0.013888888889,{72: 1},{38: 1}
513013,6,9,1,0,1,1,0.039931573331,0.009803921569,{102: 1},{76: 1}
513043,6,9,1,0,0,1,0.039931573331,0.009803921569,{102: 1},{16: 1}
513073,6,9,1,0,0,0,0.039931573331,0.009803921569,{102: 1},{44: 1}
513103,6,8,1,0,0,0,0.040747845948,0.015151515152,{66: 1},{64: 1}
513133,5,6,1,0,1,1,0.035841762404,0.015151515152,{66: 1},{4: 1}
513163,5,6,1,0,0,0,0.035841762404,0.015151515152,{66: 1},{56: 1}
513193,6,8,0,0,0,0,0.027261202465,0.000000000000,{},{}
513223,7,12,0,0,0,1,0.036315156837,0.000000000000,{},{}
513253,6,9,0,0,1,1,0.030181182910,0.000000000000,{},{}
513283,6,9,0,0,0,0,0.030181182910,0.000000000000,{},{}
513313,5,6,0,0,0,0,0.022228473854,0.000000000000,{},{}
513343,5,6,0,0,0,1,0.022228473854,0.000000000000,{},{}
513373,5,6,0,0,0,0,0.022228473854,0.000000000000,{},{}
513403,4,4,0,0,0,0,0.017131990816,0.000000000000,{},{}
513433,4,4,0,0,0,0,0.017131990816,0.000000000000,{},{}
513463,4,4,0,0,0,0,0.017131990816,0.000000000000,{},{}
513493,4,4,1,0,1,1,0.044049043062,0.033333333333,{30: 1},{4: 1}
513523,4,3,0,0,0,0,0.009541173671,0.000000000000,{},{}
513553,5,6,0,0,0,0,0.017243193873,0.000000000000,{},{}
513583,5,6,0,0,0,0,0.017243193873,0.000000000000,{},{}
513613,4,4,0,0,0,0,0.013156272023,0.000000000000,{},{}
513643,4,4,0,0,0,1,0.013156272023,0.000000000000,{},{}
513673,4,4,0,0,1,1,0.013156272023,0.000000000000,{},{}
513703,4,4,0,0,0,0,0.013156272023,0.000000000000,{},{}
513733,4,4,0,0,0,0,0.013156272023,0.000000000000,{},{}
513763,5,6,0,0,1,1,0.016762509839,0.000000000000,{},{}
513793,5,6,1,0,1,1,0.027276657232,0.013888888889,{72: 1},{22: 1}
513823,4,3,1,0,0,0,0.020640116385,0.013888888889,{72: 1},{38: 1}
513853,4,4,0,0,0,0,0.015679798924,0.000000000000,{},{}
513883,4,4,0,0,0,0,0.015679798924,0.000000000000,{},{}
513913,4,4,0,0,0,1,0.015679798924,0.000000000000,{},{}
513943,4,4,0,0,1,1,0.015679798924,0.000000000000,{},{}
513973,5,6,0,0,0,0,0.020214112650,0.000000000000,{},{}
514003,5,6,0,0,0,1,0.020214112650,0.000000000000,{},{}
514033,5,6,0,0,0,0,0.020214112650,0.000000000000,{},{}
514063,5,6,1,0,1,1,0.050289946981,0.033333333333,{30: 1},{4: 1}
514093,4,3,0,0,0,0,0.013453866395,0.000000000000,{},{}
514123,4,3,0,0,0,0,0.013453866395,0.000000000000,{},{}
514153,3,2,0,0,0,1,0.011002886003,0.000000000000,{},{}
514183,3,2,0,0,0,0,0.011002886003,0.000000000000,{},{}
514213,3,2,0,0,0,0,0.011002886003,0.000000000000,{},{}
514243,4,4,0,0,0,0,0.015308441558,0.000000000000,{},{}
514273,4,3,0,0,0,0,0.007851654846,0.000000000000,{},{}
514303,4,3,0,0,1,1,0.007851654846,0.000000000000,{},{}
514333,4,3,0,0,0,0,0.007851654846,0.000000000000,{},{}
514363,5,6,0,0,1,2,0.014366486926,0.000000000000,{},{}
514393,4,3,0,0,0,1,0.008597764044,0.000000000000,{},{}
514423,4,3,0,0,0,0,0.008597764044,0.000000000000,{},{}
514453,5,4,0,0,0,1,0.010630284369,0.000000000000,{},{}
514483,5,4,0,0,0,0,0.010630284369,0.000000000000,{},{}
514513,5,4,0,0,0,0,0.010630284369,0.000000000000,{},{}
514543,5,6,2,0,0,0,0.029438682433,0.017592592593,"{108: 1, 120: 1}","{82: 1, 94: 1}"
514573,4,3,2,0,0,0,0.022354497354,0.017592592593,"{108: 1, 120: 1}","{22: 1, 34: 1}"
514603,4,3,2,0,0,0,0.022354497354,0.017592592593,"{108: 1, 120: 1}","{26: 1, 38: 1}"
514633,4,3,2,0,1,1,0.022354497354,0.017592592593,"{108: 1, 120: 1}","{86: 1, 98: 1}"
514663,4,3,2,0,0,0,0.025676937442,0.020915032680,"{90: 1, 102: 1}","{52: 1, 64: 1}"
514693,4,3,2,0,1,2,0.025676937442,0.020915032680,"{90: 1, 102: 1}","{4: 1, 8: 1}"
514723,4,3,2,0,0,0,0.025676937442,0.020915032680,"{90: 1, 102: 1}","{56: 1, 68: 1}"
514753,4,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
514783,4,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
514813,5,4,0,0,0,1,0.009171005159,0.000000000000,{},{}
514843,4,3,0,0,0,0,0.007378890463,0.000000000000,{},{}
514873,4,3,0,0,0,1,0.007378890463,0.000000000000,{},{}
514903,4,3,0,0,0,0,0.007378890463,0.000000000000,{},{}
514933,5,6,0,0,1,1,0.012813125531,0.000000000000,{},{}
514963,3,2,0,0,0,0,0.004906083544,0.000000000000,{},{}
514993,3,2,0,0,0,0,0.004906083544,0.000000000000,{},{}
515023,3,2,0,0,0,0,0.004906083544,0.000000000000,{},{}
515053,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
515083,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
515113,3,2,0,0,0,0,0.010490543735,0.000000000000,{},{}
515143,3,2,0,0,0,0,0.010490543735,0.000000000000,{},{}
515173,3,2,0,0,0,0,0.010490543735,0.000000000000,{},{}
515203,3,2,0,0,0,0,0.010490543735,0.000000000000,{},{}
515233,3,2,0,0,0,1,0.010792476102,0.000000000000,{},{}
515263,3,2,0,0,0,0,0.010792476102,0.000000000000,{},{}
515293,3,2,0,0,0,0,0.010792476102,0.000000000000,{},{}
515323,3,2,0,0,0,0,0.010792476102,0.000000000000,{},{}
515353,4,4,0,0,0,0,0.014946478129,0.000000000000,{},{}
515383,4,3,0,0,0,0,0.007700101317,0.000000000000,{},{}
515413,3,2,0,0,0,0,0.005927051672,0.000000000000,{},{}
515443,3,2,0,0,1,1,0.005927051672,0.000000000000,{},{}
515473,4,4,0,0,0,0,0.010266465713,0.000000000000,{},{}
515503,4,4,0,0,1,1,0.010266465713,0.000000000000,{},{}
515533,3,2,0,0,0,0,0.006033661480,0.000000000000,{},{}
515563,3,2,0,0,0,0,0.006033661480,0.000000000000,{},{}
515593,3,2,0,0,0,0,0.006033661480,0.000000000000,{},{}
515623,3,2,0,0,0,0,0.006033661480,0.000000000000,{},{}
515653,3,2,1,0,0,0,0.010820895522,0.008333333333,{120: 1},{118: 1}
515683,2,1,1,0,0,0,0.008333333333,0.008333333333,{120: 1},{58: 1}
515713,2,1,1,0,1,1,0.008333333333,0.008333333333,{120: 1},{2: 1}
515743,2,1,1,0,0,0,0.008333333333,0.008333333333,{120: 1},{62: 1}
515773,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
515803,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
515833,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
515863,3,2,0,0,0,0,0.004524886878,0.000000000000,{},{}
515893,3,2,0,0,0,0,0.004524886878,0.000000000000,{},{}
515923,3,2,0,0,0,0,0.004524886878,0.000000000000,{},{}
515953,3,2,0,0,0,0,0.004647435897,0.000000000000,{},{}
515983,3,2,0,0,0,0,0.004647435897,0.000000000000,{},{}
516013,3,2,0,0,1,1,0.004647435897,0.000000000000,{},{}
516043,3,2,0,0,0,0,0.004647435897,0.000000000000,{},{}
516073,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
516103,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
516133,4,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
516163,4,3,1,0,0,0,0.019865319865,0.011111111111,{90: 1},{88: 1}
516193,4,3,1,0,0,0,0.019865319865,0.011111111111,{90: 1},{28: 1}
516223,4,3,1,0,0,0,0.019865319865,0.011111111111,{90: 1},{32: 1}
516253,5,6,1,0,0,0,0.029686748437,0.009259259259,{108: 1},{106: 1}
516283,5,6,1,0,0,0,0.029686748437,0.009259259259,{108: 1},{46: 1}
516313,6,8,1,0,0,0,0.035010356753,0.009259259259,{108: 1},{14: 1}
516343,7,10,1,0,1,1,0.039935579647,0.009259259259,{108: 1},{74: 1}
516373,7,12,1,0,1,1,0.053332193686,0.013888888889,{72: 1},{46: 1}
516403,7,12,1,0,0,0,0.053332193686,0.013888888889,{72: 1},{14: 1}
516433,7,12,1,0,1,1,0.051229905293,0.009259259259,{108: 1},{106: 1}
516463,6,9,1,0,0,0,0.044044002351,0.009259259259,{108: 1},{46: 1}
516493,6,9,1,0,0,1,0.044044002351,0.009259259259,{108: 1},{14: 1}
516523,6,9,1,0,1,1,0.044044002351,0.009259259259,{108: 1},{74: 1}
516553,5,6,2,0,0,0,0.053702380555,0.033653846154,"{48: 1, 78: 1}","{22: 1, 52: 1}"
516583,5,6,2,0,0,1,0.053702380555,0.033653846154,"{48: 1, 78: 1}","{8: 1, 38: 1}"
516613,5,4,2,0,0,0,0.055406159232,0.046153846154,"{30: 1, 78: 1}","{20: 1, 68: 1}"
516643,5,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
516673,5,4,0,0,0,0,0.010197045696,0.000000000000,{},{}
516703,6,8,0,0,1,1,0.019653532893,0.000000000000,{},{}
516733,5,6,0,0,0,0,0.015884046565,0.000000000000,{},{}
516763,5,6,0,0,0,2,0.015884046565,0.000000000000,{},{}
516793,6,9,0,0,0,1,0.021932920907,0.000000000000,{},{}
516823,6,9,0,0,0,0,0.021932920907,0.000000000000,{},{}
516853,5,6,0,0,0,1,0.015346983640,0.000000000000,{},{}
516883,5,6,0,0,0,0,0.015346983640,0.000000000000,{},{}
516913,4,3,0,0,0,0,0.007972582973,0.000000000000,{},{}
516943,4,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
516973,4,3,1,0,0,0,0.044310451453,0.033333333333,{30: 1},{20: 1}
517003,4,4,1,0,0,0,0.024568918476,0.009803921569,{102: 1},{52: 1}
517033,4,4,1,0,0,1,0.024568918476,0.009803921569,{102: 1},{8: 1}
517063,4,4,1,0,0,0,0.024568918476,0.009803921569,{102: 1},{68: 1}
517093,4,3,0,0,1,1,0.013362078838,0.000000000000,{},{}
517123,4,3,0,0,0,0,0.013362078838,0.000000000000,{},{}
517153,4,3,0,0,0,0,0.013362078838,0.000000000000,{},{}
517183,6,9,0,0,0,0,0.026564030832,0.000000000000,{},{}
517213,8,15,0,0,0,2,0.038632809865,0.000000000000,{},{}
517243,8,16,0,0,1,2,0.041865998264,0.000000000000,{},{}
517273,8,15,0,0,1,2,0.041563973248,0.000000000000,{},{}
517303,7,10,0,0,0,0,0.031905365636,0.000000000000,{},{}
517333,7,10,0,0,0,0,0.031905365636,0.000000000000,{},{}
517363,8,12,0,0,0,1,0.036222732857,0.000000000000,{},{}
517393,7,6,0,0,1,1,0.022388493619,0.000000000000,{},{}
517423,7,6,0,0,0,0,0.022388493619,0.000000000000,{},{}
517453,7,6,0,0,0,0,0.022388493619,0.000000000000,{},{}
517483,7,12,6,0,2,3,0.148283358988,0.123402523403,"{30: 1, 42: 2, 54: 1, 78: 1, 90: 1}","{4: 2, 8: 1, 16: 1, 40: 1, 52: 1}"
517513,7,10,4,0,0,1,0.105026782680,0.072542735043,"{36: 1, 48: 1, 78: 1, 90: 1}","{8: 1, 20: 1, 22: 1, 34: 1}"
517543,6,8,4,0,0,1,0.099233556299,0.072542735043,"{36: 1, 48: 1, 78: 1, 90: 1}","{26: 1, 38: 1, 68: 1, 80: 1}"
517573,6,5,1,0,1,2,0.037801932367,0.011111111111,{90: 1},{40: 1}
517603,6,5,1,0,0,0,0.037801932367,0.011111111111,{90: 1},{20: 1}
517633,6,5,1,0,0,0,0.037801932367,0.011111111111,{90: 1},{80: 1}
517663,6,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
517693,6,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
517723,6,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
517753,6,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
517783,5,4,0,0,1,2,0.007965353222,0.000000000000,{},{}
517813,4,4,0,0,0,0,0.008317833062,0.000000000000,{},{}
517843,5,6,0,0,0,2,0.012068566446,0.000000000000,{},{}
517873,4,3,0,0,0,1,0.006577974871,0.000000000000,{},{}
517903,4,3,0,0,0,0,0.006577974871,0.000000000000,{},{}
